,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2014-01-02,99.5572464177,99.8801993694,98.1186479567,98.4709658726,6324600.0,96.5322262294,94.0941715911,2.01739763878,2.225577454,4.12782538542,94.5148285907,98.5496238682,61.9469533517,-81942.0427332,1.2803340791,78.1363570827
2013-12-31,99.704042397,100.349945367,99.351736223,99.9095531085,10342600.0,96.4527413204,93.9844706915,1.98171065267,3.02629743401,4.24120580278,94.4710306677,98.434451973,77.5953950128,19562.2478882,1.24560659632,79.720196936
2013-12-30,99.8214812226,100.05634809,99.1755753187,99.8214812226,7086900.0,96.3446592692,93.8359631699,1.86530196573,2.35836163398,4.34259879638,94.4793573034,98.2099612349,68.2795228141,17996.1093033,1.29649382703,76.5369320122
2013-12-27,99.8214835637,100.115068622,99.3810912975,99.6746880989,4269500.0,96.2604320679,93.6859408767,1.75231606338,2.29854693416,4.42013330513,94.5081160046,98.0127481313,69.9859455825,34006.3413945,1.32263383677,75.2030901219
2013-12-26,99.0287822336,99.6453202342,98.9994290134,99.4985277091,5246000.0,96.178341106,93.5358376469,1.63645377023,2.99219404818,4.47948104016,94.5418873358,97.8147948762,73.4796188916,8462.16262082,1.37375603047,72.4992580224
2013-12-24,99.3810898198,100.056348949,98.9113443383,98.9994304239,10126100.0,96.0714770329,93.3863875193,1.50394133344,2.84102042917,4.51156456786,94.5675356994,97.5754183663,67.1757309663,2071.08781871,1.39596280286,67.4241392553
2013-12-23,99.3810911698,99.6453230061,98.3241608883,99.1755775193,13530200.0,95.9700120175,93.2457010222,1.39065731231,3.79999660447,4.55682920614,94.5793547052,97.3606693298,68.7389570412,194531.300353,1.39908777114,64.2970647707
2013-12-20,98.3329408746,99.0577839161,97.8400418082,99.0287843956,16852000.0,95.8342978531,93.0970733407,1.24391905051,3.24729309079,4.5989458481,94.5903788026,97.0782169036,70.049507198,190414.117785,1.39791315345,60.214699588
2013-12-19,97.5211093478,98.1009866873,97.0862122155,98.0140084206,8964200.0,95.7183230998,92.9483996775,1.07495864796,1.94258682052,4.62392083856,94.6433644519,96.7932817478,66.6666974816,293415.577341,1.37720293738,54.4710517941
2013-12-18,96.100421206,97.8690295249,95.0276477082,97.8400416021,12910600.0,95.6489449991,92.8214341863,0.979780947454,1.91358514965,4.69728841128,94.6691640517,96.6287259466,63.1853609291,337135.688114,1.35442298312,48.989216544
2013-12-17,95.1726260449,96.3033782984,94.911682548,95.7814913048,9325400.0,95.5806026723,92.6956467462,0.883271244282,-1.07276269878,4.74936800277,94.6973314281,96.4638739166,56.8807423068,91704.94849,1.21980989636,44.2642480843
2013-12-16,94.882679804,95.4625571388,94.6797266507,95.1726257198,7481400.0,95.6189156259,92.6183024841,0.915003930772,-0.869807503776,4.82988861194,94.7039116951,96.5339195566,51.886840743,-5897.98149991,1.18253225443,41.0858319835
2013-12-13,95.1146353949,95.3175914474,94.0128710678,94.7667020354,12439700.0,95.6499801796,92.5542803851,0.914055706084,-0.95679922201,4.90791937002,94.7359244735,96.5640358857,47.3353914308,-168552.998442,1.20531324272,40.1593755232
2013-12-12,96.1584099286,96.6223094673,94.7666997152,95.0566456251,9241400.0,95.6841515804,92.4988277799,0.897547510608,-0.376922013504,4.99706392704,94.7866040698,96.581699091,50.9316845366,-26101.8421752,1.20945458145,41.0863850187
2013-12-11,95.5205485801,96.6513008416,95.3465804487,96.4193452663,9825300.0,95.6976130808,92.4347180912,0.890587115224,1.27572121737,5.05697992258,94.8070259656,96.5882001961,50.9316482734,18329.2509188,1.27572491715,40.4367465711
