,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2017-01-04,173.205527159,174.715250921,172.520887539,174.60992499,8231900.0,170.453171525,166.216248248,157.530514763,163.832333502,159.241835826,157.451919781,1.66147342088,5.5284990684,9.59801351221,6.30221865739,18.3927518673,27.4863324094,8.01448286268,11.113751322,147.932501251,167.128528275,160.687749179,171.744747316,73.0424764152,77.5437219315,285591.1879,2.28339171466,2.23126732896,77.094039249,90.7734305873,122.668502741
2017-01-03,170.853176634,173.661960009,170.695175449,172.22245763,8872900.0,170.003013049,165.559364252,157.072409223,163.285299185,158.856646782,157.252553364,1.25188612921,5.5866306761,9.42337166072,3.54609824858,16.144652914,24.5065572182,7.89027311776,10.7776094154,147.649037562,166.495780884,159.972733576,171.145994928,65.2109422181,75.9225390086,148137.813951,2.18057024154,2.18330214537,75.8263419939,90.0784535786,164.218690716
2016-12-30,169.571663152,170.326524156,168.500812066,168.95724316,6629500.0,169.749720317,164.982769505,156.663966603,162.831679063,158.521643266,157.078611455,1.12008654354,5.70534570068,9.2856795539,-1.123514052,11.8167767227,21.9033347834,7.86160077583,10.5549143012,147.378287049,165.949646156,159.277423805,170.688115206,44.2652041982,70.4176638415,-7433.70743357,1.98621196575,2.09429144992,76.3895151773,89.6332407854,172.384950095
2016-12-29,168.974801578,169.922756027,168.342824924,169.554104734,5892000.0,169.829971321,164.560741765,156.298911023,162.52076602,158.260083178,156.940588403,1.09898983324,5.83601350249,9.2245430532,2.07148078886,10.4450959716,22.2563095442,7.88386466967,10.3873588185,147.07436797,165.523454076,158.724728263,170.396755268,58.7797967821,67.230836221,-29891.8817906,2.14922131547,2.10561412839,81.1600188614,89.8714816874,174.549374506
2016-12-28,170.308965738,170.888281182,168.676359381,169.097685928,5116200.0,169.682008408,164.187702624,155.92797253,162.163777388,157.977007428,156.794026403,1.26577910009,5.83884100813,9.12948629617,5.42447681524,10.4241933437,21.9740933473,7.80965800019,10.1260172591,146.798486234,165.057458827,158.348861615,170.026543632,67.9027330758,67.208221576,-45047.3903755,2.38119787622,2.125714633,84.5646047349,90.4279396689,187.926929225
2016-12-27,170.063197039,171.30959544,169.940314445,170.624954065,3634300.0,169.294545778,163.815410004,155.561737641,161.811835498,157.698276385,156.651064766,2.04734371336,5.84650406037,9.03245725297,9.26868020712,14.4252041874,22.8567926952,7.75873686163,9.87752831033,146.529280388,164.594194894,157.968905944,169.661914064,79.0745203837,73.0914960534,-8204.45929661,2.42602935597,2.13817589899,87.374647741,91.1076349942,170.209959481
2016-12-23,170.747838414,170.923383974,169.887651479,170.589851273,3231000.0,168.632497192,163.30022414,155.180791096,161.364511224,157.374279395,156.488695993,2.90359021651,5.85978191423,8.86687215163,10.4530307895,14.0068461753,24.6682747775,7.65768206838,9.57613103679,146.313918945,164.047663248,157.440442226,169.160006054,80.5218040639,72.1746348536,-16456.6487794,2.44021359042,2.13406902687,88.4412265515,91.2200634626,189.678639592
2016-12-22,170.256302772,171.186711091,169.799871677,171.063826741,5230800.0,167.885852135,162.799979634,154.769653183,160.896263972,157.0430415,156.324848461,3.61770702841,5.81210649106,8.71081126421,13.4704208802,14.8989128216,24.4454345428,7.43004144429,9.1133081225,146.058841919,163.480464448,156.987873143,168.612086125,85.0914417087,73.6287003941,-2167.78714492,2.57644759331,2.14556911305,88.8254356536,91.4378465572,77.380321465
2016-12-21,169.641884536,171.92402772,169.466337221,171.30959544,5202400.0,166.923679215,162.267875605,154.362229274,160.380192663,156.691621567,156.153589783,4.41165856985,5.70860580625,8.50503245758,12.949675628,19.8831002793,25.5273873523,7.16430558931,8.62117692027,145.857196817,162.867261732,156.559269798,167.976481411,82.8437582313,77.6002349505,20045.3396508,2.57189000042,2.3006982783,85.659084618,91.4520785345,116.657449204
2016-12-20,171.450036452,172.433107737,170.431850087,171.134048125,8947300.0,165.998702385,161.55776488,153.936772819,159.825452916,156.325233572,155.97748548,4.76476709771,5.77845454277,8.27835834971,12.460555541,20.2650143044,24.9337488596,6.89331201042,8.10422779977,145.658414469,162.215131168,155.779310338,167.336219423,81.3834944781,77.8352454178,180978.31727,2.53694984213,2.32677970068,84.0916702177,90.9906253878,129.562724012
2016-12-19,171.555362384,172.538445957,170.449408505,170.853176634,11475600.0,165.108662703,160.83401437,153.521210338,159.251466635,155.954062305,155.801374705,4.89376059036,5.80364334101,8.02230684049,11.2215565329,20.4370822369,22.3707763157,6.62117961544,7.59911599211,145.498903497,161.543517178,155.030371029,166.637657711,77.3305336932,77.9395234833,103364.643392,2.55452184225,2.43013469682,83.3648195526,90.9973137932,209.00395785
2016-12-16,169.817430096,169.852546932,168.132160773,168.413046308,12635500.0,164.307122951,160.104118575,153.148364066,158.662602833,155.580627745,155.626481191,4.7985545662,5.78200899501,7.7171816952,10.0008672928,17.9098444619,19.6867451328,6.20071694546,6.96726797632,145.43118237,160.865545761,154.32210958,165.88612757,75.8973743534,76.16809737,-31956.1550523,2.34819795454,2.34190452477,84.1380348862,90.8575783016,-681.62027122
2016-12-15,168.307706333,171.450036452,168.255045122,169.25567307,8745400.0,163.592775287,159.464481273,152.820251647,158.167703096,155.258993286,155.477908461,4.88393991511,5.81930845413,7.47178121433,11.104805868,22.2017646925,22.3062848537,5.8702817198,6.44132654973,145.348470432,160.292032861,153.645172819,165.283789727,79.6486531887,80.1429745151,47558.0701992,2.33481408687,2.40676223151,85.1435720167,91.248706661,-99.8493690019
2016-12-14,167.903952248,169.290791661,167.693288096,168.658813251,7961900.0,162.799574868,158.671561106,152.448480233,157.604915011,154.908177537,155.317818548,4.79442716461,5.94695106978,7.1897696592,11.4834985676,20.0021962797,20.7338725177,5.47063750188,5.83491368274,145.258710573,159.638249892,152.724610036,164.618512175,80.0520288218,76.434659897,451.014828185,2.20739104743,2.38162514892,85.5830006639,89.8553963094,-789.557429626
2016-12-13,168.922126324,169.115232058,168.061939389,168.307706333,7393200.0,161.97932497,157.957196953,152.102915691,157.043856292,154.563528689,155.162803656,4.69621126785,5.90402617897,6.88943812036,12.0905332099,22.1945022274,20.9402269392,5.09255454266,5.28744490769,145.21347757,158.992353811,152.053170774,163.861223132,80.6662971002,77.7253952538,-81227.0267197,2.17914294326,2.4626918729,85.6934654487,89.3257443687,56.2800345168
2016-12-12,169.641884536,169.799871677,168.097056225,168.676359381,7880200.0,161.115715455,157.164536159,151.753911908,156.472141126,154.219041707,155.010067244,4.5524269712,5.95261408087,6.57797815263,12.5985546654,21.7269711651,21.4308233939,4.74703523384,4.76365081684,145.175933756,158.331890061,151.211922078,163.11715024,82.3308809584,76.8279825115,123783.205008,2.18603404919,2.47920247796,85.3381631918,87.5686910708,106.139240493
2016-12-09,167.675729678,171.239374057,167.13153107,170.080757212,12173900.0,160.215818693,156.388572903,151.396731518,155.85269603,153.856680433,154.851272579,4.17224802687,5.81083098221,6.21537125871,12.9402907747,22.6087436139,22.9397413866,4.46476368045,4.3119926869,145.18136026,157.612102777,150.577741921,162.199403885,83.8007050193,78.5382199174,573458.649843,2.20237093409,2.49110373071,84.787413247,86.1680688894,137.287950681
2016-12-08,164.129643718,168.500812066,164.129643718,167.482623945,16524800.0,159.29151221,155.581117774,151.014402495,155.13052747,153.450036733,154.674314491,3.11916509561,5.39357987239,5.7334394152,8.37361518269,17.989822863,20.7596992969,4.17069909159,3.82099611683,145.28096308,156.74784191,150.187537902,160.974697646,72.6161701669,73.0437884208,560587.887704,2.06200694131,2.44020859455,84.1484497435,84.8331012433,175.753525166
2016-12-07,161.094959834,163.812577799,160.973015282,163.673209113,12255700.0,158.693396839,154.9386241,150.668407507,154.503576572,153.098320993,154.525489104,2.04582294361,4.97889027977,5.33536178401,4.99971652847,13.8842602593,16.1837845573,3.89612852483,3.37786413218,145.333045723,156.003769291,149.95973382,159.91751438,66.5131915007,69.543884242,240157.171778,1.87023138977,2.32192283966,84.5679191075,84.5109844948,134.428841075
2016-12-06,160.119395485,161.460792534,159.892932256,161.356273858,8427500.0,158.33627423,154.442757662,150.398677764,154.038156847,152.833269755,154.419197718,1.46304329307,4.76349485932,5.06920723312,5.15652398031,12.4906165638,12.2293047503,3.62930236384,2.96615615287,145.329470531,155.467884997,149.679262803,159.206252522,66.8564969816,68.3001514851,247056.148507,1.85032244201,2.28459287462,84.6330788173,84.2541390888,107.969028387
2016-12-05,158.429603704,160.676857164,157.906978963,160.136820483,11331500.0,157.967951089,153.996664214,150.194856018,153.666713826,152.619647374,154.338592776,1.28217109306,4.67613804146,4.86281391106,3.55381538572,12.560288479,13.1351730645,3.40980221347,2.6340024676,145.332042107,155.05766993,149.320526172,158.672802255,62.2891467967,68.3647362395,145429.545846,1.82792446332,2.34183203021,84.0833260393,83.6317916065,113.016019001
2016-12-02,158.098606463,158.603807065,157.157889603,157.593405861,7737200.0,157.714107133,153.548082482,149.975936467,153.338312961,152.431235354,154.271220615,1.16630519975,4.66774380884,4.7006111511,1.42849194141,8.93678888969,7.68251184597,3.2263047198,2.30997826474,145.275325316,154.676547619,148.880338673,158.215826291,55.7909461384,63.6508602881,-57129.9219418,1.7146906328,2.27712712167,84.3707831907,82.4394541574,192.668620224
2016-12-01,158.690903462,159.770989021,157.802460737,158.359919812,9958100.0,157.612071994,153.228911451,149.847894603,153.122338748,152.301849618,154.232618682,1.23796222406,4.68639046375,4.59300070641,6.93342465121,10.2956106714,9.11100554287,2.97864120277,1.97627596359,145.254893897,154.44089531,148.542520987,157.915301914,71.2606819778,65.8105910705,-87918.5946479,2.02950655617,2.30947957112,87.5706195393,82.4234904238,191.673359431
2016-11-30,159.161269055,160.711705204,158.464439552,158.673492584,11369200.0,157.116827376,152.861211069,149.696044511,152.856496738,152.150008863,154.184661753,2.04170929974,4.6727780256,4.45536121746,7.80445876337,12.3512481567,9.26778666235,2.72342863684,1.61276494261,145.240683293,154.151405728,148.188433044,157.533989095,73.5789490879,68.1701664781,-3601.53305836,2.11660955923,2.46253286349,87.9230070982,81.9116645372,214.720720083
