,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2017-01-04,173.096263334,174.471256206,171.44631222,174.196252132,6444400.0,169.855259778,165.939856091,170.622845927,169.51080787,172.782432391,171.583019847,2.18214401379,4.74996150837,7.55461916583,6.78320772543,11.3664561886,-12.8330956968,-4.70088654866,-10.976371736,163.068226762,178.177465093,161.189894583,170.689817599,72.8394497791,63.2478632479,160473.100928,2.51423915692,3.15589197751,88.3477848309,55.5454697517,126.908527865
2017-01-03,170.896304072,172.729612624,170.346323423,172.36294358,6822400.0,169.37074494,165.533911227,170.836730856,169.272990469,172.746996113,171.55265555,1.87568282901,4.49719200853,7.83400155416,7.24152340525,3.84992870903,-14.6664042485,-5.14087840112,-11.3746051025,163.002729301,178.67073241,161.036719219,170.031103236,73.6526221809,54.1176486736,75875.3471242,2.51423915692,3.38832782219,88.4201495954,52.5387871472,140.301338687
2016-12-30,171.354638085,171.721288795,169.429664564,170.071319349,4270800.0,168.853493269,165.396413773,171.081170926,169.116154836,172.756622087,171.543240457,1.98250496463,4.33665638059,8.10650471498,7.51652747954,2.65827494212,-16.4997036338,-5.46781633316,-11.635340404,162.974666211,179.187675641,161.059757393,169.733070154,74.1175903116,52.9174967309,124.663049592,2.63209477215,3.40142249042,87.9708813266,50.1811618291,263.818027165
2016-12-29,170.254658454,172.179631975,170.162984318,170.712992466,3749900.0,168.316598449,165.301475382,171.356165987,169.067673896,172.823927084,171.560343357,2.56078701012,4.25892342438,8.34792989914,9.99148164963,0.824984723364,-14.4830651435,-5.82530925496,-11.9704263842,163.008236088,179.704095886,161.042551958,169.560398807,79.781420765,50.870406863,-9962.95459501,2.69756844069,3.44725464768,86.8590032376,48.025777265,237.131728519
2016-12-28,171.354638085,171.721288795,169.613003669,169.979672712,3488600.0,167.602921188,165.272011642,171.597550406,168.984163055,172.876835997,171.5701891,3.1630213166,4.22279980251,8.53628449336,9.25816189553,2.38328920083,-17.2330050549,-6.23780222775,-12.3880118553,163.061265913,180.133834899,161.04921184,169.494811445,78.8571428571,52.4344587524,-35137.928891,2.80232775081,3.48653897976,84.4280188737,45.965186621,25.551666022
2016-12-27,172.179631975,172.912951729,171.171308146,171.262973115,3371100.0,166.94162391,165.186894171,171.884767157,168.933634331,172.949451111,171.58867001,3.56956810215,4.14774728208,8.76770469422,8.70818124645,5.68323726078,-18.6996445631,-6.77862539362,-12.9013355813,163.117062463,180.652471851,161.039146889,169.334641453,76.2431360459,55.7195674759,28015.7745937,2.94637204776,3.51600304725,82.0162971087,43.7079119967,96.1910839099
2016-12-23,170.529653361,172.821277593,170.071319349,171.721288795,4585600.0,166.319610964,164.983921411,172.1964279,168.815404924,172.991721353,171.592454425,3.51696163219,3.97485080004,9.07228989952,10.0831466189,9.34980853179,-13.6580804201,-7.1697291097,-13.2048483777,163.124138,181.268717799,161.009070611,168.958772212,79.5698924731,58.9160695511,93990.5777896,2.98565637984,3.64367892707,79.6593115943,40.9893557345,-28.4331441
2016-12-22,168.329703266,170.529653361,167.229714468,170.346323423,5825500.0,165.599386205,164.649999678,172.424062573,168.667912027,173.023563744,171.590957442,3.35436734101,3.77563080355,9.23014160524,12.0081109734,1.4666395082,-19.1579785759,-7.37597529054,-13.3963264153,163.193920968,181.654204179,160.874368875,168.425630482,81.6425120773,51.273885756,41357.4575178,3.05767820094,3.84010320645,76.6861018763,37.7623620341,113.665507141
2016-12-21,169.613003669,169.796333607,168.054699191,168.696353976,5764800.0,164.741663993,164.597619696,172.743362216,168.582721506,173.090666663,171.605419393,3.57517886814,3.70315569647,9.48489948148,12.7414307275,-3.66658960401,-20.5329439483,-7.64027595191,-13.5664159601,163.258462735,182.228261698,160.894463999,168.300775392,82.3255813953,46.9135865341,8891.82593168,3.16243685631,3.86301879402,72.0208090585,34.6952471343,61.1550814039
2016-12-20,168.513014871,169.521338699,167.321379437,169.154687989,7514100.0,163.831561798,164.728569324,173.085577949,168.576953904,173.200806648,171.639221105,4.07748024736,3.91237954879,9.70428603219,9.80817004409,-2.84160488064,-20.1662840713,-7.74721826328,-13.5847488521,163.381291917,182.789863981,160.816189776,168.640948873,71.6599770526,47.6043335428,54453.9012923,3.60111986396,3.98414717602,66.8000499168,32.6361598379,-26.6773269879
2016-12-19,167.963034222,169.613003669,167.413044406,168.60467984,7837900.0,163.130978223,164.830055213,173.421682683,168.547630064,173.302219424,171.668089989,3.93255143511,4.06531018867,9.91281914338,6.41653868189,-7.14987676898,-20.5329531148,-7.92749255005,-13.6692841201,163.50886354,183.334501827,160.764745024,168.895365402,62.8676428687,44.2815117259,109610.83263,3.71897482444,4.24932050973,60.2078014713,31.0010747922,72.3320399863
2016-12-16,167.321379437,169.063013853,166.954728727,167.963034222,10347600.0,162.672654032,165.085407955,173.763898569,168.544734409,173.419959551,171.7036851,3.60588373572,4.51127544647,10.0964298881,5.95822300207,-5.8665671993,-21.3579378382,-8.24220894452,-13.8852062514,163.66746868,183.860328457,160.574132508,169.596683401,62.172293762,45.4022870425,93743.8021038,3.73861797261,4.35080639832,54.8481564552,29.9690336639,96.2190271218
2016-12-15,166.129744003,167.046375363,164.571439526,166.679724652,5104500.0,162.247066674,165.294928212,174.119864199,168.574259555,173.556733085,171.74714937,3.26936026186,4.77820820258,10.2635654007,1.00831466189,-2.74993991138,-22.6412474079,-8.55539728395,-14.0950167736,163.856298799,184.3834296,160.516720009,170.073136415,51.8771343871,47.9452109214,-41453.5900189,3.86301977614,4.42610262308,49.6731703338,28.7528478045,75.2062693623
2016-12-14,167.871360086,169.796333607,165.67140999,166.22139064,7801100.0,162.175044199,165.393140352,174.497218323,168.670419778,173.729099882,171.806030009,3.17391245895,4.83564195427,10.4006844176,2.10828512654,-3.02496231866,-19.2496435452,-8.82886444225,-14.2854762098,164.096533905,184.89790274,160.557498397,170.228782306,53.7704791185,47.7303826469,54029.0369165,3.89575791991,4.55705323392,46.5044141656,27.0890048175,67.517821443
2016-12-13,165.213085144,167.688048481,164.663104495,167.413044406,7894100.0,162.024452404,165.50117472,174.818045715,168.794724266,173.917274697,171.870920393,3.01310005909,4.88833510598,10.437903097,4.58324846313,-2.38328920083,-19.89129833,-8.9969168859,-14.4046406698,164.380142618,185.255948812,160.612839614,170.389509826,58.1699453202,48.1944419367,224917.496737,3.7975447981,4.53413731897,42.8882693346,25.2282856716,125.221806084
2016-12-12,162.921460913,166.863063757,162.554791869,165.121420175,7306200.0,161.697077514,165.586292192,175.149567354,168.864853691,174.080298104,171.922718417,2.60377314301,4.94329859711,10.514331314,-3.39159469622,-5.68321892779,-22.0912575923,-9.12677559236,-14.4881575399,164.63523604,185.663898668,160.642993595,170.529590789,44.6064207091,45.6090653966,186613.286923,4.26241648746,4.49812575367,37.4339667394,23.2790467792,65.6828666856
2016-12-09,161.454830571,163.929766408,161.454830571,162.554791869,6246700.0,161.939334278,165.789264296,175.51775498,169.054857793,174.30484532,172.001745695,3.06399051247,5.03924939711,10.5439674978,-4.85825253742,-10.9081405087,-25.7578746958,-9.18941332135,-14.4932499364,164.973787483,186.061722478,160.750014899,170.828513693,41.8959918263,41.5841382497,71253.4164901,4.1707502087,4.50467325148,34.6997169933,21.8207266781,88.5646892085
2016-12-08,160.629836681,162.188141158,158.521551554,160.721510817,8716300.0,162.286352316,166.178840743,175.947052892,169.38477929,174.59935115,172.111514012,3.39616645248,5.19904815524,10.5315935771,-9.16649692626,-13.5664062844,-22.9162423157,-9.41093699707,-14.5940811989,165.415459315,186.478646469,160.979792588,171.377888898,35.0299221915,39.3678095273,-128709.340207,4.19694085467,4.51776955659,33.6183228014,21.1495763463,67.4180723831
2016-12-07,161.54649554,162.279815294,158.429886585,160.721510817,11412500.0,162.941102096,166.663355253,176.328990264,169.824497678,174.947188282,172.243859474,3.91521666471,5.30273966654,10.3845799165,-6.8748726947,-8.06650812861,-24.2912076881,-9.34066082619,-14.5044534326,165.944410347,186.71357018,161.360615587,171.96609492,39.5543059101,44.179893865,-84904.8450213,4.1707502087,4.7240160648,34.3891766653,20.8740052705,88.8822057006
2016-12-06,161.729807146,163.013135048,160.721510817,162.554791869,7724300.0,163.432164432,166.951444829,176.733843725,170.286534693,175.303743677,172.377742716,4.0444173154,5.1858036229,10.2382713752,-3.02494398567,-11.7331252321,-26.9495101297,-9.18635797515,-14.3343638878,166.49557235,186.972115101,161.765641206,172.137248452,45.4293628809,41.959785643,299855.173068,4.08563404674,4.8255032629,34.0341960084,19.7440533988,101.692757469
2016-12-05,159.346517945,162.096476189,158.429886585,161.638142176,12285900.0,163.648231859,167.370485016,177.183002228,170.678971969,175.623286107,172.491879907,4.07462822288,5.29036761297,10.1967461874,-0.733338087095,-15.8580580154,-25.66620056,-8.97552869862,-14.0277956943,166.98625604,187.379748415,162.080117403,172.660852629,48.9637041263,39.4640483294,423876.620522,4.30170147429,4.97936978868,32.1141569155,18.7302801378,147.494871964
2016-12-02,156.321573959,160.171502668,155.4049426,158.338212449,10982000.0,163.700613151,167.936844231,177.610772237,171.1378541,175.973812719,172.617994265,4.05144758478,5.49870258123,10.0711569738,-10.5414714652,-24.0162127803,-37.8576323055,-8.75858811859,-13.7528005828,167.539615263,187.681929211,162.43814165,173.435546812,36.342036267,34.3675346746,-167058.517464,4.62252821196,5.04157036307,29.0195692808,17.5984433939,-190.068911246
2016-12-01,159.346517945,159.988191063,152.10499454,155.954923249,15733800.0,164.453575399,168.794566116,178.241732775,171.787520886,176.415835142,172.783917337,3.95664057733,5.81026674522,10.0290684735,-16.4080203315,-25.0245366087,-39.5992667215,-8.57678592956,-13.2771612423,168.212664302,188.270801249,162.984299371,174.604832861,29.3302512681,33.4945426791,-541961.430617,4.56360073172,4.94335887813,27.8608812314,17.831499897,-190.469838374
2016-11-30,162.4631269,162.4631269,158.613198191,159.346517945,11819100.0,165.625576851,169.688299566,178.901720554,172.591130324,176.928671775,172.979460829,3.66496776727,5.68542102957,9.83872917543,-12.6497749247,-23.3745763285,-35.4743522711,-8.38734468753,-12.8239285887,169.062991379,188.740449729,164.002878537,175.373720596,32.7499745625,34.2397824077,-199248.109314,4.36717448809,4.78949202497,29.1244782312,17.9401036883,-62.0965420123
2016-11-29,161.913146251,164.113105513,161.638142176,162.188141158,6918200.0,166.529132203,170.523105864,179.492959759,173.263382328,177.369354606,173.137867995,3.55555387404,5.82503021424,9.70870172727,-13.5664154509,-19.2496527116,-31.9910742727,-8.16582055349,-12.3411593432,169.784258031,189.201661486,164.698075649,176.348136078,31.9512019036,36.7424028638,-171420.634919,4.77966619502,4.76657611003,31.3174013582,18.7908805367,-44.3757801829
2016-11-28,164.663104495,165.67140999,161.54649554,162.00481122,8099200.0,167.498161878,171.21059346,180.02614433,173.825524342,177.749859757,173.265097692,4.08998322962,5.93970088745,9.62028812792,-11.8247902014,-21.7246068817,-32.816058996,-8.07262783474,-12.0356094457,170.405856202,189.646432458,165.270892573,177.150294348,34.9650057867,35.4601005081,-149290.849968,4.96299482404,4.80913419101,34.0746461411,18.6553994946,56.9241957531
2016-11-25,164.754751131,167.046375363,164.754751131,165.67140999,3155100.0,168.342789749,171.986472278,180.573078646,174.425504007,178.144496991,173.395935919,4.08925604014,6.1091314183,9.51057744276,-3.75825457327,-15.3080498669,-24.4745467931,-7.94735207119,-11.6862637573,171.062501204,190.083656089,165.877340859,178.095603696,45.3089327064,39.6273188843,87334.4698641,4.98918547001,4.77967077827,35.7249204029,19.0877321148,100.714250838
2016-11-23,161.54649554,164.296435452,161.54649554,164.113105513,7280000.0,168.611236505,172.533188344,180.98098776,174.869832394,178.457125088,173.485690587,4.023224217,6.20723830054,9.38463474706,-5.1332474452,-18.0580081112,-29.6077759053,-7.74416138933,-11.391917356,171.596353013,190.365622507,166.325950044,178.740426645,43.3649092001,37.702854422,-489978.752911,5.21834854792,4.73711269729,34.2227382372,18.295394127,82.1034774269
2016-11-22,163.196446654,164.296435452,158.979867234,162.829795943,16229600.0,168.977897036,173.178117205,181.474450691,175.415807693,178.816646635,173.594594779,3.81001071628,6.23802697868,9.26024845903,-6.96653766396,-21.1746078997,-31.7160701984,-7.56541454649,-11.0018319868,172.214202232,190.73469915,166.940090227,179.416144184,40.8212427361,35.6877181539,-500053.618684,5.27072983985,4.7600289396,32.6741680819,17.7470182622,98.3824172586
2016-11-21,167.871360086,170.437988392,167.504709376,168.513014871,7199100.0,169.47550687,173.934353202,182.003051861,176.054631344,179.217344449,173.719675717,3.37541376701,6.22051029392,9.08141470466,-2.29162423157,-15.7663838797,-23.0079072849,-7.38513995417,-10.5720251309,172.921637157,191.084466566,167.713842908,180.154863496,46.5564681374,38.5026563528,-39381.3190768,4.73383501989,4.5406884179,31.8635481769,17.8177729039,-8.09666519173
2016-11-18,169.704668638,170.529653361,166.954728727,167.413044406,5950100.0,169.639194315,174.49743834,182.386516983,176.437418446,179.485640035,173.780174202,3.38070915195,6.42192265607,8.98741070179,-6.04988797133,-16.6830244058,-22.2745875308,-7.06278450671,-10.0821265915,173.399106281,191.373927685,168.075515684,180.919360996,41.3157803324,37.6693666689,-2058.53448987,4.83859629426,4.52431901864,29.5405927492,17.2249265734,-5.12177451767
2016-11-17,168.513014871,170.896304072,168.054699191,169.888007743,6188900.0,170.07132917,175.093260641,182.757760108,176.895465338,179.788230131,173.854156686,3.45999542808,6.51355963943,8.81684791991,-4.39990935811,-19.7996241942,-18.5163054581,-6.78015085148,-9.67676382926,173.940912188,191.574608028,168.579701001,181.60682028,43.3701704008,36.0103564861,161752.904588,4.83859825851,4.6454480554,28.7041882924,16.7773808784,-517.145473061
2016-11-16,165.67140999,168.513014871,165.579735855,167.596383511,6332800.0,170.38560841,175.800390076,183.066365199,177.251140331,180.036371403,173.900241117,3.637344716,6.98520795973,8.68176584893,-1.19163543392,-19.4329643172,-25.2078665472,-6.5173779396,-9.31112255372,174.38459935,191.748131048,168.815182116,182.785598036,48.3627309354,36.3402003069,266336.86446,5.27728192091,4.65854337838,26.6991173273,17.5214270482,-241.968612851
2016-11-15,162.371480263,166.129744003,160.813175786,165.579735855,9575900.0,170.470725226,176.494424516,183.486496308,177.741183334,180.348169896,173.973488414,3.5805530721,7.10427919687,8.52903902655,-8.70818124645,-21.449611974,-27.3161791733,-6.30502106636,-8.91085228979,174.957457282,192.015535335,169.390145319,183.598703713,39.0804307041,34.4827334675,-378600.215954,5.56537247905,4.6454480554,23.9537587633,17.9241026275,-292.650498104
2016-11-14,168.60467984,169.337999594,161.088161527,162.371480263,14733900.0,171.092738173,177.260482086,183.941765961,178.358457529,180.718329058,174.071019121,3.41824583026,7.03992235196,8.28248587055,-15.1247199283,-24.1995427188,-30.9827504443,-6.1064133274,-8.52484040997,175.659280091,192.224251832,170.220559735,184.300404438,31.034465319,31.7679450795,-703170.945966,5.65703810306,4.54396118468,22.8378741444,18.5677971978,-385.142141243
2016-11-11,170.896304072,172.087957839,168.421368235,168.879683915,6698200.0,172.17307531,178.124751469,184.458145135,179.169902758,181.178178365,174.206961214,2.78044613062,6.61710061303,7.87044803066,-13.4747413151,-16.3163736952,-22.5495732721,-5.79475258469,-8.01355378512,176.587697105,192.328593166,171.507650856,184.741852082,32.3740915756,36.6766252599,-110321.523375,5.46061251418,4.32789408451,22.6398963823,19.5118967965,-109.834072598
2016-11-10,174.012913027,176.579541333,171.44631222,172.36294358,11747000.0,173.135556833,178.707479101,184.833971356,179.692199677,181.486430436,174.268861195,3.72461375044,6.49001126735,7.6492232998,-8.61651627718,-14.849734187,-18.5163329575,-5.46781434709,-7.53078525255,177.184748057,192.483194656,172.217467834,185.197490369,38.0710381612,37.5766661099,-341191.000113,5.32311702454,4.33771565859,23.4133640925,19.8676060402,0.436949232442
2016-11-09,173.279602439,175.66289164,166.129744003,171.99629287,17126800.0,173.751022281,179.237826751,185.142576906,180.06420808,181.715103445,174.291006891,4.26048420899,6.5587272944,7.50980302406,-10.7248014037,-17.966324809,-18.6079979268,-5.34253904187,-7.27921593876,177.632773882,192.65237993,172.679099456,185.796554045,35.6968075274,35.5457151652,-267307.985484,5.21180956186,4.28860975243,21.9074032825,20.2205806873,-8.27811900115
2016-11-08,173.096263334,176.487876363,171.44631222,175.754556609,8933200.0,174.517079524,179.879481208,185.452710205,180.473708337,181.958697773,174.317670183,4.84482069586,6.70132534044,7.34000637444,-5.68323726078,-9.62481260608,-15.7663655467,-5.06907203635,-6.84431648274,178.11270383,192.792716579,173.178155868,186.580806549,41.8847930429,42.3580780941,309533.965608,4.75348602505,4.16420762152,21.387222466,21.3136702832,79.4806626098
2016-11-07,172.087957839,173.921248058,171.53797719,173.829601421,8110000.0,174.923025043,180.223224516,185.715482964,180.713236616,182.114199682,174.300974367,5.18279395469,6.72869712726,7.26880024464,-9.89981668036,-15.6747005774,-16.9580009806,-4.88268675162,-6.51330439929,178.446682719,192.984283208,173.494527388,186.951921643,36.0103481973,37.97468212,220016.432052,4.65527355798,4.20021918682,18.0111303745,20.7392860805,60.5304740051
2016-11-04,168.788018945,172.36294358,166.22139064,169.429664564,8685200.0,175.630154806,180.783035251,185.998116313,181.062626801,182.321846609,174.306451457,5.67419340094,6.82837210996,7.1271161374,-11.5497952936,-19.7996333607,-21.0829612634,-4.64894108,-6.13238583257,178.871000176,193.125232451,173.954663141,187.611407361,32.8803979353,33.7837691746,-16635.0635631,4.57015608652,4.10528046865,17.3692085973,21.4729009599,-5.98121042402
2016-11-03,169.429664564,172.271296944,168.788018945,169.246352958,8040000.0,176.455140184,181.490165013,186.349499001,181.653076861,182.644978993,174.363116991,5.54141534837,6.63146090354,6.80902976849,-12.924760666,-20.074619102,-21.4495844745,-4.34339148801,-5.62517320635,179.540469233,193.15852877,174.85870411,188.121625917,31.3984070704,33.5338346769,-70532.6156213,4.25587684666,4.00706832896,16.5282877608,22.7727552325,-133.898693246
2016-11-02,170.804639103,171.629623826,169.613003669,169.796333607,7536600.0,177.378337374,182.207115696,186.706992076,182.282800463,182.980804996,174.422570926,5.32026842289,6.33735978385,6.4494332184,-14.2080702357,-19.3412993479,-23.374567162,-4.03173059252,-5.03851760677,180.257558857,193.156425294,175.869755912,188.544475479,30.2798881831,34.0393394916,-169956.639378,4.24932803935,3.98087768299,16.4789748744,24.3592637634,-66.8156715825
2016-11-01,173.462932378,173.829601421,169.337999594,170.804639103,8187100.0,178.393199534,182.897876387,187.096568195,182.91657155,183.311263381,174.476325214,5.11383547214,5.97842364936,6.10754148168,-13.4747596481,-18.5163329575,-19.89129833,-3.77048543012,-4.42639931203,180.989026713,193.204109677,176.919452737,188.876300036,30.9090729634,34.5091971612,-177084.443876,4.34754181592,4.00379392531,17.5994993415,25.8146110581,-50.9052596792
2016-10-31,172.821277593,175.20457596,171.629623826,173.462932378,10905000.0,179.355682366,183.559173992,187.428089834,183.531332528,183.624732063,174.518988152,4.83623295107,5.60352665183,5.73682104082,-10.6331364345,-15.8580396824,-19.6162942557,-3.61312723288,-4.00474065712,181.691268793,193.164910875,177.95564734,189.162700644,33.7988736307,36.1155698234,514787.528177,4.21004174303,3.98087702825,17.7832953029,27.1592328502,-3.5435700383
2016-10-28,168.513014871,177.404526056,167.963034222,174.287917101,17382600.0,180.115192111,184.125532552,187.755028071,184.042370676,183.879429564,174.531258929,4.67176238801,5.34051489069,5.48070920701,-15.3997148361,-11.1831170835,-18.7913095323,-3.47868512519,-3.64215467685,182.274318864,193.235737278,178.785017662,189.466047443,29.5121851279,40.7012285516,59648.0818243,4.45229785229,4.00706701946,16.820145142,28.0912180459,27.7882397885
2016-10-27,175.021236855,175.20457596,168.23802913,168.788018945,16058800.0,181.215171743,184.524929591,188.068216564,184.537473952,184.119833266,174.534086424,4.99588158895,4.98380664444,5.22923824027,-18.2413288833,-18.5163237911,-21.5412677767,-3.36104826186,-3.26938380185,182.838978323,193.297454804,179.541122947,189.508736235,23.746687993,33.6039014273,-844822.295805,4.03980483586,3.83355832764,20.5234418453,27.9336026824,-8.3399837993
2016-10-26,177.587865161,178.412849884,171.812962931,174.287917101,18703200.0,182.518123806,185.186226869,188.427237693,185.336863349,184.50411311,174.600852512,3.72174242563,3.93683864665,4.58258248118,-12.7414307275,-12.924760666,-19.0663136066,-3.06924780416,-2.74791167116,183.844655212,193.009820174,181.249388223,189.123065516,28.2131524847,37.3429129828,-667499.290707,3.72552363175,3.68623962704,23.3961337078,29.129246967,-67.2953788683
2016-10-25,182.35442523,182.35442523,176.854545407,177.496200192,12365400.0,183.428226,185.647825465,188.745009587,185.897670721,184.760174012,174.604488647,3.05194266749,3.32126792151,4.23324174454,-9.0748227905,-10.816466373,-18.2413197168,-3.07535849656,-2.51365644416,184.511767842,192.978251331,182.326557543,188.969093386,32.8719718394,38.9513149995,-278755.130301,3.4308842663,3.54874217315,25.5075525784,29.9270222694,2143.8003127
