,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2014-01-02,112.899120596,113.550737216,111.53073905,112.964281932,7045800.0,111.251087574,107.346730512,2.12695143598,4.46320330492,5.30695527869,109.124136138,113.37803901,65.7345207151,-86057.2003677,1.59897343083,76.7919798236
2013-12-31,114.625906254,114.788806338,114.104615563,114.625906254,4335400.0,111.091687456,107.205931012,2.16077818858,6.38399993234,5.22301725641,108.930909268,113.252465645,68.3888040252,4955.37456893,1.51210141966,75.5110665935
2013-12-30,114.332677803,114.919133094,113.811390366,114.202351871,3910300.0,110.863687459,107.01995518,2.11026575733,7.0294972175,5.09713275518,108.753421701,112.973953216,60.9146671925,-3331.53347905,1.56504558249,73.9370056608
2013-12-27,114.593315934,115.114606627,114.30008992,114.528154598,3416200.0,110.612633987,106.839934067,2.11649403797,7.4200947682,4.99924046656,108.496139949,112.729128025,63.5886137596,-4997.17862698,1.56228201136,74.237081945
2013-12-26,114.915431733,115.04500495,114.170333093,114.267513815,5651800.0,110.347630602,106.647234878,2.0721446886,7.25664971872,4.8635280821,108.275485913,112.419775291,71.5575653215,-3920.03603719,1.7470567549,75.052111854
2013-12-24,114.364700198,115.271790483,114.235114021,114.526675631,2841700.0,110.088464541,106.456238591,2.01678150695,8.35809530265,4.71160560889,108.071683034,112.105246048,66.8776253138,115572.7195,1.80953539658,71.3251599703
2013-12-23,113.360438726,115.206992305,113.133655632,114.170332068,8439800.0,109.789961137,106.253959446,1.95308740508,8.8764364161,4.56514101615,107.836873732,111.743048542,69.2759367417,110321.742274,1.89283870662,69.2833375253
2013-12-20,112.971682502,113.619600426,112.680120893,112.744912362,12591400.0,109.472945551,106.055541805,1.93606940286,6.8355008419,4.44707891621,107.536876148,111.409014954,57.8358252532,-14901.3677986,1.93449076112,66.6747477081
2013-12-19,110.477206582,113.068878255,110.380025859,112.712521942,8073100.0,109.228820521,105.887878003,1.93916876914,6.34956063704,4.28766728512,107.289651751,111.16798929,57.649253844,348339.434031,1.95068862749,66.2943698972
2013-12-18,110.347632313,113.068877181,110.023668497,112.971680262,12426400.0,109.002050498,105.716823681,1.88725964716,8.5848632026,4.17256098189,107.114790851,110.889310145,57.1164468129,313581.835935,1.85350096196,65.4173476341
2013-12-17,110.412426993,110.444816247,109.602533651,109.732106867,6994100.0,108.695448241,105.534986418,1.91560360028,3.88749017152,4.02291068635,106.77984464,110.611051841,48.3296075688,12490.7669104,1.66606803944,65.109179662
2013-12-16,110.477207699,111.02794166,109.79690052,110.574404621,6949300.0,108.556609306,105.429788902,1.97756254328,5.53968127385,3.93085544066,106.579046763,110.534171849,51.9813791917,41178.5965838,1.66143992091,68.0387062591
2013-12-13,110.15325558,110.347633223,109.375751487,109.537739876,5963400.0,108.358763546,105.300843163,2.04420162688,4.92415142016,3.79528601909,106.314561919,110.402965173,51.3002406289,16860.1566614,1.65449820231,69.9533874162
2013-12-12,109.440545221,110.930758687,109.116591124,109.991279172,8754300.0,108.182900995,105.194648685,2.14818532644,5.92842574572,3.68668169165,106.034715669,110.331086322,54.0669912052,-35725.3168326,1.68226574208,73.7409775752
2013-12-11,111.254710675,111.254710675,109.375751627,109.472948548,6940200.0,107.971171505,105.074424922,2.25295068325,5.44248554085,3.59688475467,105.718220821,110.224122188,53.6231827385,-142789.300633,1.63598589042,76.5834851879
