,OPEN,HIGH,LOW,CLOSE,VOLUME,30DSMA,90DSMA,120DSMA,30DEMA,90DEMA,120DEMA,30DSDEV,90DSDEV,120DSDEV,30DMOM,90DMOM,120DMOM,30-90MACD,30-120MACD,120DBBAND_LOW,120DBBAND_HIGH,90DBBAND_LOW,90DBBAND_HIGH,30DRSI,90DRSI,120DRSI,PVT,30DATR,90DATR,120DATR,30DSTOCH,90DSTOCH,120DSTOCH,OSC
2014-12-04,210.248559185,210.648302506,207.850099261,210.648302506,23397863.0,192.061348494,187.687120194,183.485466268,185.167426005,160.078837071,151.695758053,11.0080118069,9.39652538269,12.2887110363,36.0768346889,24.7840858805,52.6328705526,4.37422829951,8.57588222564,171.196755232,195.774177304,178.290594811,197.083645577,72.0750101916,55.4932073243,59.3424787133,-141907.300181,4.73584795162,4.60815216864,4.3383254272,83.7006499271,82.5617356343,89.5194456798,47.4613468457
2014-12-03,212.114028015,213.513129637,210.315183072,210.448430845,30660821.0,190.858787337,187.411741462,183.046859013,184.57183875,159.687855314,151.354121546,10.8772934337,9.07367436626,12.2502943438,33.6117508782,24.317718673,53.3657333072,3.44704587522,7.81192832395,170.79656467,195.297153357,178.338067096,196.485415828,70.0596421471,55.3882491881,59.4479830149,225153.714657,4.78692626482,4.59778845292,4.34165662153,82.186041976,82.5480132925,89.5441567541,56.1906320395
2014-12-02,208.782833676,211.581036921,208.782833676,211.581036921,28361104.0,189.738395641,187.141544588,182.602144569,183.967002081,159.295395892,151.011662753,10.5149432199,8.73575297633,12.2157959112,41.6066172913,25.3170769747,67.2235017564,2.59685105343,7.13625107224,170.386348658,194.81794048,178.405791612,195.877297564,73.2415333085,55.6346381969,61.4321323363,310565.514103,4.91129085347,4.59482739128,4.43159886868,80.884210453,82.5426139775,89.5655229952,84.5320277569
2014-12-01,208.982705336,211.714284694,206.917364846,208.716209789,30904004.0,188.351508398,186.860243733,182.041948721,183.321554613,158.891145221,150.660655013,10.275795094,8.33851930889,12.4154519879,40.0742678954,22.4522498433,64.5585462854,1.49126466566,6.30955967717,169.626496733,194.457400709,178.521724424,195.198763042,72.7754638395,55.0615800541,61.0793505603,136849.539931,4.99346031382,4.59556765669,4.42604687812,78.7388950171,82.4920545187,89.5018004858,68.4036577931
2014-11-28,207.850099261,212.180651902,207.183860393,209.249200884,19128510.0,187.015699468,186.61077429,181.503960835,182.727982686,158.505918614,150.324214458,10.1410421891,8.00654341345,12.6464667622,44.1383249887,21.3196437682,63.0261968896,0.404925178513,5.51173863303,168.857494073,194.150427598,178.604230876,194.617317703,74.2585133651,54.7818290496,60.7597816197,673477.190091,5.02455146098,4.58520394097,4.41050130454,76.6283985747,82.5006146372,89.4663980265,71.6485966527
2014-11-26,203.386298847,207.516979827,202.786683866,206.917364846,24062025.0,185.544421969,186.373889359,180.978742528,182.108078596,158.113592648,149.982734664,10.0050579449,7.63604121107,12.792423744,38.9416618203,17.0557150145,62.892949116,-0.829467390355,4.56567944082,168.186318784,193.771166272,178.737848148,194.00993057,71.2777575537,53.8323353293,60.7419208011,524884.482216,5.01788907231,4.56299597871,4.40050772152,74.1809599823,82.5250605583,89.4734010446,79.6537224857
2014-11-25,203.319674961,204.119161602,201.920573338,203.053179413,29093173.0,184.246366575,186.184381415,180.454634619,181.528189019,157.736262086,149.652788573,9.65659166293,7.32581249326,13.007345686,29.3478221246,18.0550733162,57.2965426269,-1.93801483976,3.79173195611,167.447288933,193.461980305,178.858568921,193.510193908,65.7153050303,54.0387481371,59.8578633654,806260.912238,5.41319080051,4.56743757116,4.39384533284,71.8133761029,82.5341081,89.4007768293,69.4527549568
2014-11-24,200.188352282,203.786042168,199.855232848,202.586812206,33321144.0,183.268105837,185.983769489,179.97716343,181.025066218,157.385890367,149.343323323,9.15941189066,7.10249117023,13.2206972165,33.3452553311,19.9871660326,60.227993645,-2.71566365151,3.29094240718,166.756466214,193.197860647,178.881278319,193.086260659,67.1228190216,54.4326241135,60.2587380844,61058.8797045,5.60417927593,4.59408712587,4.40605971208,69.6360081797,82.4877919743,89.4086921673,74.4179199798
2014-11-21,200.787967263,203.985913828,197.590020698,198.189635679,56721572.0,182.156597326,185.761689866,179.475263483,180.521084296,157.0364154,149.034766656,8.74823742688,6.88671691168,13.4955170204,26.0166277858,15.5899895055,56.2305604385,-3.60509253996,2.68133384318,165.979746463,192.970780504,178.874972955,192.648406778,63.5637374088,53.5262206148,59.7100782329,2801256.93393,5.61750405329,4.56521677494,4.37219256964,67.0411760164,82.4115836485,89.4097360446,39.4214214599
2014-11-20,188.529172096,200.721343376,187.596437682,200.588095603,61994706.0,181.2893764,185.588467761,179.006675479,180.108101484,156.71823553,148.749903715,8.38609205635,6.76560664919,13.8127441659,17.0224030711,11.6591801857,58.2292770418,-4.29909136054,2.28270092064,165.193931314,192.819419645,178.822861111,192.35407441,58.1136868847,52.5910571513,60.125115848,3213987.0452,6.09719603807,4.56965836739,4.33332863569,65.0489210293,82.4396160239,89.4574151417,81.8524799506
2014-11-19,192.193485869,192.859724737,189.262034851,189.928273719,21289619.0,180.721962964,185.458921314,178.521431504,179.629404314,156.379051636,148.449489664,7.57161662555,6.584365988,14.0686458057,2.03202854665,20.5867810136,50.2344106287,-4.73695834974,2.20053146029,164.452785698,192.59007731,178.874555326,192.043287302,51.030753633,54.4004557106,58.9847473785,242224.53221,5.84846686077,4.6481265007,4.25615596684,62.3869306133,82.4335461061,89.4519751074,126.45080637
2014-11-18,188.86229153,193.592587491,188.66241987,192.326733643,30676720.0,180.65422868,185.230179303,178.102811416,179.388679652,156.119662655,148.209110176,7.49512140385,6.78198394016,14.4680823641,9.76039941261,24.4509664466,52.233127232,-4.57595062336,2.55141726397,163.634729051,192.57089378,178.448195363,192.012163243,54.8080078766,55.2473548756,59.4095055209,689788.062151,6.00170180036,4.65552915479,4.23894479609,60.9449265125,82.6056165372,89.5289323513,45.5012560731
2014-11-17,186.39720772,189.262034851,185.997464399,189.195410964,17646285.0,180.328882032,184.958501898,177.667535355,179.086266976,155.8397242,147.953437394,7.17601792178,6.98131857866,14.8180469517,2.36514798053,22.9186170508,51.5002644774,-4.62961986549,2.66134667715,162.849488404,192.485582307,177.977183319,191.939820477,51.1522233041,54.9510650547,59.302045728,357665.146258,5.99059781923,4.62517827303,4.21951282911,58.0316183265,82.7096518138,89.5890400643,17.6164527448
2014-11-14,185.930840512,187.396566021,183.265885041,187.263318248,18104633.0,180.250043766,184.703850597,177.238366485,178.849976936,155.581831439,147.714429178,7.08769676612,7.23829746631,15.2216577751,0.966046358244,20.9199004475,50.1011628552,-4.45380683094,3.01167728178,162.016708709,192.46002426,177.465553131,191.942148064,50.4771306351,54.5560069646,59.0953072085,463743.332626,6.01724737394,4.61925614977,4.2056328527,56.1348474137,82.8850553132,89.6802916773,-100.169484828
2014-11-13,183.265885041,186.663703267,183.199261154,185.464473305,26449256.0,180.217842221,184.471407259,176.820856794,178.653324405,155.336882863,147.485232304,7.05686205257,7.48681574886,15.6261067647,2.56501964086,21.5861393153,49.4349239874,-4.25356503791,3.39698542696,161.194750029,192.446963559,176.98459151,191.958223008,51.2471655329,54.6875,58.9961202716,346412.683191,6.03723453997,4.6392433158,4.18675608478,54.31056852,83.1300212146,89.7790957658,-208.19028309
2014-11-12,182.4663984,183.732252249,180.934049004,183.465756701,22864222.0,180.132341566,184.231561267,176.408899094,178.494121346,155.103948337,147.265131465,7.00646093502,7.79410295133,16.0424080486,-2.56501964086,20.2536615797,50.2344106287,-4.09921970021,3.72344247216,160.366491046,192.451307143,176.437458315,192.025664218,48.7664210189,54.4237485448,59.1150870406,94152.0590701,6.08609205694,4.6222172114,4.18897688101,51.922597788,83.3694853389,89.867711693,-190.970777431
2014-11-11,183.332508928,184.53173889,182.266526739,182.999389494,19676704.0,180.217842221,184.006520582,175.990279006,178.377914878,154.884666085,147.055337733,7.06395638794,8.10274557099,16.5054553182,-8.56116945065,18.1883210897,50.7007778361,-3.7886783613,4.22756321543,159.484823688,192.495734324,175.903775011,192.109266153,46.0739382829,53.9530842745,59.1841660632,-317758.696502,6.21045664559,4.61925614977,4.17454170554,49.9745088937,83.6500990026,89.8887017259,-233.753632194
2014-11-10,183.798876135,184.198619456,181.467040098,182.66627006,30653627.0,180.503214536,183.804428126,175.567772524,178.26989303,154.667294144,146.847030429,7.34744152601,8.35115855782,16.9669944884,-9.42727997873,17.1223389013,50.0345389684,-3.30121358972,4.93544201242,158.600778035,192.534767012,175.453269568,192.155586684,45.6846599573,53.7149465163,59.0634805696,-590442.080271,6.26597655123,4.61481455731,4.16621371969,49.5054101249,83.9804779306,89.8863360724,-152.278398465
2014-11-07,187.463189908,187.596437682,182.199902853,184.798234437,27604495.0,180.817457202,183.614179916,175.150818032,178.167132588,154.450817066,146.639445958,7.63895783341,8.56955509663,17.4003385931,-3.03138684828,20.3202854665,53.2324855336,-2.79672271375,5.66663916978,157.750479439,192.551156625,175.044624819,192.183735012,48.6389470535,54.4292767935,59.6801550763,-182553.273108,6.38812034365,4.60593137241,4.15233374328,49.3094389855,84.3370343658,89.8974321648,17.7120399247
2014-11-06,185.531097191,189.128787077,183.665628362,186.39720772,25240559.0,180.91850343,183.388398966,174.707213986,178.012137929,154.216182706,146.41830249,7.71311953118,8.80252954685,17.8256763298,-0.632926924367,21.9192587491,54.8314588162,-2.46989553585,6.21128944417,156.881537656,192.532890316,174.585869419,192.190928513,49.7137692076,54.8113483475,60.0292468925,-622249.271301,6.37035397385,4.56447650953,4.12346339235,47.8087368403,84.6495606219,89.8470186305,44.7070991234
2014-11-05,187.929557115,188.262676549,184.93148221,185.997464399,34705503.0,180.939600995,183.144851647,174.250285163,177.816146214,153.967371549,146.186610254,7.72947037564,9.01891686357,18.2218563101,-5.09672733832,22.0525065227,55.8974410046,-2.20525065227,6.68931583179,156.028428853,192.472141473,174.125934783,192.16376851,47.7690288714,54.8377667349,60.1845108036,-393941.157676,6.39034113988,4.52006058501,4.09681383763,45.8451938581,84.9169656146,89.7746025101,40.4170127895
2014-11-04,187.762997398,191.294063398,187.429877965,189.695090115,34695928.0,181.109491906,182.899823797,173.784473154,177.624916966,153.719727281,145.955891376,7.89863475683,9.23746141188,18.6289512946,0.799486641306,25.5502605784,58.3292128719,-1.79033189074,7.32501875143,155.15552186,192.413424449,173.662362385,192.137285208,50.3546099291,55.6924447083,60.7225964483,590726.021024,6.33815242857,4.49230063219,4.07543867396,45.3187943287,85.1970289798,89.6604172875,80.4001515394
2014-11-03,184.83154638,189.295346794,184.698298607,188.162740719,28703617.0,181.082842351,182.615932012,173.29839638,177.342790043,153.441579647,145.702405646,7.86996523326,9.41714451532,18.9682039137,-2.66495547102,25.0172694842,54.6648990993,-1.53308966124,7.78444597066,154.330192467,192.266600294,173.198787497,192.033076528,48.8221436985,55.5869662253,60.0268850055,3117720.37563,6.28263252293,4.47157320075,4.07044188245,44.2859542457,85.3775629012,89.5390094408,80.1908479468
2014-10-31,184.365179173,186.164024116,180.634241513,186.164024116,52089698.0,181.1716742,182.337962351,172.842855555,177.089885684,153.173128951,145.456330827,7.96707602862,9.61864415995,19.2623575393,-5.39653482881,22.3523140132,51.8666958547,-1.16628815128,8.32881864552,153.580498015,192.105213094,172.719318191,191.956606511,47.5878499107,55.0217033378,59.5556646618,152989.152545,6.23599580218,4.4419625844,4.04268192963,43.7320644914,85.5772706446,89.5022830531,87.672955215
2014-10-30,183.299196984,183.499068645,175.437578345,176.636808307,55217857.0,181.351558694,182.089603307,172.410633089,176.877787752,152.918055944,145.220412695,8.14267034176,9.80550289879,19.5408337664,-17.2555866748,15.3568059017,42.87247114,-0.73804461239,8.94092560527,152.869799323,191.951466856,172.284100408,191.895106206,41.7568427753,53.5620460516,58.1693538149,-2496446.70567,6.00725379092,4.37755949385,3.97494764474,43.5472577097,85.8494248931,89.5150449155,-61.6117495704
2014-10-29,184.498426946,185.897528569,182.832829777,185.564409135,24615225.0,181.926744917,181.91897213,172.053362496,176.88342038,152.73467156,145.038341074,8.40342265327,10.0324463047,19.8523576672,-7.0621319982,26.0832516726,52.2664391754,0.0077727867905,9.8733824206,152.201004829,191.905720163,171.886525825,191.951418435,46.3598901099,56.2569921688,60.2912239276,595176.624026,5.73853744759,4.31981879198,3.90388216551,44.6966864136,86.3553998006,89.6300394327,83.7537988978
2014-10-28,180.967360947,184.43180306,180.967360947,184.365179173,21859946.0,182.162149317,181.629158223,171.617808837,176.680511886,152.480844436,144.803474369,8.60532801586,10.2991518933,20.1249215707,-7.92824252628,25.083893371,50.8007136663,0.532991094204,10.5443404803,151.492887266,191.742730407,171.330006329,191.928310116,45.8766458766,56.0462502007,60.0394996708,452584.343438,5.73853744759,4.31981879198,3.88889179099,44.8647793405,86.6494719961,89.6195173887,76.8594589993
2014-10-27,179.968002646,181.433728155,177.902662156,180.767489287,23751948.0,182.426424068,181.350448296,171.194469556,176.500891303,152.234326746,144.574196007,8.79496827693,10.5603698471,20.3871229892,-8.92760082791,22.2190662396,47.0031521201,1.07597577142,11.2319545118,150.807346567,191.581592545,170.790078449,191.910818143,45.3081232493,55.4307116105,59.4154544241,529467.048809,5.75186222495,4.29168870645,3.87556701363,45.0880159599,86.990200256,89.6321282291,60.3895848125
2014-10-24,177.569542722,181.633599815,176.57018442,180.634241513,27814900.0,182.724010762,181.103569783,170.802776622,176.401164303,152.013719004,144.364438617,8.88745192345,10.8304153024,20.6514696347,-9.59383969567,23.1518006545,48.0025104217,1.62044097946,11.9212341404,150.151306987,191.454246256,170.27315448,191.933985085,44.9790794979,55.6330037283,59.5772962914,868675.964934,5.75408302117,4.26725994797,3.86002144005,45.2243177268,87.4210497769,89.6956875382,59.7482392548
2014-10-23,177.569542722,178.835396571,176.77005608,177.369671061,22255305.0,183.043805419,180.846327553,170.402755701,176.302220813,151.79243577,144.154237284,8.98176913713,11.1129515251,20.9225602129,-15.5233656187,19.7539824289,44.9378116301,2.19747786548,12.6410497171,149.480195489,191.325315914,169.733376028,191.959279078,41.8245614035,54.8806584362,59.0768402638,14384.9472065,5.70078391175,4.23394800458,3.83892387591,45.4567103514,87.827908959,89.726055699,49.1332472312
2014-10-22,177.169799401,178.568901023,174.238348383,174.571467817,26725598.0,183.561250939,180.626838859,170.028273938,176.277270346,151.59468205,143.96173703,9.09010865966,11.3743918078,21.1971720487,-18.3215688633,16.5560358637,42.0396725553,2.93441207976,13.5329770013,148.831101889,191.225445987,169.252447052,192.001230667,40.0578452639,54.1395968682,58.5850340136,1001314.8514,5.66747196837,4.20581791905,3.81838151082,46.4029504426,88.3157507406,89.7909242049,30.2326566496
2014-10-21,170.57403461,176.903303854,169.974419629,176.836679967,33281716.0,184.171969901,180.442882905,169.677943333,176.31714159,151.417033997,143.78433769,9.08076573351,11.6049664122,21.4671352801,-15.3234939584,19.7539824289,44.0383891586,3.7290869959,14.494026568,148.210808053,191.145078613,168.837916493,192.047849318,41.5441176471,54.9723293644,59.0672153635,1584834.39252,5.62527684008,4.19323340711,3.7956183495,47.6005370329,88.8907601169,89.893710947,51.6916654129
2014-10-20,166.376729744,170.773906271,165.443995329,169.974419629,30523697.0,184.682753033,180.223394212,169.310956757,176.304997956,151.220498597,143.592781648,9.08489998765,11.8579867496,21.7186767633,-24.9839575408,25.6168844652,35.5771555381,4.4593588215,15.3717962763,147.592279994,191.02963352,168.365407462,192.081380961,35.5658198614,56.2632350546,57.4873808188,1043247.17007,5.50091225143,4.27170154042,3.75453361933,48.4789849296,89.3956682617,89.9764913667,-2.09195637835
2014-10-17,167.442711932,170.840530157,165.910362536,168.641941894,37504513.0,185.515551618,179.938762162,169.014480461,176.452968211,151.075500104,143.439885518,8.83170933038,12.4017403668,21.9511274362,-24.1178470127,24.48427839,35.6437794249,5.57678945581,16.5010711571,147.063353025,190.965607897,167.537021795,192.340502529,36.2042682927,56.0196560197,57.4992991309,-12942.5965345,5.47426269672,4.23690906622,3.73676724952,50.4298056409,90.0094470483,90.193921092,-18.6919134025
2014-10-16,165.377371442,169.508052422,164.444637027,165.110875895,47787439.0,186.319479852,179.666714624,168.717448966,176.635542296,150.939682732,143.293825331,8.32599761407,12.910447643,22.1960017109,-26.9826741441,18.8878719008,33.1120717274,6.65276522724,17.6020308861,146.521447255,190.913450677,166.756266981,192.577162267,34.0425531915,54.677445966,57.0416548597,-3859818.79331,5.34767731184,4.20581791905,3.70734169953,52.5501437292,90.4859965447,90.3848923894,-35.4837293316
2014-10-15,163.045535405,170.440786837,157.116009482,167.975703026,92309007.0,187.218902323,179.456849381,168.441515035,176.904918604,150.830116164,143.167382838,7.35693675262,13.2974336563,22.4456301646,-21.9192587491,23.9512872958,36.4432660662,7.76205294205,18.7773872886,145.99588487,190.887145199,166.159415725,192.754283037,36.9340746624,55.9510014898,57.8299456055,-1233582.9882,5.30548218355,4.19471393792,3.68624413538,54.8507862255,91.101131761,90.5890821864,-16.7955052287
2014-10-14,172.705998987,177.169799401,170.840530157,173.705357289,68671035.0,187.949544281,179.190723967,168.137821151,177.113629124,150.697552619,143.023603818,6.40704482407,13.7613698082,22.6971191248,-16.1896044864,27.9487205023,38.9083498769,8.75882031475,19.8117231308,145.440702026,190.834940275,165.429354159,192.952093775,39.641943734,57.0849518662,58.4490740741,1094120.66289,4.84799816103,4.05406351029,3.57964591654,56.5174428563,91.5836649178,90.7432490342,-36.7028814396
2014-10-13,170.907154044,175.237706685,169.241556875,169.241556875,42117454.0,188.489197764,178.880182628,167.813584902,177.193293702,150.519664453,142.845784276,5.82091202609,14.1950582142,22.8939725795,-22.9852409375,26.8827383139,34.4445494629,9.60901513654,20.6756128627,144.919612322,190.707557481,164.685124414,193.075240842,34.8816827344,56.851757514,57.6276187666,-5739107.64528,4.69254242522,4.00668652414,3.53134359863,58.0230763223,92.0460877411,90.9265212751,-68.9179389554
2014-10-10,176.903303854,178.502277137,162.779039858,172.173007893,80917567.0,189.255372462,178.581485535,167.526546989,177.37915674,150.374913398,142.692804207,4.58067436658,14.6748843177,23.090998659,-18.2549449765,30.2139326527,36.7763855001,10.6738869268,21.7288254728,144.43554833,190.617545648,163.906601218,193.256369853,37.8113879004,57.8014794426,58.228980322,-5671785.40589,4.55707385544,3.95708874176,3.49525565996,60.3852638795,92.5855669634,91.1653767249,-47.7617817808
2014-10-09,187.096758531,188.96222736,183.299196984,183.565692532,28192889.0,189.863870628,178.245775173,167.22007711,177.500844701,150.206378188,142.521947466,3.25340361259,15.1606889895,23.2721537484,-7.79499475273,41.2068739706,47.4362073841,11.6180954555,22.6437935178,143.947923362,190.492230859,163.085086183,193.406464162,43.9503619442,61.2803209922,61.1458985598,370956.123972,3.90860135749,3.74537283489,3.33979992415,62.1373116666,93.0325746499,91.3861799533,193.681859185
