,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-10-28,173.949600898,177.301118769,173.123199231,177.209296362,11217730.0,184.045474595,192.15084255,191.495715179,187.356086294,171.988588859,163.015425919,14.3485263603,10.692761133,9.86041311057,-23.5524475076,-17.2167013945,-2.24964898221,-8.10536795427,-7.45024058343,181.635302068,201.356128289,181.458081417,202.843603683,39.1726466864,45.8654906284,49.5738389285,-389004.108537,6.88821093124,4.64009232249,4.40709296362,37.1137464538,68.7891147575,79.0196237599,27.2923776297
2014-10-27,175.235114602,176.107427472,169.404391729,170.368527008,18949710.0,184.830556179,192.342139232,191.514462254,187.593256266,171.948224322,162.933166087,14.6036554062,10.5758153979,9.83512900794,-28.3731238981,-22.2210225998,-10.5136656515,-7.51158305284,-6.68390607469,181.679333246,201.349591262,181.766323834,202.91795463,36.351590106,44.5323090827,47.9666133902,-693102.93966,6.77955441577,4.59775199017,4.39714553614,37.6734070996,69.2323409942,79.3465215038,-0.0818188420509
2014-10-24,175.602404231,178.311165251,172.572264786,178.265254047,10573514.0,185.776326975,192.589039483,191.602076134,187.995865227,171.960437947,162.890074734,14.5534325637,10.3131833108,9.69094491407,-18.7776823209,-16.3902997275,-0.734579259497,-6.81271250735,-5.82574915852,181.91113122,201.293021048,182.275856172,202.902222794,40.3945514326,45.847871598,49.8545454545,171366.494545,6.61580445584,4.53092568253,4.34893877224,38.3048446276,69.7457961313,79.7879247557,56.8197644278
2014-10-23,180.836281455,181.662683122,174.546446546,175.83196025,13676066.0,186.40224972,192.771153924,191.608197628,188.223307482,171.911691467,162.80096824,14.6228876747,10.2015148093,9.68267810988,-22.1751113961,-16.4362109312,-4.31565314954,-6.36890420473,-5.20594790832,181.925519518,201.290875738,182.569639115,202.972668734,38.4835479256,45.8352722196,49.1410818713,-260030.931151,6.58060586632,4.51154095208,4.32713095047,38.2200060945,70.18223347,80.0937810507,51.3345835883
2014-10-22,186.758826735,187.355672383,175.005558583,175.510581824,18448168.0,187.141420099,192.95377849,191.644161404,188.512941494,171.881381407,162.725447237,14.6306081631,10.0407179705,9.63146825462,-24.7002276006,-18.1349254688,-1.56098092643,-5.81235839077,-4.5027413047,182.012693149,201.275629659,182.91306052,202.994496461,37.4181478017,45.4292987734,49.6926970354,565035.985678,6.49490495272,4.46103862799,4.3118272159,38.4251362134,70.5974005432,80.4493870865,50.3266250605
2014-10-21,173.169110434,179.688501362,172.801820805,178.265254047,18566520.0,187.964761019,193.155277662,191.657169578,188.816857245,171.853321772,162.65135091,14.6485046802,9.86719952287,9.61052663585,-22.4046674146,-15.8393652829,1.10186888925,-5.19051664262,-3.69240855906,182.046642943,201.267696214,183.288078139,203.022477185,38.3141762452,45.9611332241,50.219218122,953460.376428,6.1551620452,4.35799348186,4.23301298285,38.9948729901,71.0604960536,80.7661843651,71.4527365739
2014-10-20,168.807546081,171.5163071,168.348434044,170.460349415,8238494.0,188.711583267,193.33127061,191.647987338,189.063489278,171.803747071,162.560860204,14.7079504115,9.73905930759,9.62394628591,-34.1120243629,-21.8078217663,-12.1664689854,-4.61968734306,-2.93640407117,182.024041052,201.271933624,183.592211302,203.070329917,31.4528207688,44.2646703695,47.556702932,778397.057847,5.99141208527,4.29524817011,4.2035532938,39.4800200269,71.4965726982,81.0462208822,44.1716415842
2014-10-17,165.639673025,171.240839878,165.410117006,168.348434044,18513144.0,189.848650745,193.57357974,191.749374579,189.49831706,171.81413373,162.51507843,14.5662100944,9.43002168029,9.46157761958,-38.4735887161,-27.8681006572,-8.76903991024,-3.72492899503,-1.90072383395,182.28779696,201.210952199,184.14355806,203.003601421,29.112662014,42.7409710596,48.2626887393,989453.69124,5.98988171181,4.32585563926,4.23148260939,41.0225388108,72.030439237,81.5108845314,26.2124695778
2014-10-16,155.493297003,163.619580061,154.161872095,162.425888764,16287387.0,191.131103703,193.883225303,191.822449912,189.992672142,171.840929259,162.481270919,14.2992106011,9.04197483468,9.31200561152,-42.0546626062,-35.1220708447,-8.21810546562,-2.75212160068,-0.691346209329,182.5104443,201.134455523,184.841250469,202.925200138,26.244813278,40.6272972311,48.3753857324,449172.84617,5.80623689694,4.25851920714,4.22153518192,43.0717328417,72.7020196206,81.9288894095,9.13767841294
2014-10-15,154.483250521,160.038506171,147.229280333,159.349838115,29099375.0,192.532925789,194.273470535,191.890934124,190.637015159,171.913722946,162.48159189,13.4226012744,8.40449353313,9.12228167861,-43.3401763103,-37.4635422343,-16.8494117647,-1.74054474542,0.641991665331,182.768652445,201.013215803,185.868977002,202.677964068,25.1578947368,39.8759305211,46.7014200971,-651140.386463,5.65779067158,4.18710177913,4.214265908,45.0807054071,73.5160035318,82.3403322672,0.334804028543
2014-10-14,164.124603302,166.833364321,157.880679596,158.615258856,29068898.0,193.977598333,194.689732115,192.031345889,191.368318256,172.010862384,162.499742224,11.9831164321,7.53848324311,8.73880888619,-42.4678634397,-38.8408783459,-20.9814200994,-0.712133782124,1.9462524443,183.292537003,200.770154775,187.151248872,202.228215358,25.89890568,39.498510427,45.9348870308,-2376432.59683,5.33794261901,4.06824277395,4.14463391569,47.4228389321,74.3682578061,82.8708291415,-43.3280185384
2014-10-13,174.730091361,176.245161084,162.471799968,163.022734413,22663984.0,195.393193781,195.12129743,192.206191056,192.133884729,172.114432399,162.522255124,10.0071240256,6.48878023478,8.26146490276,-38.0603878827,-32.0919313993,-17.1707901907,0.27189635091,3.1870027248,183.944726154,200.467655959,188.632517195,201.610077665,27.2627537027,41.2252071303,46.6233297219,-1894824.6515,5.09920435967,3.99580509697,4.11058310627,50.089283537,75.4606041717,83.6032544477,-53.685207602
2014-10-10,173.536400064,177.989786825,170.598083026,175.326937009,17911260.0,196.661873377,195.477874446,192.349280975,192.814325612,172.184726175,162.51935454,7.96625559052,5.51353695315,7.89220311184,-26.1693861196,-19.1449719506,-2.89240583427,1.18399893145,4.31259240263,184.457077863,200.241484086,189.964337493,200.991411399,31.7774936061,44.4086886565,49.4071146245,-1082486.00416,4.69671614041,3.8907194529,4.06084596891,52.7642863801,76.5304396702,84.3460450789,-60.1555072238
2014-10-09,186.437448309,186.94247155,175.326937009,178.357076455,17858005.0,197.534186248,195.690596356,192.373384356,193.223073945,172.160431712,162.445126561,6.91260746781,5.07958916135,7.84404862762,-23.1392466741,-16.7116781536,1.01004648181,1.84358989154,5.16080189133,184.529335729,200.217432984,190.611007195,200.770185518,33.1775700935,45.0489662677,50.2088872009,-594726.992436,4.52837506011,3.84990949404,4.02679515948,55.1296635175,77.4578856889,84.9443682496,-121.21446296
