,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2014-01-02,18.1799464215,18.3137569087,17.5911920528,18.1799464215,9912400.0,16.1365077933,14.6822859446,1.23911279295,3.96071484366,2.16381923211,14.8973950003,17.3756205862,83.615833308,-74324.6839639,0.577285604838,81.336165981
2013-12-31,18.2334669025,18.6348929743,18.1799437832,18.4475620564,4719500.0,15.9950536917,14.5946198411,1.22316924675,4.01423698557,2.09735216443,14.771884445,17.2182229385,78.3068721242,-79049.1983484,0.573462712372,78.0679082785
2013-12-30,18.5813698547,18.8222265908,18.1264259733,18.1799464215,6454500.0,15.8516880851,14.4980488807,1.15861597916,4.22833170985,2.03266740324,14.6930721059,17.0103040643,78.0748645997,179619.085115,0.571550984654,76.6759177666
2013-12-27,17.8320456533,18.6348951827,17.8320456533,18.6081309448,8447500.0,15.7006762383,14.4057650203,1.11878771058,4.44242274015,1.97510173009,14.5818885277,16.8194639489,86.3387783046,385474.671235,0.552435792747,75.2524620402
2013-12-26,17.7785229756,18.0729001598,17.6447151646,17.9123307867,5424800.0,15.5420182833,14.30043603,0.999880153996,3.88043101514,1.90416990748,14.5421381293,16.5418984373,84.1771936257,285959.77232,0.519939340049,71.7737124694
2013-12-24,17.2968139985,17.8320452258,17.2432908759,17.7249989803,6355100.0,15.4034314613,14.2099067342,0.925319337418,3.66633629086,1.84423461166,14.4781121239,16.3287507988,82.8947352489,472471.506802,0.506558748485,68.5174119493
2013-12-23,16.7348195832,17.2165276584,16.6277733443,17.1094814194,7961300.0,15.2724908795,14.1218037171,0.84011647682,3.23814930495,1.79293886159,14.4323744027,16.1126073564,76.2962755945,202361.664799,0.491266309877,65.4040234727
2013-12-20,16.7883427549,16.9756709971,16.5474887167,16.6010118363,8619300.0,15.1568426901,14.0469199299,0.799784908394,2.4353036317,1.75681170653,14.3570577817,15.9566275985,65.1162848761,211144.290607,0.495089589023,63.1572706779
2013-12-19,16.199586137,16.8953893775,16.1460630167,16.6812968962,10995300.0,15.0698675604,13.9829036289,0.768732036532,2.4353036317,1.72217125711,14.3011355238,15.8385995969,63.6363636364,506176.13083,0.491266701703,62.7802255431
2013-12-18,15.9587327787,16.3869204288,15.8516892114,16.3066357462,11630600.0,14.9828924307,13.9152705281,0.715590276665,2.3550210345,1.74937890344,14.267302154,15.6984827073,57.8512255277,472561.598456,0.460681869599,62.3178172881
2013-12-17,15.557310391,16.0925416298,15.4502641432,15.9587338201,9827500.0,14.8987845366,13.8553328434,0.692259759053,0.107045515148,1.78967987794,14.2065247775,15.5910442956,52.2935876633,297031.480252,0.453035900593,61.693758809
2013-12-16,15.5305496766,15.7446394808,15.4502623205,15.6108343567,7507000.0,14.8949614825,13.8026127555,0.686460604612,-0.4817042025,1.8513481724,14.2085008779,15.5814220871,49.0196034207,309088.396682,0.453035899485,62.1235741912
2013-12-13,15.0488408064,15.450264237,14.9953176823,15.450264237,9297800.0,14.912165204,13.757291106,0.710674956779,-1.01578664303,1.87213159654,14.2014902472,15.6228401608,60.305351823,266973.784378,0.529497449286,63.34994234
2013-12-12,14.9150337102,15.2629340267,14.8615105845,15.075603087,6705800.0,14.9484432984,13.7148580686,0.763150134844,0.343719104226,1.90004053898,14.1852931635,15.7115934332,59.6899426645,-252828.868402,0.535232068327,63.1573699951
2013-12-11,15.7178816216,15.7178816216,14.9150321125,14.9953167958,7642600.0,14.9361676161,13.680752067,0.763793127006,0.263432813041,1.95050439005,14.1723744891,15.6999607431,60.9022527779,-184139.788274,0.535232041106,62.2339128422
2013-12-10,15.3432212821,15.7446420462,15.3164570431,15.5840726701,7508800.0,14.9267593013,13.647803538,0.764659525342,0.345277965699,2.00720909118,14.162099776,15.6914188267,68.067233389,255225.8155,0.500824128591,61.1810212054
2013-12-09,15.1558893601,15.4770280999,15.1023635607,15.3699791772,7058800.0,14.9144279454,13.5992724781,0.756406235267,-0.082251490957,2.05349488156,14.1580217101,15.6708341807,70.5426522484,163990.448206,0.537143551046,58.2620982394
2013-12-06,15.26293266,15.3699789054,15.0220812838,15.0488401691,7498100.0,14.9173654987,13.55489111,0.758398015067,-0.456748874318,2.07667080371,14.1589674836,15.6757635137,63.1999982332,-3535.75150203,0.537143338563,54.7483286487
2013-12-05,15.0488385973,15.1558875122,14.9150307989,15.0220797138,9499800.0,14.9336779585,13.5174464541,0.766202624828,0.370234525209,2.10787249557,14.1674753336,15.6998805833,64.3411007549,-157514.94402,0.537143417122,52.6750726717
2013-12-04,15.0220812838,15.477027827,14.9685581612,15.0488401691,13319900.0,14.9204552968,13.4797340072,0.767813486127,0.370314561541,2.1390849547,14.1526418107,15.688268783,64.3410548572,-473317.035878,0.550524006373,50.3778087091
2013-12-03,15.5037874726,15.6108363973,14.9417946672,15.2094102888,14877400.0,14.9072297768,13.4404055977,0.768708959336,0.477526305992,2.17741127556,14.1385208175,15.6759387361,69.2307420053,-426804.662417,0.556258818328,47.8995006553
2013-12-02,15.7446406811,15.824925365,15.4502635071,15.5573097522,9212200.0,14.8901752659,13.3960668892,0.767051899361,0.585310618047,2.14369541679,14.1231233665,15.6572271652,70.3124758487,-113831.870817,0.548612657604,44.1905817775
2013-11-29,15.9052107869,16.0122543478,15.6911156364,15.7178798719,3880800.0,14.8692713152,13.34189704,0.756094841659,2.77352116162,2.10609765913,14.1131764736,15.6253661569,71.9999808594,-37760.8203011,0.56581651777,40.230773222
2013-11-27,15.851689285,16.1728280163,15.744640365,15.7981661631,10667700.0,14.770216988,13.2823449026,0.819795973722,2.77376865859,2.06078374239,13.9504210143,15.5900129617,75.9398701728,151218.855693,0.600224432307,36.7075648974
2013-11-26,15.5840713354,15.8784485096,15.2361710385,15.824925387,16512100.0,14.6711538216,13.2192878253,0.857692742549,2.90724709573,2.00569202646,13.8134610791,15.5288465642,49.7536825228,1354360.65208,0.718739922328,32.7502212482
2013-11-25,16.0390195741,16.0925400185,15.477026808,15.66435773,18634200.0,14.5673235682,13.1539795732,0.888273858847,2.90675456446,1.93725653019,13.6790497094,15.4555974271,46.116547682,1426032.76853,0.720651651137,32.0963407579
2013-11-22,14.3798008671,14.8079858442,14.2727546228,14.727701161,10808300.0,14.4635109052,13.0910589229,0.924435125945,2.37029073523,1.88009097029,13.5390757793,15.3879460311,32.4400063485,392180.170658,0.678427944932,33.0264389669
2013-11-21,14.3798005921,14.620654639,14.272754349,14.4065621529,11480600.0,14.3788576647,13.050037775,1.00441392719,1.86239618239,1.82804445207,13.3744437375,15.3832715918,47.4435529161,49353.4176439,0.773594587943,36.931663393
2013-11-20,14.3262778225,14.4600856283,14.1389468944,14.2192315779,6869500.0,14.3123435153,13.0160375604,1.06249755518,2.0218999719,1.78639298418,13.2498459601,15.3748410705,45.849265513,289952.140385,0.786846387849,39.9311379589
2013-11-19,13.9516169502,14.8882716292,13.9516169502,14.4333250708,11349000.0,14.240132802,12.9858804505,1.13527499007,2.1559534393,1.72903407839,13.1048578119,15.3754077921,43.7736754187,288179.757268,0.813455487225,43.4814940342
2013-11-18,14.2459918689,14.3262765483,13.8980915922,13.9516147117,6859400.0,14.1631344649,12.9496013917,1.19331524681,2.34122892758,1.65091649817,12.9698192181,15.3564497117,37.898228889,-49351.4661662,0.790382165621,47.5497162233
2013-11-15,14.0051388394,14.3530391308,14.0051388394,14.1657082046,5696100.0,14.079519146,12.9244867175,1.2870301319,2.98219681059,1.58823878823,12.7924890141,15.3665492779,38.9068932973,39891.406585,0.792194018755,53.1626173855
2013-11-14,14.1924691326,14.2192306928,13.79104573,14.0318997715,7578400.0,13.9730121171,12.893376479,1.39822459589,2.76834835195,1.51991409781,12.5747875212,15.371236713,45.4140521319,72335.3557766,0.849288074876,58.3966188716
2013-11-13,13.6572392642,14.0854242511,13.4966672179,14.0586626895,6424500.0,13.8741425331,12.8648402899,1.48884579482,2.82179168886,1.45098549565,12.3852967383,15.3629883279,45.4146064382,-80526.2252497,0.853005605149,62.7154899062
2013-11-12,14.1389477353,14.2459939837,13.6839985038,13.8713321145,8050100.0,13.7733642585,12.8349180722,1.56922541367,2.90125422149,1.39598648504,12.2041388448,15.3425896722,43.5053968283,-212295.49964,0.86431065582,67.0482273528
