,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2017-01-04,53.5036520213,54.738831917,53.1773728099,54.5523893168,2774700.0,53.5735658323,52.2285345392,48.3320339987,50.8878873973,48.1114840831,45.7936600039,0.404693638425,1.95039017155,4.5218320981,0.675852095138,6.19798360446,9.75023484673,3.63977314745,5.82275171323,43.8102019006,52.8538660968,50.2781443677,54.1789247108,55.4306908499,67.0059234589,113146.824229,0.940537163623,1.25644280222,67.338055991,83.8292303693,106.134391671
2017-01-03,53.5735656659,54.762137242,53.3871230657,53.8532295661,5164500.0,53.5252906827,52.0071779819,48.1695300846,50.7018895975,47.9500478691,45.6918884715,0.3076173473,2.02708692647,4.4693944984,1.37501417636,5.45238799365,9.72437525808,3.59645150024,5.76424006948,43.7001355862,52.638924583,49.9800910555,54.0342649084,59.932653244,65.515930525,68954.1083946,0.958848490427,1.22721047896,66.6862623311,83.7811121383,115.803201772
2016-12-30,53.5036520213,53.5036520213,52.7112709705,53.0608485153,1699100.0,53.4270753844,51.8124498393,48.0074571636,50.5419381735,47.8020892718,45.5970582559,0.400379142514,2.10362315719,4.43598594469,-0.46610416993,4.68322603819,8.18903908982,3.5674911381,5.71352281401,43.5714712189,52.4434431083,49.7088266821,53.9160729965,46.7532640411,63.9372368704,-12330.7640012,0.950524827129,1.20873884605,67.0593733015,84.077369293,117.245666896
2016-12-29,53.4570390407,53.8066189161,52.8511005901,53.3172094211,1590800.0,53.4603685394,51.6451917665,47.8709731788,50.4140867514,47.6702826154,45.5103331905,0.386729902582,2.18528286883,4.40373138524,-0.675852095138,5.19497834824,9.81522174556,3.53935454151,5.67835916993,43.4672417935,52.274704564,49.4599088977,53.8304746353,45.4258847237,65.4610991326,-23201.3891388,1.00545880754,1.21526549385,69.1764156064,84.736499285,115.895545724
2016-12-28,53.8765372217,54.0862851469,53.1540674849,53.4570390407,1766000.0,53.508643689,51.4596568255,47.7073861497,50.2667340031,47.528746845,45.4196216582,0.409025167709,2.25740929733,4.38023112702,1.58476210157,5.33480796785,10.372964784,3.51894098006,5.63128741108,43.3271550226,52.0876172767,49.2022475282,53.7170661228,58.457707235,66.0105120887,-6410.73567647,1.18024857875,1.21679499964,71.2003130931,85.1820094229,116.594444743
2016-12-27,53.6201763159,54.1795041165,53.5269526853,54.0396721663,1318500.0,53.395446396,51.2691279695,47.5345034033,50.1048048431,47.3801588728,45.3262313667,0.599394756401,2.3071679926,4.35407904736,4.07843187905,6.24248046152,10.9788146744,3.49232726994,5.56770486524,43.1804243559,51.8885824506,48.9619599769,53.5762959621,69.0631725215,69.0287789819,24165.1233945,1.25182888696,1.23574038455,75.0606612862,85.5062954561,108.794150341
2016-12-23,53.1540674849,53.5735656659,53.0841538404,53.5269526853,1313200.0,53.1041298332,51.0461822387,47.3515231587,49.9050842043,47.21324342,45.2249860615,1.06919067019,2.33101745275,4.3064981204,3.56571239801,6.05480734018,11.2787029357,3.41382495281,5.45528821188,43.0450250383,51.6580212791,48.715164786,53.3771996915,67.5057053763,68.6703180838,-3528.10711744,1.26847521475,1.24394427219,74.2823515056,85.4587406532,117.338541564
2016-12-22,53.6667869659,53.6667869659,52.687963315,53.0608485153,1729900.0,52.8494360905,50.8299391194,47.1635447764,49.7212503345,47.0549952727,45.128521856,1.34884577033,2.37282884103,4.27843816529,3.33266147831,6.86565319998,10.3018159572,3.34038540681,5.33723930883,42.8851066111,51.4419829417,48.4571102784,53.2027679605,66.7447228362,70.1623702517,-18114.401465,1.32673886024,1.29113902446,73.6561869235,85.5129762568,124.440967343
2016-12-21,53.5502580103,53.8532295661,53.3405100851,53.5269526853,1754700.0,52.6113888421,50.5847372194,46.9918478438,49.5517435564,46.904463294,45.0363526599,1.58250467014,2.48580394124,4.2443376062,3.44918577289,7.84253784791,10.5125263924,3.27316647932,5.23009209303,42.7475102376,51.23618545,48.0989332782,53.0705411607,67.5355207093,72.9709122091,-5505.67881671,1.33506219061,1.30427404485,73.522091404,85.2705646442,118.623794249
2016-12-20,53.7833135911,54.3193337361,53.4104283907,53.6201763159,1414500.0,52.3650184297,50.304646582,46.8166390706,49.3499753031,46.7384758162,44.9376966398,1.69359378959,2.58198086103,4.18658086551,2.23730887169,7.72680360384,11.4880127208,3.21017463284,5.11317080518,42.6300582051,51.0032199361,47.722665721,52.8866274431,60.1265653207,72.4795193979,16843.3488743,1.43827132067,1.35644384777,73.690640197,84.5699196519,118.450064198
2016-12-19,53.4570390407,53.8066189161,53.2239857905,53.7133999465,2098700.0,52.2052106532,50.0286893105,46.6251721919,49.1332342533,46.5659914162,44.8368110855,1.6714581128,2.62701923467,4.13250184566,4.10173720407,7.33246585179,11.2794067565,3.16033343748,5.01215786167,42.4926703463,50.7576740376,47.4016700758,52.6557085451,66.1172102135,70.8537888033,-38356.3168547,1.52316945687,1.39031820903,75.2857358917,83.8972956122,119.348311461
2016-12-16,53.7833135911,54.0629798219,52.9210188957,53.2239857905,5543900.0,51.9122294243,49.76681553,46.4371820793,48.9007604383,46.3868472538,44.7336700912,1.74464373068,2.61152755562,4.06051535206,4.54453837951,6.84305169577,10.6274729165,3.05824721902,4.86264192751,42.3766667272,50.4976974314,47.1552879744,52.3783430856,67.2566310596,70.019176066,-24472.9178878,1.59142076586,1.4076525308,76.4460012222,83.3332909591,144.344546275
2016-12-15,53.3405100851,54.0862851469,53.0841538404,53.7833135911,3613300.0,51.5876195401,49.5224208266,46.2600575307,48.6813280512,46.2154797642,44.6350173747,1.89785578229,2.59616396493,3.99063938533,5.03421355517,8.77220357681,11.7208026209,2.96238321159,4.73222468131,42.2694181454,50.250696916,46.9262568617,52.1185847915,69.8543848965,74.500982504,-14223.5286875,1.58447904309,1.42491158835,77.7236431585,82.9336372317,143.084038934
2016-12-14,53.6434816409,54.1095858109,53.1773728099,53.2939040961,4383600.0,51.2280328576,49.2091278417,46.0647108204,48.4223684148,46.0257979731,44.528719293,1.92653574851,2.59222674361,3.90201459194,4.8234145598,8.25957498653,13.9710319647,2.88467090614,4.60615372286,42.1626962284,49.9667254123,46.6169010981,51.8013545853,69.3446676081,73.6860206396,83268.214942,1.57425844607,1.42394715444,78.7792313554,81.8705007948,232.79784938
2016-12-13,52.9676248847,54.2960330721,52.6413526649,53.8765372217,4904100.0,50.8835032461,48.9141430208,45.8318602876,48.1751056385,45.8436286206,44.4268727514,1.95967877909,2.58010453704,3.88009991554,5.52213150932,8.28499410454,13.8571481635,2.91494992242,4.54230694643,41.9517603721,49.7119602032,46.3340384837,51.4942475578,73.0079421306,73.7936036258,73311.9270266,1.57234844081,1.41718790609,79.8504471032,80.9797762537,194.172763546
2016-12-12,53.1773728099,53.3172094211,51.9421952448,52.4782153898,2927700.0,50.4890652812,48.6182503742,45.6009078182,47.8857201358,45.6422900967,44.3170729393,1.8643286184,2.46231003762,3.80482075605,4.07737381729,5.26145678787,13.1089120594,2.9618313415,4.5070303751,41.7960870622,49.4057285743,46.1559403366,51.0805604118,69.1451098799,64.9159439563,-85449.0644007,1.4955724675,1.42606373492,80.1285635025,80.0868822513,342.460352314
2016-12-09,54.3659467166,54.4591703473,52.8977135707,53.5269526853,3253600.0,50.1978242942,48.4303412032,45.3824259506,47.6526205137,45.4709530162,44.2222450318,1.84809334792,2.35526504571,3.77950421289,5.14933020812,5.17254697291,12.9039114289,3.03201816329,4.50483576443,41.6029217377,49.1619301635,46.0750761575,50.7856062489,76.7550887159,64.5903382585,279271.683765,1.46695286496,1.43745877264,81.7962762255,80.2278962575,252.306944422
2016-12-08,53.4570390407,55.274852062,53.1074614959,53.9930615163,7517700.0,49.8300149937,48.2456073827,45.1673607601,47.3544591584,45.2690357329,44.1141295366,1.6346466229,2.13308293666,3.67386029459,5.87083044338,5.96369750253,14.1826280022,3.06305650589,4.4772776578,41.4935004655,48.8412210547,46.1125244461,50.3786903194,81.1867869028,66.9569042339,480752.031027,1.42507218017,1.40408058364,82.4025503139,80.4117656455,211.831457773
2016-12-07,51.3129491386,51.8955822642,50.8468403076,51.8722769392,4533100.0,49.410669962,48.0326181862,44.9309836267,47.0175060173,45.0503749015,43.9993418763,1.17213055703,1.81142960765,3.55057633211,3.75004586628,3.86612969022,12.1779272491,3.09677410634,4.44576958343,41.3804072946,48.4815599588,46.2211885786,49.8440477939,75.7148929914,62.4816150745,173392.818051,1.25334142053,1.32401953216,82.1454731949,80.326243713,100.948419882
2016-12-06,49.8680166566,50.1010722374,49.2154722171,49.9612402873,3404600.0,49.142809543,47.8945421258,44.7280181726,46.7710941639,44.8793893028,43.9078627773,0.978878776153,1.64787614656,3.49468853325,2.16404858248,2.04796475854,8.45594332465,2.97971254633,4.26382602445,41.2333296393,48.2227067058,46.2466659793,49.5424182724,68.9642960718,57.491202406,23914.4878617,1.21965188214,1.31132079515,80.7073089788,79.8136910325,134.620326372
2016-12-05,50.0078532678,50.8002343186,49.4718261313,49.9612402873,5102800.0,48.9882346442,47.8214005273,44.5870857838,46.6091730699,44.7520167125,43.8375259187,1.01006467622,1.59742506556,3.45029016398,2.48909494217,7.68977377291,8.98994056743,2.859675712,4.117394809,41.1367956198,48.0373759478,46.2239754618,49.4188255929,70.6370960979,69.9104061953,-2524.36717365,1.21941332963,1.53839949674,81.6147467686,80.131544612,135.087215275
2016-12-02,49.8214106677,49.9146296372,48.9824166363,49.728187037,3787400.0,48.8104421484,47.5467657497,44.437253441,46.4390334054,44.6214516287,43.7663717852,1.04411327234,1.85600804918,3.40789467068,3.53299172167,7.59602344194,8.01393453026,2.70752153737,3.93174427913,41.0293587703,47.8451481117,45.6907577005,49.4027737989,74.9697998903,69.7636152643,-173745.952145,1.25553918867,1.54236619685,81.3081527301,79.1738284428,144.673630074
