,OPEN,HIGH,LOW,CLOSE,VOLUME,30DSMA,90DSMA,120DSMA,30DEMA,90DEMA,120DEMA,30DSDEV,90DSDEV,120DSDEV,30DMOM,90DMOM,120DMOM,30-90MACD,30-120MACD,120DBBAND_LOW,120DBBAND_HIGH,90DBBAND_LOW,90DBBAND_HIGH,30DRSI,90DRSI,120DRSI,PVT,30DATR,90DATR,120DATR,30DSTOCH,90DSTOCH,120DSTOCH,OSC
2014-12-31,103.439309934,103.993038752,102.842986591,102.974642394,2057766.0,104.785942278,105.749482051,107.24816394,105.064214258,107.247749461,105.916272386,4.92698631428,5.54913303908,6.44032769757,-4.91773145934,-8.22461544853,-13.8819427415,-0.963539772808,-2.4622216619,100.807836242,113.688491637,100.200349012,111.29861509,44.1007060572,47.0133303335,46.2583756027,-13221.2960554,2.85912518519,2.89049024411,2.89723437714,50.254771937,39.2521070415,41.405209424,164.821009438
2014-12-30,102.804264296,104.364772783,102.583547215,102.955281247,2093023.0,104.94986666,105.840866667,107.363846796,105.113055685,107.280787206,105.933318826,4.94641494651,5.57060383827,6.48742387147,-6.78414607619,-8.75511088942,-6.82286837115,-0.891000006925,-2.4139801361,100.876422924,113.851270667,100.270262829,111.411470505,42.2036311855,46.8320022418,48.2284335411,19930.2801421,2.94947720676,2.89182401204,2.94921905812,51.7207141642,39.4561623928,41.5501478485,-211.331830155
2014-12-29,102.00658502,104.492556356,101.514811874,103.629049179,3009046.0,105.176004862,105.938145677,107.420704032,105.163491272,107.314230081,105.950576278,5.00679183414,5.5960337594,6.4783537621,-1.71926989602,-9.19267282242,-6.94290748551,-0.762140814267,-2.24469916999,100.94235027,113.899057794,100.342111917,111.534179436,48.1797310594,46.6841723001,48.1983882961,101348.594822,3.10281749478,2.89074839274,2.95802838022,53.515398471,39.6792937313,41.5724343171,78.3017462965
2014-12-26,100.902999614,103.141148263,100.442204304,102.486741478,2893801.0,105.233313859,106.040286486,107.478561595,105.199357156,107.342722255,105.96402934,4.99830681784,5.63715662726,6.47520875072,-0.937079537922,-10.0832856064,-5.69992181744,-0.806972626871,-2.24524773583,101.003352844,113.953770345,100.403129859,111.677443113,49.0240361349,46.3394062078,48.5304101274,48968.5820266,3.08590875932,2.8711721214,2.95596319116,54.8319405692,39.9124826499,41.5905988661,430.918550887
2014-12-24,101.437367284,101.677445513,100.082086961,100.140170403,1518107.0,105.264549844,106.152322993,107.526060943,105.262761542,107.380266537,105.98417998,4.98345675007,5.66586539979,6.45916941408,-3.477262087,-12.197522911,-11.8180444204,-0.887773149012,-2.26151109971,101.066891529,113.985230357,100.486457593,111.818188392,46.2084107414,45.5028267946,46.9752229931,-21537.8269782,3.03479532997,2.84987485918,2.97077446898,55.9498725025,40.186830777,41.5976645579,225.539814052
2014-12-23,101.669701054,101.867184758,100.225359452,101.39864499,2718359.0,105.38045858,106.287851025,107.624544647,105.382496434,107.43624375,106.018045676,4.89989823993,5.66632121688,6.43566232449,0.453050850979,-10.5905476703,-12.0852282556,-0.907392445122,-2.24408606698,101.188882322,114.060206971,100.621529808,111.954172242,50.4792332268,46.0689337971,46.9110631644,101363.808147,3.09429858989,2.85008998304,2.97371090968,57.5271232798,40.555881905,41.7328179455,1211.63294133
2014-12-22,99.7180973884,101.816845775,99.7180973884,101.499322956,4003827.0,105.365356885,106.405523777,107.725254882,105.475614547,107.482923794,106.044814888,4.91327344143,5.67360852388,6.43197435344,2.58664930302,-10.3272360646,-10.1878358028,-1.04016689205,-2.35989799748,101.293280529,114.157229236,100.731915253,112.079132301,52.6286793641,46.1684337557,47.4184116019,178667.269533,3.1162412237,2.86058802745,2.97761540776,58.3209609614,40.8572733846,41.8610200883,1357.58806323
2014-12-19,97.7703659522,99.5632082086,97.2321260523,98.9281625714,8709129.0,105.279135241,106.520270844,107.810153514,105.568555957,107.529186359,106.071155855,5.00529133395,5.6776983332,6.41632274893,1.26234681555,-10.2149414092,-12.580873631,-1.24113560287,-2.5310182726,101.393830765,114.226476263,100.842572511,112.197969177,51.3183435781,46.2132521819,46.7728798745,39636.0357491,3.06770928069,2.86209389447,2.97000002308,58.671659123,41.1484469891,41.9552788957,287.708273097
2014-12-18,100.519648894,100.709388139,96.3531299568,98.0878887708,7738067.0,105.237057014,106.633770193,107.914994128,105.723767795,107.595685698,106.112549336,5.0654678145,5.62608965798,6.37260912498,0.468539768961,-8.36014348088,-10.4743807854,-1.39671317904,-2.67793711338,101.542385003,114.287603252,101.007680535,112.259859851,50.4975738136,46.9428789895,47.3419413164,32599.6017583,3.05080054522,2.88954369912,2.97774448207,59.2204984666,41.4567773263,42.1148778037,-405.404879038
2014-12-17,97.5612655594,98.839101293,96.2679409079,98.5331951628,4433505.0,105.221439022,106.726660676,108.002280634,105.902248007,107.669195823,106.159052153,5.08893834992,5.55193314067,6.30828466463,-1.52178619175,-7.53148636883,-9.94775757405,-1.50522165446,-2.78084161222,101.693995969,114.310565299,101.174727536,112.278593817,48.4494594808,47.244652217,47.4709090551,-205995.056362,3.03260106659,2.85989963109,2.95673763706,59.7871892095,41.7058840167,42.245568439,-308.168531106
2014-12-16,100.651304697,100.70551591,97.034642348,97.0540034955,6501252.0,105.272165228,106.810343858,108.085178614,106.074491452,107.739831395,106.203243998,5.02718127925,5.48338415844,6.24787768478,-4.12779664225,-8.41822692331,-11.8606389448,-1.53817862995,-2.81301338562,101.837300929,114.333056299,101.3269597,112.293728017,45.7637895406,46.9001311812,46.9684673093,-291831.033623,3.01853196609,2.84673405081,2.94579858873,60.718456802,41.9217771533,42.3629909063,-354.607752141
2014-12-15,102.401552429,103.172126098,99.7994142078,101.31732817,3841577.0,105.40975845,106.903879713,108.184017272,106.285335363,107.822449572,106.256263961,4.84778280031,5.38602501594,6.16517052742,0.236205999228,-2.0832594686,-8.27495443198,-1.49412126324,-2.77425882208,102.018846744,114.349187799,101.517854697,112.289904729,50.2650560528,49.2202898551,47.8454620612,-18746.3804498,2.937344221,2.82780315105,2.93114865381,62.1232158477,42.1814640197,42.5273330549,144.682519687
2014-12-12,100.511904435,103.08693705,100.132425944,101.801356857,3162322.0,105.401884916,106.92702704,108.252975225,106.401457027,107.872744353,106.284885215,4.85484539672,5.36618616516,6.13391944031,3.19458933382,-2.54405477857,-6.5208344705,-1.52514212398,-2.85109030899,102.119055785,114.386894666,101.560840875,112.293213205,53.431494884,49.0510991074,48.3091011326,18548.9020898,2.9107549118,2.81708998278,2.92372688061,62.7577333806,42.180168079,42.5899846288,908.020910288
2014-12-11,102.022073938,103.861382949,101.294094793,101.816845775,3272919.0,105.295398605,106.955294316,108.307315513,106.508979271,107.919685701,106.310867425,4.97020720099,5.34554338389,6.10510065272,5.1268318521,-1.92062582979,-7.69799223714,-1.65989571042,-3.01191690737,102.20221486,114.412416165,101.609750932,112.300837699,55.2909207161,49.2867824687,48.0159680639,-61608.4018277,2.90752805389,2.80826990448,2.92166169155,62.7648740524,42.1913197631,42.617652218,-264.963336018
2014-12-10,103.613560261,104.074355571,100.77908827,101.228266892,3245890.0,105.12450421,106.976634603,108.371465448,106.618652693,107.966870235,106.3369105,5.17774414304,5.32860625898,6.076705979,3.96903523293,-3.02421123602,-7.10941335382,-1.85213039249,-3.24696123775,102.294759469,114.448171427,101.648028344,112.305240862,54.097705285,48.876355998,48.1732070365,9858.16237314,2.90417212166,2.79833118211,2.91953196532,62.4308998441,42.1801134646,42.6656600006,-273.010239278
2014-12-09,100.124681485,104.248605898,99.4083190288,103.807171736,4049506.0,104.992203036,107.01023695,108.430710559,106.744646989,108.018970228,106.3665154,5.32922565687,5.30141559598,6.04102985886,8.72413305346,2.10649284558,-5.61473276854,-2.01803391399,-3.43850752346,102.3896807,114.471740418,101.708821354,112.311652546,59.0824800452,50.7828239222,48.5461035575,9222.17906448,2.90068711511,2.80095569322,2.91724089621,62.3008825488,42.2131033866,42.7088516893,-159.276638292
2014-12-08,103.447054393,105.379296911,100.833299483,101.538045251,3639180.0,104.701398601,106.986831474,108.477499999,106.813307218,108.051534056,106.381346984,5.62589137572,5.32033213476,6.0266450475,7.58182535227,-2.45886572967,-10.7415646206,-2.28543287304,-3.77610139832,102.450854951,114.504145046,101.666499339,112.307163608,58.085563264,49.0864098063,47.2269982806,-132796.726959,2.80904435038,2.79553457192,2.91859617653,61.2371592996,42.0419156557,42.7022636283,-3448.11412677
2014-12-05,105.472230419,105.522569402,103.164381639,103.857510719,3265214.0,104.448671089,107.014152204,108.567013037,106.936610621,108.10189358,106.409414332,5.93471634401,5.29830511738,6.00243095719,-0.212972622255,-3.8257627416,-5.03002611471,-2.56548111511,-4.11834194856,102.56458208,114.569443995,101.715847087,112.312457321,49.8052545854,48.5928331339,48.708619147,-46312.3216966,3.03414995839,2.79084487175,2.91540158719,60.1649341666,42.0521967198,42.8058005819,139.275990888
2014-12-04,104.980457273,106.165359499,104.182777997,105.522569402,3296642.0,104.455770176,107.056660679,108.608929922,107.00858117,108.13470935,106.424202863,5.93411216352,5.28803186966,5.9868094437,1.53340288024,-1.18877445513,-4.13941333074,-2.60089050261,-4.15315974545,102.622120478,114.595739365,101.768628809,112.344692549,51.4439906651,49.5605119249,48.9323878957,-192802.408094,3.02524383055,2.78284226413,2.91546612435,60.1495731835,42.0921297021,42.7885744022,74.9052836419
