,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2013-12-12,90.1741059113,90.6483844897,88.5450600354,88.6687890063,9176200.0,91.4481570848,89.4913663289,1.44515006902,-3.25866640754,2.6625820678,90.0030070158,92.8933071539,39.6654045374,-195656.662609,1.2789746581,29.2438413445
2013-12-11,91.2147168971,91.2147168971,89.7485183135,90.3390709167,4461800.0,91.564538028,89.5119835813,1.34045291953,-1.66983347412,2.76259497216,90.2240851084,92.9049909475,42.0654808129,-98381.1185445,1.2843747643,30.1309396123
2013-12-10,91.7034518276,91.7645412301,90.4408893171,90.8685354978,5945000.0,91.6241749378,89.491253289,1.32091560432,-1.14036889305,2.86799543032,90.3032593334,92.9450905421,41.5423078031,-62025.6037335,1.28146550589,29.2057148668
2013-12-09,91.8867253943,92.1921785133,90.6445328149,91.9885444581,4668400.0,91.6649023982,89.4567327958,1.31431813572,-1.22182249311,2.90004732511,90.3505842625,92.979220534,37.6126613255,70331.621612,1.36001108173,28.8922284019
2013-12-06,90.6852591336,91.9681732128,90.6241636231,91.7848989003,3643000.0,91.7085389158,89.3932749316,1.34537711626,0.509095402243,2.88966882424,90.3631617996,93.0539160321,35.6817985988,50494.1715288,1.30910183956,30.2115686591
2013-12-05,90.4816161162,90.7667074528,89.8707037819,90.2983418051,4212800.0,91.6903569372,89.3333307615,1.34774491386,-0.183276378952,2.90710020593,90.3426120233,93.0381018511,26.3021139713,43895.5590924,1.27273797706,33.4155938187
2013-12-04,89.1987053661,90.8278083714,89.1376078177,90.5019873629,5463200.0,91.6969025222,89.3091435202,1.34116291607,-0.122178088561,2.92276018719,90.3557396061,93.0380654382,31.2342956742,64690.6561807,1.25819273413,38.1234480102
2013-12-03,89.117248498,89.6467035662,88.6285129111,89.6263438258,3546000.0,91.7012660253,89.2792458293,1.33732450675,-0.0407244885023,2.93284964441,90.3639415186,93.0385905321,32.7586746784,-15889.3638121,1.27128317391,42.9685977007
2013-12-02,90.0132510432,90.2372550211,89.2394241174,89.3412492911,3087600.0,91.7027204713,89.2705460915,1.33500441868,-0.48872622341,2.9840657959,90.3677160527,93.03772489,34.5324171843,-30490.6438035,1.30619271237,47.2866748445
2013-11-29,90.4408856788,90.8481639593,90.0336175805,90.135434605,1325400.0,91.7201749793,89.2687739715,1.30586271478,-0.733100892751,3.01551946742,90.4143122645,93.0260376941,39.0624898387,-8765.82699722,1.26837376647,51.981204585
2013-11-27,90.5427164481,90.7870781304,89.9928914633,90.3594400955,1742400.0,91.7463571541,89.2470518057,1.28000555819,-0.0610890442807,3.05245726322,90.4663515959,93.0263627122,44.1103206087,-10492.5803297,1.33528401981,56.2498666039
2013-11-26,90.7056194075,91.1536253129,90.0539774166,90.6445300073,3723800.0,91.7485389056,89.2191706698,1.27760383209,-0.0814582231138,3.09631387125,90.4709350735,93.0261427377,38.4279807159,-10161.6905491,1.45310350955,59.3646152813
2013-11-25,91.153626642,91.5609049282,90.4612570179,90.7667080958,2091600.0,91.7514481279,89.1834451613,1.27508705808,-0.61092280419,3.06807255494,90.4763610698,93.026535186,43.4425710912,12453.0307505,1.45019351871,64.3490572936
2013-11-22,90.6241649564,91.0314412121,89.8707059196,90.9907135863,2895400.0,91.7732667995,89.1437619235,1.26278009021,0.896003469815,3.05256749739,90.5104867093,93.0360468897,48.4435903359,-40294.219799,1.46473939216,68.0175848235
2013-11-21,91.7645409823,91.8663580101,89.6874320689,90.4408890725,4491200.0,91.7412666755,89.0974695355,1.29430457236,-0.773825381254,3.00941636749,90.4469621032,93.0355712479,42.9400102314,-86639.2904556,1.49964907413,70.1860641053
2013-11-20,92.5180020709,92.78273368,91.3572647142,91.6219963233,4200400.0,91.7689032963,89.0637977835,1.27360593673,1.18110725071,2.96033473171,90.4952973596,93.042509233,47.9481877632,-129636.224241,1.45019424532,74.1227243431
2013-11-19,91.7645388654,93.0270932014,91.581264553,92.2532744371,4813000.0,91.7267208945,88.999678553,1.29797797726,2.46402803421,2.79230641985,90.4287429172,93.0246988718,51.388912975,-103104.270297,1.4589217368,76.81131705
2013-11-18,94.4525617285,94.4525617285,93.6176454204,94.2285577557,1707200.0,91.6387198933,88.9181297361,1.34368035542,7.57533274326,2.64223328177,90.2950395379,92.9824002487,56.3451738626,14834.0110719,1.36583019701,78.4651965919
2013-11-15,93.4547413977,94.3914747525,93.2307374199,94.3507450904,4628400.0,91.3681722953,88.7850280426,1.54974654092,7.06624658712,2.46677993318,89.8184257544,92.9179188362,65.6314951836,28842.1538842,1.44583127061,78.8060905085
2013-11-14,93.8620122338,94.2285608675,93.5972887742,94.0045568882,2356000.0,91.1158063458,88.6455277308,1.61982690366,6.25169209431,2.28596764236,89.4959794421,92.7356332494,67.1287149187,43836.0314918,1.47928610399,77.9647001458
2013-11-13,91.9885448927,93.5361905976,91.662723887,93.5361905976,2798000.0,90.8925316281,88.5112078881,1.63766217448,5.70186758051,2.13401610581,89.2548694536,92.5301938026,64.6216792651,48290.0677702,1.50110472029,76.6472089116
2013-11-12,91.8867262154,92.6401852577,91.1332610641,92.4772706815,2935800.0,90.6888935002,88.3852606563,1.65120493895,4.74476582031,1.99012368361,89.0376885613,92.3400984392,64.2561872022,18915.5222678,1.456014,75.1320575025
2013-11-11,91.8867261368,92.1107219697,91.6423563087,91.9681752793,2002800.0,90.5194375781,88.2826976497,1.70351283503,4.50040039707,1.87854256094,88.815924743,92.2229504131,61.2419776205,20527.0841055,1.41965019222,73.9462618989
2013-11-08,91.0314406115,91.8459971907,90.094707265,91.8459971907,3080800.0,90.3587089925,88.1903240572,1.7726656296,4.21531048534,1.77609520737,88.5860433629,92.1313746221,54.6874930718,-38493.0775498,1.55783349696,73.6847239077
2013-11-07,92.823456763,92.9660034498,90.5223439264,91.3165326096,3518200.0,90.2081621894,88.0986974909,1.8200401972,4.58185862019,1.71906458867,88.3881219922,92.0282023866,54.3306886039,-34219.2107162,1.4967416234,74.7102746098
2013-11-06,92.171817625,93.1289107058,92.090360338,92.8030897048,2780200.0,90.0445243816,88.0180449894,1.9199307531,4.9280375762,1.69554798286,88.1245936285,91.9644551347,61.3332909557,50263.3841903,1.43274078166,75.9654037919
2013-11-05,91.0925315138,92.3958216523,91.0925315138,92.0700026812,3408800.0,89.8685230395,87.8981116144,1.88321245038,3.4822188387,1.59581302682,87.9853105892,91.7517354899,53.8116658124,6686.28150823,1.44437768501,75.3247812942
2013-11-04,92.5179975407,92.538365426,90.8888945859,91.3165326096,3226200.0,89.744158081,87.7935464524,1.847078984,3.95057588327,1.55319467829,87.897079097,91.591237065,56.3558969451,-24248.3226743,1.44583199266,77.0401345775
2013-11-01,92.2125467573,93.0067354581,91.5201771203,91.9274554138,3172000.0,89.6030660852,87.7052455806,1.87322267629,3.62476610609,1.54389715033,87.7298434089,91.4762887615,53.5211672924,-2807.94730433,1.41964971235,78.1410962564
2013-10-31,92.1107214186,93.1900096069,91.6423557604,92.0089043908,3041200.0,89.4736101528,87.5994192184,1.83142277013,3.07493234618,1.52825802419,87.6421873827,91.305032923,57.2504808743,-32595.7146407,1.43564999242,79.8508450083
2013-10-30,93.251099009,93.2714668943,91.9274552488,92.0089043908,2528800.0,89.3637911405,87.4888989473,1.76474485808,2.87129603451,1.53169074501,87.5990462824,91.1285359985,59.6802966543,57371.5563244,1.39492207612,81.7665686687
2013-10-29,91.7441785707,93.2307348365,91.4998067136,93.2103669512,4244800.0,89.2612448535,87.3756085728,1.68706245882,3.80802861588,1.56440990069,87.5741823947,90.9483073123,74.4680740951,114822.860611,1.52437762114,83.6757098849
2013-10-28,90.6445314196,91.9885430448,90.3594380448,91.2758034981,2831800.0,89.1252438315,87.2293649521,1.5000407306,1.28291153739,1.52483470358,87.6252031009,90.6252845621,66.4983229326,21210.7502554,1.49819490292,77.2121726277
2013-10-25,90.5019860694,90.7259900463,89.7281591482,90.4816181841,2317200.0,89.0794255623,87.1279441586,1.450701297,2.11783058598,1.53295643464,87.6287242653,90.5301268593,61.5917156161,42705.4950908,1.48074035218,72.6569714297
2013-10-24,90.2168953029,90.9092649408,90.013251065,90.6241654515,4342400.0,89.0037887557,87.043886962,1.42994732406,2.72875339017,1.4907939193,87.5738414316,90.4337360797,61.9130513061,37343.3755521,1.52001356238,69.5442282776
2013-10-23,89.7892471162,90.2372530276,89.2394221429,89.6670683143,4966600.0,88.9063332775,86.954150103,1.40824527972,2.91202514606,1.35410339438,87.4980879977,90.3145785572,58.9118306756,-79628.3473098,1.5054679825,66.3749856995
2013-10-22,91.0518103816,91.0518103816,88.6488784543,89.8299755145,6179000.0,88.8023323794,86.8861529459,1.45667883086,4.68367215297,1.26075133581,87.3456535485,90.2590112103,60.7806640468,-48218.22875,1.54765031179,64.3112741117
2013-10-21,90.6241656702,90.9499846403,90.0539809444,90.8685354978,4521600.0,88.6350583739,86.8123683531,1.59650889971,5.29459495716,1.14461224082,87.0385494742,90.2315672736,66.0606294092,6722.47985847,1.46910369128,62.6596334936
2013-10-18,90.888896835,91.3979921559,89.8503444168,90.4205291398,4657400.0,88.4459656969,86.71070372,1.63525455259,5.78332118057,0.998302423338,86.8107111443,90.0812202495,67.5048665064,-56652.9369561,1.48510455524,59.9429688433
2013-10-17,91.1943538794,91.7645385904,90.5427139189,90.7259882304,5745400.0,88.2394185119,86.6177198693,1.73858986284,6.47569296176,0.86538687939,86.500828649,89.9780083747,62.5448146792,-3698.44345506,1.47201415317,57.1117216699
2013-10-16,90.2576150791,91.4183605622,90.1354383109,91.3776309,2617600.0,88.0081437632,86.5147493603,1.82417072203,7.43279472197,0.715269308621,86.1839730412,89.8323144853,62.2103634231,9474.68247335,1.490923722,55.3538909204
2013-10-15,90.6648948506,90.9703561219,89.931795538,90.0947101165,2264000.0,87.7426868089,86.3928650666,1.85621185474,6.47569296176,0.530798229611,85.8864749541,89.5988986636,62.0071858119,-12940.5294569,1.48365062704,53.4372708888
2013-10-14,89.9521601354,91.4794460486,89.7688837897,91.2147144538,1736600.0,87.5114120602,86.3000812376,1.95319377257,7.87703791344,0.355410322928,85.5582182877,89.4646058328,63.0236831833,29332.8979135,1.49237792181,52.3611061193
2013-10-11,89.6670702926,90.4612589948,89.4837959764,90.4408890725,1994400.0,87.2300892776,86.176899829,1.96726647166,7.80657331431,0.173219848149,85.262822806,89.1973557493,56.8265447723,97777.5319205,1.42110490499,50.572485408
2013-10-10,87.6917757686,89.8096142882,87.6917757686,89.7892464029,2301800.0,86.9512830878,86.0700262988,2.04694068887,6.67262584418,0.0254185305005,84.904342399,88.9982237767,53.0769049419,61911.341906,1.43710504284,49.0962713883
2013-10-09,87.3048649683,87.9768667002,86.3884934168,86.6532250124,2957800.0,86.712975022,85.9768069777,2.09222146105,3.19497920654,-0.14473659198,84.6207535609,88.805196483,32.1899924226,-32474.3328411,1.26546775136,47.8003637126
2013-10-08,87.5492301026,88.6692397929,87.2844985032,87.2844985032,2076400.0,86.5988686217,85.9598530927,2.1808482207,4.40903496782,-0.213718731584,84.418020401,88.7797168424,32.3607288091,-12623.4194926,1.2538317263,53.1783229667
2013-10-07,87.0604951768,88.4248746711,86.8772188302,87.7528647939,1661600.0,86.4414030872,85.9266518994,2.28614229508,3.9328926992,-0.273512139112,84.1552607921,88.7275453822,46.5437361347,344.452632392,1.36001432232,58.0374902925
2013-10-04,87.8750506418,88.6081499267,87.5695914186,87.834323017,1624600.0,86.3009426336,85.8808793123,2.32310146115,3.83348777789,-0.327505308162,83.9778411725,88.6240440948,49.6688877797,10927.0984185,1.30619580087,62.4694571535
2013-10-03,87.0808648933,88.2823298387,86.6939463439,87.7325048612,2987400.0,86.1640323558,85.8319177852,2.34226864953,2.94792778856,-0.424135266591,83.8217637063,88.5063010054,54.7618918921,4990.00204701,1.37165058439,66.2471956595
2013-10-02,87.0401368464,87.4677748822,86.3274074653,87.4677748822,2179400.0,86.0587492205,85.7842810679,2.33539931803,3.82866593188,-0.532086109905,83.7233499025,88.3941485386,59.9999761029,15266.3753974,1.40074106387,70.527790931
2013-10-01,87.0197662238,87.6306867054,86.510670914,87.6306867054,1870000.0,85.9220111515,85.7420856221,2.3617806422,3.81071461064,-0.60119805461,83.5602305093,88.2837917937,58.6620914221,-11822.2147229,1.38037759388,72.9845185529
2013-09-30,87.040133209,87.3252265802,86.5106700185,86.7346739894,2399600.0,85.7859142012,85.6947493242,2.36945516523,2.13096006121,-0.673357003275,83.4164590359,88.1553693664,58.8033906764,-43668.683039,1.37746789836,76.7907024989
2013-09-27,87.8343245029,88.2008731329,87.1012252074,87.8750521286,1557200.0,85.7098084847,85.668684432,2.37207405862,3.4722977634,-0.722387939554,83.3377344261,88.0818825433,66.2408740225,17139.6943454,1.32655789207,80.0722471729
2013-09-26,87.5085037996,88.5877838425,87.4066867718,88.5877838425,2121400.0,85.5857978503,85.6133835643,2.34529760217,3.8835924443,-0.752734851792,83.2405002481,87.9310954524,71.5909027391,6487.08561825,1.28873950625,80.917383059
2013-09-25,88.2619624504,88.5266940525,87.12159301,87.3659567264,2185200.0,85.4470981201,85.5388325653,2.27496861654,1.25505301,-0.733670607187,83.1721295036,87.7220667367,69.0082563222,-38240.8567015,1.31637637242,79.6704592013
2013-09-24,88.750695221,88.8525142838,88.2212320213,88.3026893077,2121600.0,85.4022747983,85.493037138,2.24796519878,0.121909951391,-0.685841870589,83.1543095996,87.6502399971,76.9817342788,-19241.8536267,1.28347628073,78.1426308201
2013-09-23,89.504154727,89.504154727,88.3026897788,88.9339720446,1830600.0,85.3979208715,85.4226154205,2.24225032392,0.592425962494,-0.626639905853,83.1556705476,87.6401711954,83.9685766093,-14815.966423,1.34883479742,74.5159677826
2013-09-20,89.2597932713,89.8910755514,89.1376083563,89.1376083563,3591200.0,85.3767628014,85.3346060338,2.21021427485,0.253472840913,-0.576936417855,83.1665485266,87.5869770763,81.5187471715,-26211.3412696,1.37928510937,69.2569983956
2013-09-19,89.9928909432,90.4001692353,88.9747003028,89.4023383353,2373800.0,85.3677102,85.2392867775,2.19470475765,0.236862205519,-0.502706443437,83.1730054423,87.5624149576,80.8677097468,39318.6199405,1.4044139327,64.3208411909
2013-09-18,88.3637889564,90.7056233797,87.8343257456,89.9928919607,2977600.0,85.3592508355,85.1349431708,2.17897767773,0.405404909268,-0.44102169288,83.1802731577,87.5382285132,86.9907068583,63533.9866617,1.42604091149,59.5191579477
2013-09-17,88.1397836217,88.6896086019,87.9361414216,88.3637875981,1621000.0,85.3447720887,85.0131825126,2.14817719549,-0.600733591719,-0.364158323793,83.1965948932,87.4929492842,75.4243075481,43899.9249112,1.30850884463,53.26471688
2013-09-16,87.6103207188,88.7099686456,87.5899609784,87.8954120613,2682600.0,85.3662268598,84.9292022365,2.18217698313,-1.79256170619,-0.251629988591,83.1840498767,87.548403843,72.5160272258,77293.1833161,1.32211576937,47.1526189847
2013-09-13,86.0626735437,87.1419535691,85.2277572315,86.7550431683,2224600.0,85.4302469208,84.8548565247,2.28308726213,-2.7118746176,-0.143571736307,83.1471596587,87.7133341829,61.8819769601,28559.5399887,1.27434563246,41.7554860468
2013-09-12,85.6350389512,86.0830367325,85.0648460722,85.1463033615,2695800.0,85.5270995857,84.8072298439,2.39609354411,-4.05936560554,-0.0371868757089,83.1310060416,87.9231931298,59.6262607234,18564.6622477,1.22079529303,36.8606813236
2013-09-11,84.6575669184,85.6146702032,84.5353901492,85.5739405406,2894600.0,85.6720769288,84.7987312334,2.49304578137,-2.8278901743,0.0605876996866,83.1790311474,88.1651227101,61.5669935378,48212.6752571,1.21409652516,31.9348901695
2013-09-10,84.7390249889,84.8815716812,84.2299296593,84.6372079593,3522400.0,85.7730730064,84.779301223,2.54564846867,-2.09666624174,0.147871536712,83.2274245377,88.3187214751,50.2254339253,24680.9587432,1.22456522751,25.2175946665
2013-09-09,83.9855636669,84.3113846703,83.3542834366,84.2502952686,2337200.0,85.8479539436,84.7828626787,2.54183336138,-2.74482775122,0.275838357483,83.3061205822,88.389787305,48.947518252,19459.9367529,1.22825932711,19.7511012423
2013-09-06,83.3746514578,84.3521144693,82.7433712266,83.9448361781,2811600.0,85.9459835062,84.7962110612,2.53084061561,-3.63306448921,0.46006980816,83.4151428905,88.4768241218,44.7549763445,21375.4043176,1.23453674836,14.9884471864
2013-09-05,83.2773833827,84.2017912928,83.257291534,83.6190171548,3086600.0,86.0757358093,84.8175501017,2.51754089666,-5.12444805344,0.681276963683,83.5581949127,88.593276706,35.024196869,46698.773375,1.23876598675,11.4929303829
2013-09-04,82.5338378121,83.9606424112,82.3328831541,83.3376765404,4262200.0,86.2587518112,84.8475903855,2.51859592053,-6.41058185993,0.869109465737,83.7401558907,88.7773477318,26.0437981309,22473.9477695,1.36077670366,9.82844968975
2013-09-03,83.6592110474,84.0812222631,82.4534529476,82.6343157582,2379000.0,86.4877011634,84.8854351862,2.53454695365,-5.94837810111,1.10588984319,83.9531542097,89.022248117,20.1681005297,-23907.1676854,1.32489194226,12.0602176009
2013-08-30,83.5989173678,83.7797801784,82.6745094567,83.1166205587,2468000.0,86.7001432384,84.9418577207,2.44739311465,-6.35029722716,1.43016091368,84.2527501238,89.1475363531,20.041793158,1939.20806393,1.32776278269,15.417898449
2013-08-29,82.6142233797,84.0209361315,82.2926894958,83.4582458059,1712400.0,86.926939568,84.9876058518,2.39672596939,-8.07854299692,1.82588776622,84.5302135986,89.3236655374,20.1681005297,-18964.2148718,1.31053793172,19.350473165
2013-08-28,83.5587230378,83.5587230378,82.5941233967,82.8754635354,2751600.0,87.2154589607,85.0259380562,2.44936902145,-10.6307188143,2.21764634274,84.7660899393,89.6648279822,14.3162682006,-36724.0861126,1.26173368432,22.3690942152
2013-08-27,83.6190154299,84.3826523647,83.3979588778,83.8199720947,2655800.0,87.5951274898,85.0798380054,2.57254394468,-9.40486964062,2.60304369878,85.0225835451,90.1676714345,21.6813900308,-26212.00316,1.24020219928,25.5249622893
2013-08-26,84.9453430227,85.1663995753,83.8802560146,84.0008352392,2217000.0,87.9310156912,85.1114155516,2.67338336652,-8.90247304458,2.94142499987,85.2576323247,90.6043990578,20.4592641189,117632.202612,1.237331795,27.3324330674
2013-08-23,83.8802609775,84.8850544058,83.7596917947,84.7845770727,10085600.0,88.2489611571,85.139251372,2.71767395885,-7.05365338623,3.2515578446,85.5312871983,90.966635116,24.1685046857,120748.259867,1.22728329028,29.6527095705
2013-08-22,83.9606428351,84.1415056458,83.2170977356,83.6391089503,8053600.0,88.5008773495,85.1481410038,2.71156142452,-7.21442011204,3.53248089443,85.789315925,91.212438774,15.9704970831,-45707.9028356,1.22441262384,30.91805576
2013-08-21,84.5434233234,84.7443799887,83.5185381018,83.8199720947,3058200.0,88.7585352106,85.185963703,2.57163005483,-6.77230814877,3.84832470132,86.1869051558,91.3301652655,23.9726146113,-22843.5061166,1.25312115239,33.1546346809
2013-08-20,84.4831427363,85.0257331954,84.3223737789,84.6037139282,2304400.0,89.0004033588,85.2202012062,2.40288253066,-6.47087111575,4.1049749677,86.5975208282,91.4032858895,39.004160468,-4026.44030153,1.28757175051,34.7201001963
2013-08-19,84.5233335916,85.3673560247,84.3223708937,84.4027543652,2673200.0,89.2315058987,85.2356529741,2.2719686135,-4.46128473159,4.28996547258,86.9595372852,91.5034745122,36.7010271136,-62742.5202804,1.33637556819,34.633811698
2013-08-16,85.7290847124,85.9099475291,84.4429511362,84.7041913982,3258400.0,89.3908374962,85.2565289213,2.0680737516,-3.57707005116,4.47840852605,87.3227637446,91.4589112478,35.6713448103,-126174.380269,1.34211738801,34.8155684165
2013-08-15,87.4573309205,87.778864815,85.5281295607,86.1109037164,3107600.0,89.518589998,85.2703728261,1.8687152632,-1.86891607696,4.58061589173,87.6498747348,91.3873052612,36.5503001514,-76695.656658,1.3392470257,35.34798033
2013-08-14,88.4219257466,88.8439389636,87.7185663662,88.1807793563,2061000.0,89.5853370008,85.2493055817,1.77343937909,2.69284612462,4.64014013474,87.8118976217,91.3587763799,41.0138204879,-19020.3628105,1.36652060723,36.4487694208
2013-08-13,88.9444201191,89.0649973381,87.3970362566,88.3415460822,2501400.0,89.4891639249,85.1758305016,1.91943579114,3.27562839509,4.67754537273,87.5697281338,91.408599716,48.7603451128,-21509.5401791,1.42680778641,36.307913513
2013-08-12,89.0248065942,89.0449064819,88.3013533217,88.8841355154,1977600.0,89.3721771965,85.0964843353,2.08468122564,3.63735468393,4.7293239445,87.2874959709,91.4568584222,47.1057815492,-13931.3196272,1.42967819577,35.816254212
2013-08-09,89.6879747397,89.6879747397,88.6429875676,89.1654761298,1632800.0,89.2422716721,85.0015498433,2.22483777983,3.6976393167,4.7279006087,87.0174338923,91.4671094519,40.0000077983,2674.89498603,1.62058866752,34.919028576
2013-08-08,89.3061469026,89.8889290972,89.2257614195,89.5874870514,1480400.0,89.1102131251,84.8971843122,2.33650214218,4.98377312319,4.74486084976,86.7737109829,91.4467152672,35.3823172742,-8278.14501979,1.72824499331,36.1341527383
2013-08-07,89.225761451,89.7080663129,88.7635584859,88.9645211898,2311400.0,88.9322212278,84.7796255702,2.48397243385,3.95889275861,4.74030549717,86.448248794,91.4161936617,33.6923406888,-11404.5347211,1.74259947362,39.6411254405
2013-08-06,89.3664398744,89.7884510997,88.6429866051,89.6879737675,2930200.0,88.7908322007,84.6747344593,2.59237170199,4.7225381735,4.71959159256,86.1984604987,91.3832039027,37.3016186009,14673.3786055,1.78566204728,44.0682397229
2013-08-05,88.9645210752,89.5473032694,88.3415471441,89.4669177859,2538200.0,88.6221701231,84.5490815666,2.68385323619,5.58665643532,4.65333587376,85.9383168869,91.3060233593,41.2202432914,38062.2803729,1.8158056213,47.6584226592
2013-08-02,88.2008755503,89.2458607035,87.9195333936,89.205668967,3368400.0,88.422646679,84.4258198772,2.82279263143,6.18952587829,4.56674909064,85.5998540475,91.2454393104,44.2090477171,90648.0136681,1.8588680532,51.4254154915
2013-08-01,87.5377164109,88.4420244615,86.9951259536,88.4018307149,3121000.0,88.2015921833,84.3060167265,2.99622730142,6.16943408274,4.42589185793,85.2053648819,91.1978194847,41.9970691447,49568.598438,1.85312623203,55.426376097
2013-07-31,87.6381902587,87.8391469263,86.4525340623,86.733874201,3480000.0,87.9812552518,84.2033583765,3.20081617492,6.33020080855,4.40544023462,84.7804390769,91.1820714267,32.636662311,-25914.0138057,1.82872342866,60.0949103936
2013-07-30,87.8592473467,87.9195309309,86.7941603224,86.9951230198,2323800.0,87.7551766515,84.1399329915,3.50160660175,3.89860350278,4.53944815502,84.2535700497,91.2567832532,43.5326885113,-52659.2143373,1.90049456429,66.836993834
2013-07-29,88.1807847621,88.4822167611,87.1156977004,87.5779006673,2832000.0,87.6159408121,84.0683699034,3.60881788824,1.08517424346,4.64905338413,84.0071229239,91.2247587003,47.5660473346,-81604.5415437,1.92776738252,73.2998146813
2013-07-26,89.2659557814,89.4267247397,86.7137784634,88.7434652082,3966600.0,87.5771845891,83.9804062805,3.61506315256,2.95409494347,4.71195928889,83.9621214366,91.1922477417,52.810657432,-7669.24112895,1.90336510185,78.9829204165
2013-07-25,88.1405909277,90.0697922966,88.1003991907,89.7482584003,2792200.0,87.4716811983,83.8610239619,3.6228636395,5.04406700207,4.74300618297,83.8488175588,91.0945448378,64.133327076,918.709541599,1.87035025243,83.9996990347
2013-07-24,89.9492149269,89.9492149269,88.2410681143,88.5826938593,3624400.0,87.2915359482,83.71346507,3.63086734351,4.40099547577,4.71350713895,83.6606686047,90.9224032917,62.272079625,-174959.776206,1.8387714577,86.433101971
2013-07-23,91.0142996554,91.0142996554,87.9999193903,89.4669177859,6153200.0,87.1343575384,83.5914216875,3.66797247679,6.51106857602,4.69975519509,83.4663850616,90.8023300151,65.4867388757,-215655.862432,1.79427375089,88.6317013792
2013-07-22,92.9635934324,92.9635934324,90.9540066165,91.5367888028,3633000.0,86.9018193749,83.4441570079,3.72063126393,8.62113243017,4.69298945733,83.181188111,90.6224506389,75.7678993308,-68658.3999999,1.65073179092,90.3563349794
2013-07-19,93.1846484576,93.7674306467,92.642060015,93.5061823498,2604000.0,86.5939217881,83.2413215693,3.67935052174,9.64601741781,4.62905050532,82.9145712664,90.2732723099,91.713701956,16727.5614712,1.55025245606,90.7567979037
2013-07-18,92.8229223624,93.5664755135,92.0190916551,93.2248417354,2562600.0,86.2494211661,82.9840409229,3.45278614576,9.72640309224,4.5210478838,82.7966350203,89.7022073118,88.0819200121,52454.0910704,1.55455857107,88.7573677314
