,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2014-01-02,84.4245380385,84.8248817744,83.0900589173,84.0241943018,6502300.0,81.9343052338,80.5324962917,1.96237288912,4.33705834341,0.824911098274,79.9719323447,83.8966781229,62.1621652147,-58378.4913851,1.70146125314,55.6761709201
2013-12-31,84.9583350156,85.6255746096,84.2910954222,85.0917829345,5894400.0,81.779410293,80.4449796327,1.96247051075,3.86999920853,0.860911143148,79.8169397822,83.7418808037,62.5000070973,127497.21315,1.66809889422,52.1727696584
2013-12-30,83.4236801684,84.8248832654,83.2902322544,84.7581593084,6204500.0,81.6411960355,80.3285111698,1.85381577909,1.83490903103,0.959460931971,79.7873802564,83.4950118146,67.7570221209,142569.04286,1.78248282385,48.9924999788
2013-12-27,83.2902300648,83.5571258874,82.6897144648,83.3569540205,5274400.0,81.5756635701,80.2174855299,1.77009150608,-2.1545143305,1.08238420614,79.8055720641,83.3457550762,56.6209849617,-12189.4280923,1.8349087858,42.4259786827
2013-12-26,84.1576415328,84.4912613103,82.4895426418,82.7564384643,4223000.0,81.6526105105,80.1387972262,1.89295797038,-3.08684806937,1.215798725,79.7596525401,83.5455684809,49.3562156709,-44101.3058203,1.99218669294,39.1831306293
2013-12-24,84.0909151715,84.0909151715,82.6897121351,83.757295401,1990000.0,81.7628550844,80.0731881113,2.0435249849,-1.62144149443,1.27296621846,79.7193300995,83.8063800693,47.131135784,36892.522726,1.99695269306,37.5418535898
2013-12-23,83.4904034709,84.3578149061,82.6229920358,83.4904034709,4214200.0,81.8207637092,79.9808488653,2.12354317359,0.965333618644,1.28364737938,79.6972205356,83.9443068828,50.7633673015,274992.565159,2.05414465937,36.8598104567
2013-12-20,81.0216102836,82.9566048961,80.754714475,82.889880944,9552000.0,81.7862875085,79.8928846448,2.10317071608,0.563911760473,1.27590387851,79.6831167925,83.8894582246,48.8188840354,276637.645413,2.08274063632,34.9876693208
2013-12-19,80.287650708,80.9548902547,79.6204111607,80.8214423455,6463600.0,81.7661478028,79.8177672943,2.09489513102,-0.641796774562,1.06541474254,79.6712526718,83.8610429338,45.3781424075,221128.163019,2.09227263691,33.7713223921
2013-12-18,79.2200697523,80.621272834,77.952314584,80.421100965,10655800.0,81.7890691162,79.79261097,2.087674463,5.6606853335,1.02307078331,79.7013946532,83.8767435792,42.1487585467,229696.721945,2.11133662727,33.5962815509
2013-12-17,78.4861040389,79.2867914961,77.6186926268,79.0198956771,6852600.0,81.5869017829,79.7768583636,2.46503409337,1.93672488315,0.971170289395,79.1218676895,84.0519358762,38.3259719286,50853.4344689,2.02554868485,35.2178296577
2013-12-16,78.4861056157,79.4202409975,78.4193816594,78.5528295714,5940500.0,81.517733037,79.7958310368,2.56488195413,2.13330211374,0.946027612372,78.9528510829,84.0826149912,39.9141621279,-24960.5692784,2.04937889083,38.6222472036
2013-12-13,79.2200746054,79.9540381593,78.2859391728,78.4193870917,4614700.0,81.4415436758,79.826985889,2.68508388369,1.86713514936,1.01319157694,78.7564597921,84.1266275595,46.9697029656,-194870.17229,2.1446988298,42.595547559
2013-12-12,80.6879945464,81.2217861846,78.8197238129,79.0198956771,6468100.0,81.3748602776,79.8622662436,2.78427112482,-0.452399492471,1.07517281149,78.5905891528,84.1591314024,45.9259204802,-286142.460882,2.1208688427,45.3965277841
2013-12-11,82.2226477331,82.3560956451,80.8214446528,81.0216165211,10353900.0,81.3910174024,79.8833795981,2.77138192598,2.01387098992,1.12971222692,78.6196354764,84.1623993283,53.9682552844,257768.901814,2.04461289723,48.7047899397
2013-12-10,79.6871418585,82.4895481425,79.5536939403,82.0224804286,13106700.0,81.3190934384,79.8548505866,2.8072244251,2.8156411994,1.12583993431,78.5118690133,84.1263178635,52.3077182713,178916.77508,2.08274087014,49.5588790005
2013-12-09,81.4219587953,81.7555785714,79.4869640929,79.6871359584,9630500.0,81.2185348242,79.8005206527,2.8314207262,0.413934486855,1.10043786519,78.387114098,84.0499555504,40.3193565325,-335151.94883,2.0350808849,50.0550911375
