,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2016-12-07,231.648085695,232.25057911,226.13300536,230.211395584,12210800.0,235.170331744,228.668749871,223.402152339,229.423870877,236.533126648,251.399547522,2.39054200537,11.2183750134,12.6820474743,-4.4491467458,15.2012661544,0.105147434422,3.94354996396,-5.44619604067,210.720104864,236.084199813,217.450374858,239.887124885,39.0410672418,61.9883232421,-134266.080967,3.64803520828,4.86294502046,61.0041105947,70.3963655047,166.318877263
2016-12-06,232.389612681,233.91901656,231.694442582,233.872662,5924400.0,235.488127941,228.125847509,223.400399881,229.383898771,236.691575856,251.645741989,1.93243368927,11.5051158954,12.6810978266,-3.0587878046,31.2367187497,0.452513243336,3.066286384,-7.37702355572,210.719302055,236.081497708,216.620731613,239.630963404,41.9117432995,71.6581080512,-23689.0232046,3.35672278083,5.22874163345,64.5915741268,69.3223620961,-180.903520323
2016-12-05,233.084801927,233.548245571,230.16504394,231.648088627,9904400.0,235.706612784,227.010250411,223.392857994,229.156064237,236.76222971,251.852255231,1.90850421791,12.4063744476,12.6748970938,-4.68088256627,27.807174159,1.26567392946,2.02333516016,-9.36807348099,210.7179609,236.067755088,214.603875963,239.416624858,36.4610488796,69.5567299272,-51019.5755861,3.53548356218,5.26184477155,67.9181150776,66.6029499561,-132.34846984
2016-12-02,232.296921123,234.243432615,230.489454772,233.548243981,9281500.0,236.040961539,226.017137048,223.371763429,229.029577456,236.890411626,252.087016339,1.51153800807,13.1141460739,12.661971849,-1.90015535359,31.1903753177,-2.12720271532,1.19013174055,-11.1799750392,210.709791579,236.033735278,212.902990974,239.131283122,44.1595291259,72.0655883569,-130453.659861,3.56858700947,5.32308726072,73.030372388,64.1205366519,-102.425863044
2016-12-01,233.455555157,234.984954406,231.13829059,232.806721078,12719600.0,236.176686921,224.903195072,223.407216807,228.800225132,236.974180424,252.302426497,1.34682826208,13.7595508597,12.6938866804,-3.98569843053,26.7875720039,-1.764082752,0.28956659839,-13.0741413987,210.713330127,236.101103487,211.143644212,238.662745932,38.1867702623,68.1990018518,-134157.232949,3.58182752639,5.37605248076,76.6218474639,61.3058659647,-299.719580083
2016-11-30,235.077647259,236.931449627,233.733629187,235.772817353,16418900.0,236.461379666,223.946496072,223.436618186,228.596868865,237.078634509,252.528955683,0.939273867953,14.1163095886,12.7180466417,0.648831373482,28.17792628,-0.593013056216,-0.655926807636,-14.9554191357,210.718571545,236.154664828,209.830186483,238.06280566,52.0833302127,69.5122014252,-3051.46215439,3.69106950399,5.30487944016,81.505955926,58.9085671888,377.078782204
2016-11-29,236.607033532,237.858356391,234.382459559,235.402065232,9818900.0,236.415034568,222.940141562,223.446501737,228.23264184,237.111363787,252.723652632,0.990473618132,14.2457939609,12.7280224476,14.830500038,30.0781049593,1.84384253222,-1.65296495802,-16.9003729848,210.71847929,236.174524185,208.694347601,237.185935523,74.9221566989,70.2939491021,-108664.520327,4.8331501816,5.30984550426,85.0716163956,56.4058084898,475.011208705
2016-11-28,237.997387643,238.182773441,234.892262408,236.097230708,8724200.0,235.355713137,221.865923528,223.415771028,227.868746008,237.154206008,252.924919782,4.35918695871,14.4044377028,12.7008644507,18.0283134734,29.9390513376,0.651933686979,-2.70671409889,-18.9529085346,210.714906578,236.116635479,207.461485825,236.27036123,78.5609465447,70.1622956695,-51764.578978,5.02184171994,5.24860367748,87.980852746,53.7019356554,315.353045546
2016-11-25,237.672967268,239.016985327,237.024137836,238.275465314,6228600.0,234.06797646,220.796671694,223.404905467,227.451095783,237.180698261,253.120448111,6.33731553225,14.4201017441,12.6901059166,27.668143863,35.4077955733,-0.0694964874481,-3.73707234026,-20.9452586843,210.71479955,236.095011384,206.37656995,235.216773438,87.547194848,73.493237647,67810.3916761,5.47205330687,5.2949487585,88.3752469965,51.0177781349,145.794798747
2016-11-23,233.96535402,237.348560297,232.71403115,237.209529057,10151000.0,232.09168047,219.532107567,223.406063742,226.90168717,237.153258788,253.292938502,8.77110340947,14.3830243084,12.691489311,30.3098267843,32.3490124339,-0.445049030413,-4.77945441787,-22.9246571806,210.714574431,236.097553053,205.149083258,233.915131875,88.3803058185,71.2029207897,3408.31922149,5.74019462157,5.33798417086,85.3316631472,47.7957980737,200.97339538
2016-11-22,236.792421271,237.904717535,234.938600345,236.282618431,10350000.0,229.926692842,218.376785694,223.413481226,226.378495765,237.151848418,253.479818718,10.894396254,14.2086545243,12.6998207382,27.7144826299,29.2438672019,-8.36794250288,-5.82809648205,-24.9031150823,210.713660487,236.113301964,204.16813117,232.585440218,84.4470184229,68.8583351208,-43041.8626961,5.66736729782,5.31977775478,81.0306555368,44.8522860417,266.055949718
2016-11-21,237.024137647,237.672967079,235.587447546,237.116832863,11312300.0,227.94708694,217.332361865,223.552946934,225.875795789,237.173634982,253.67964056,12.1017122819,13.9154956252,12.888092771,27.4827561397,31.144041216,-7.57976360439,-7.04895232253,-26.9570962014,210.664854163,236.441039705,203.41686624,231.24785749,83.9633582336,70.0238411448,4933.19097382,5.60446912158,5.44060638263,77.5035767867,42.2041626694,207.892906347
2016-11-18,236.421666456,237.626634757,234.89226258,237.255863159,7387400.0,225.98403293,216.220074679,223.679276327,225.305238532,237.175058683,253.872091116,12.7134111209,13.5144379917,13.059310951,27.1119853581,33.4149486906,-7.39469777522,-8.24431282199,-28.9914949061,210.619965376,236.738587278,202.705636687,229.734512671,83.2009038182,70.947119687,76220.0759488,5.77992048185,5.60116065037,74.200744335,39.217564453,-71.3358247036
2016-11-17,237.209528077,238.831604003,234.011707612,236.885111038,6820500.0,224.047462547,215.026683654,223.80252129,224.698664997,237.173033382,254.065162384,12.9274686089,13.0556402385,13.2234705675,26.3241236887,31.8392113564,-6.98300911144,-8.57302159744,-30.200159458,210.579050723,237.025991858,201.971043416,228.082323893,82.1995425775,69.7527246446,-20985.7772707,5.90571385131,5.62433329677,71.0589370347,36.0004102388,45.7486796599
2016-11-16,236.9778069,237.070497483,233.409214828,234.66054233,8935500.0,222.167167998,213.889568963,223.918904775,224.080121958,237.180249929,254.264784965,12.8306588011,12.4540093218,13.3704782652,19.6504129002,3.56859354725,-15.0529242528,-8.94121465972,-31.4495728069,210.54842651,237.289383041,201.435559641,226.343578285,72.7957089687,51.7088352872,-61902.4080622,6.07785483265,6.42710028143,68.1491096942,32.9191716182,64.3183927023
2016-11-15,237.116835603,237.394911983,232.621333111,236.931449804,9312800.0,220.763567077,213.762119193,224.169786846,223.543095385,237.243404414,254.492575292,12.4273053262,12.2501657154,13.7123053644,34.2955065543,7.60062607951,-10.0204259414,-9.40991972469,-32.6702834581,210.457481482,237.882092211,201.511953478,226.012284909,82.2299525695,53.6574466699,50799.692185,7.10076048608,6.43703172269,67.3558050633,31.4017270051,78.4509263887
2016-11-14,236.79241947,237.672970732,233.826320838,236.328971193,7234900.0,218.313888037,213.490668262,224.336793945,222.863547517,237.251223311,254.696625742,12.3751931139,11.7934391746,13.9296670583,32.4880567252,8.20311868614,-10.7609971569,-9.86426760936,-33.8938560129,210.407126887,238.266461004,201.697229087,225.284107437,80.189492848,53.9246115438,-43540.7088656,6.98820598092,6.41220355816,61.3078203863,29.3886469083,78.9733052891
2016-11-11,235.170336859,237.116834436,233.177489356,235.448399334,12438300.0,215.993312557,213.197699738,224.516143898,222.180087873,237.274338833,254.910047607,11.7683506944,11.296505336,14.154155216,33.0905306713,7.13717309911,-8.83396130647,-10.3952572548,-35.182796205,210.361988682,238.670299114,201.901194402,224.494205074,80.4088542357,53.4374984974,55314.0026853,7.07758751197,6.39234145506,55.5395092499,27.2166268696,75.7152067764
2016-11-10,238.368159407,240.917145784,234.753231334,236.792419508,17744300.0,213.629703223,212.942800698,224.663376586,221.506632983,237.320104568,255.136181067,10.8473139404,10.847433009,14.314834637,30.7732704345,11.0126391002,-5.74093609022,-10.9783090079,-36.504331682,210.348541949,238.978211223,202.095367689,223.790233707,77.1241844578,55.2440690116,2018169.59093,7.17027743514,6.44233109667,49.5837546411,25.1471582431,81.6835310208
2016-11-09,230.257735017,239.758515121,228.635659087,235.12398598,28681000.0,211.431612478,212.549492159,224.759058855,220.73077784,237.333330578,255.34932531,8.69748648119,10.1263426976,14.4161092287,27.5290949065,12.7501585844,-12.5182921402,-11.5622818915,-37.852154199,210.342949626,239.175168083,202.423149461,222.675834857,74.3044158845,55.972619275,2008099.37847,6.91868937632,6.40958410606,44.1534283023,22.558827147,78.1028350254
2016-11-08,216.539529541,221.405780427,215.288202058,220.571565194,10094000.0,209.465248556,212.094129352,224.967697057,220.000226975,237.388706059,255.584332433,5.42544697996,9.32888760615,14.6572284059,15.2476049213,-1.57213585155,-29.9243375079,-12.016422411,-38.9716352463,210.310468651,239.624925463,202.765241746,221.423016959,67.1891362564,49.1494255543,570229.75004,5.78654082691,5.80652570433,39.1978094392,19.5102437908,42.8125287702
2016-11-07,213.80515972,220.293486573,213.295356883,218.068917234,12825300.0,208.376133919,212.150277061,225.466436015,219.971227768,237.810214443,255.991161191,4.47088688316,9.38635453254,15.0099770228,11.9107378642,-9.6899992307,-35.1885763049,-12.1758590875,-39.6680052589,210.456458993,240.476413038,202.763922529,221.536631594,63.9522220797,44.9282256531,684083.988279,5.47536563503,5.83625437964,33.162084861,17.4257859537,10.9822403241
2016-11-04,208.243720865,212.64652817,208.058335066,210.607321451,12818000.0,207.525366928,212.496348463,226.052912287,220.067782656,238.3050145,256.431796441,3.51579726334,9.78291117584,15.3984632363,7.73965171034,-20.1433122006,-44.2150676535,-12.3795013211,-40.3368886702,210.654449051,241.451375523,202.713437287,222.279259638,60.0481207401,38.9393943353,110306.687841,5.11784421012,5.63497417805,27.9660564737,15.6713200323,-118.611099979
2016-11-03,208.290056373,210.004846049,206.389899435,206.899702273,14924800.0,206.972534663,213.21575247,226.789830081,220.547963867,238.99923535,256.964251193,3.6013647562,10.3623317199,15.7017656258,2.03918564955,-22.6542361069,-46.1276602519,-12.3314442302,-40.6584105231,211.088064456,242.491595707,202.85342075,223.57808419,52.7707712764,37.2079184291,-161071.79665,4.93577372015,5.49712596886,24.8020114252,15.1542394604,-139.004931425
2016-11-02,210.236566272,210.468292726,208.382750003,208.568135801,8197300.0,206.826878546,214.024832331,227.558624419,221.240703749,239.803784851,257.54597323,3.64550367074,10.7288440348,15.840042278,1.52938457203,-25.5884322024,-49.199930291,-12.2008817728,-40.836684074,211.718582141,243.398666697,203.295988296,224.753676365,52.0496759425,36.0145117622,-62886.2288447,4.97218821175,5.5455504061,23.4509132989,14.8680690591,-112.743522836
2016-11-01,210.236570148,212.229422322,207.687583745,209.634076723,8740800.0,206.71763679,214.938704909,228.378623257,221.883920701,240.58668178,258.115068288,3.61207272398,11.3203278718,16.111443057,3.66128507636,-24.2463293978,-42.1045381238,-12.252314243,-41.0412386521,212.2671802,244.490066314,203.618377037,226.259032781,54.9068392105,36.632642427,-43641.41851,5.27674364368,5.58448919531,21.9699605971,15.0410949045,-67.3435949881
2016-10-31,210.792707244,213.434388846,208.938909497,210.143877801,11326200.0,206.456116428,215.804645245,229.080365559,222.505681606,241.362484434,258.678390275,3.51593705127,11.816025393,16.1978874392,6.30296333254,-21.4812490414,-55.3105735125,-12.2777871914,-41.340998955,212.88247812,245.278252998,203.988619852,227.620670638,58.0952407202,38.3806987249,-307969.055485,5.42240081889,5.55049730443,19.4322568228,15.0575390129,-61.0878584521
2016-10-28,215.705319355,216.215117563,208.985247433,210.560987349,13798700.0,206.005904761,216.571832711,230.002208451,223.133125214,242.144954208,259.242334146,3.4093266113,12.1281147496,16.668969333,5.5150876677,-19.3611699843,-110.30913826,-12.613996179,-41.8289972221,213.333239118,246.671177784,204.443717961,228.69994746,56.9428184862,39.6711388216,1662274.492,5.34295274224,5.53131114479,16.2392382885,14.6831498267,-55.9695337631
2016-10-27,217.142008199,220.617905053,208.985246183,215.01012943,31896700.0,205.611969928,217.263303067,231.840694089,223.771244673,242.936581448,259.807984149,3.15138370688,12.3230809485,20.198016895,-16.081819353,-12.7027654975,-103.466647622,-13.8009731233,-42.2296988236,211.642677194,252.038710984,204.940222119,229.586384016,36.8858664925,43.0573661298,1898559.08445,6.7763457302,5.47035675404,13.1151421984,14.0556447447,-1.37439480504
2016-10-26,203.97996132,204.814158017,201.616342217,202.63594325,8331100.0,206.76067131,217.716973264,233.565138216,224.215929434,243.636535961,260.328510147,7.18725668634,12.4700070721,22.9641407322,-26.6948804748,-27.4703048995,-116.991488875,-14.9654470207,-42.6185814141,210.600997483,256.529278948,205.246966192,230.186980336,23.6746103646,33.1476581731,25599.9502397,5.77330295929,4.98430467319,12.8095263758,12.6970681134,1106.89609484
2016-10-25,202.311529119,206.528950641,201.430959313,203.840914468,10212800.0,208.667448487,218.698055581,235.514996364,225.311256995,244.664183507,260.998865484,9.25299856766,12.3192638935,25.1556983262,-24.2849380391,-27.9683218508,-121.033514122,-16.0563939889,-42.8312615137,210.359298037,260.67069469,206.378791688,231.017319475,26.0511961553,32.9463422593,-140323.021877,5.83620113539,5.01475123276,16.482569274,12.8602227958,865.350255526
2016-10-24,206.436258924,206.714316768,201.477312764,202.357868663,12107600.0,210.402086918,219.696924219,237.532221599,226.401019412,245.687386575,261.663008884,10.4742991025,12.2033189724,27.3314400023,-25.9533575722,-26.0454099781,-116.164906601,-17.1981081016,-42.9992006026,210.200781597,264.863661601,207.493605247,231.900243191,23.7336018615,34.4827143422,-280135.38882,5.70709539816,5.01514177024,19.3336636441,13.0066730264,-835.233144848
2016-10-21,206.436261334,208.012001252,205.370319625,206.019149074,8558700.0,212.255898173,220.627117432,239.468303376,227.621368927,246.773406797,262.35210142,11.2117981791,11.8193145953,28.8687207019,-19.7606313343,-24.0870990756,-111.813261136,-18.0987805418,-43.0776427419,210.599582674,268.337024078,208.807802837,232.446432028,29.5329568249,35.3065711544,38008.4565482,5.71438475819,4.98919781361,22.6124397912,12.9933370814,-919.435603951
2016-10-20,205.045900058,208.151029933,204.814159699,207.594891073,9310200.0,213.66737184,221.487370971,241.331857728,228.717824994,247.794880151,263.006658797,11.6032627371,11.5910845368,30.2488258043,-14.7789363221,-25.8252576831,-118.568266534,-19.1502260399,-43.3814354822,211.083031924,271.580683532,209.896286434,233.078455508,35.2518816216,34.5734086372,72073.0952365,5.9004788358,5.09703893304,23.9637908285,12.6533297998,-101.328287232
2016-10-19,205.694731868,206.76066892,204.999543238,205.323960273,7636200.0,214.723010149,222.409701602,243.307995503,229.789954118,248.802461198,263.650512524,11.6803263727,11.4715562277,31.8386705443,-16.8197407728,-25.0584544243,-114.349474729,-20.1903452948,-43.5707715669,211.469324959,275.146666048,210.938145375,233.88125783,32.502648566,35.1673357165,111402.86997,5.82651058175,5.21128394903,22.9985214756,12.2753331847,-187.839391007
2016-10-18,203.516502388,207.548533481,202.867668307,206.15817937,8773300.0,215.924420204,223.304646403,245.213820082,231.031765727,249.892215561,264.328234416,11.5028672793,11.0593080045,32.9301569472,-21.6007370949,-29.5172673259,-115.816570444,-21.1212750883,-43.701698112,212.283663135,278.143977029,212.245338399,234.363954408,29.5620485963,33.4040863792,29674.0173571,6.19714312425,5.37029881736,22.4360059591,12.000318618,-111.372480996
2016-10-17,204.489750319,204.953212506,201.755373468,202.86766974,11578000.0,217.467329997,224.358834522,247.144096256,232.294265362,250.988374714,265.004137898,11.5407481303,10.7673074133,33.9797193384,-27.8829639109,-31.7031340896,-119.659408504,-22.0446295611,-43.8132029306,213.164376918,281.123815595,213.591527109,235.126141935,23.4679829144,31.7259218219,-258326.409046,6.15210414598,5.36257349849,21.9875576953,11.8355203245,-83.0920697408
2016-10-14,207.548534271,208.938911558,204.814162062,204.860516623,13848400.0,219.458970276,225.491089311,249.138419731,233.787860442,252.194482264,265.72612888,11.2291465483,10.0678451651,34.8376891939,-24.6934217565,-31.5053137866,-116.838085304,-23.0159346042,-43.9492419951,214.300730538,283.976108925,215.423244146,235.558934476,26.1414964365,31.79843884,-67572.179417,6.05847821757,5.41767650278,24.0416757831,11.9710778355,-68.0378746645
2016-10-13,204.211683844,208.197383504,201.848064734,207.038751229,15096000.0,221.222786116,226.616279089,251.085721153,235.25611518,253.380870812,266.433353228,10.6859267701,9.41620092599,35.5783068262,-27.1178167744,-26.5194714711,-115.672436492,-23.943743346,-44.1012559784,215.507414327,286.664027979,217.200078163,236.032480015,24.9716147787,34.7895218473,267817.157177,6.11891260045,5.43638780795,24.7090328012,11.9876841419,-55.7364128888
2016-10-12,205.092240384,210.421953498,204.721487324,205.972791647,18137500.0,223.159773028,227.56340307,253.013595095,236.688333726,254.54239952,267.123485261,10.3701732581,8.6789324171,36.2781647701,-27.9076144741,-29.472505374,-115.587736336,-24.8280769351,-44.2304549211,216.735430325,289.291759865,218.884470653,236.242335487,23.861602713,33.2535207004,45522.48179,5.89223474695,5.50879724516,27.8245710742,11.6877357792,-81.6904798719
2016-10-11,204.397053331,206.992398921,203.609192645,203.840914468,24532500.0,225.153174062,228.615992548,254.940057367,238.247351396,255.759758467,267.834022094,9.45407926443,7.69485574885,36.803043931,-27.784212374,-34.5040473331,-119.974892794,-25.6984796594,-44.3783093163,218.137013436,291.743101298,220.921136799,236.310848297,24.0371967524,30.5641466686,-7499498.34696,5.67859378998,5.45950865973,31.4236658312,11.494112058,-88.9859316792
2016-10-10,209.58773821,211.951338789,203.794576821,205.045899681,65259700.0,227.13776066,229.848279953,256.939638914,239.993706483,257.061063378,268.577586188,7.3089438354,6.1974342983,37.2363558106,-24.876257652,-32.6086784061,-118.954017057,-26.3377396571,-44.1743704839,219.703283103,294.175994724,223.650845654,236.045714251,26.9688644807,31.5246836632,-7257690.09404,5.71966954733,5.43566386474,33.8730696717,11.5554270652,-84.4980006952
2016-10-07,230.118702303,233.270186735,229.377177645,231.091948783,12714400.0,228.914636207,231.01287561,258.922205864,241.767539684,258.364782466,269.315788827,3.615874288,4.05894293384,37.5915857509,3.37905385547,-13.5586121513,-96.4519809171,-26.9986167152,-44.0012703582,221.330620114,296.513791615,226.953932676,235.071818544,55.6002223633,40.2032078668,155505.467514,4.16436777788,4.75828507247,35.0817892607,11.4444726848,51.3427304781
2016-10-06,227.106254379,230.767537023,226.689146758,229.330823725,10955300.0,228.673275217,231.497111758,260.52973888,242.309396794,259.048354551,269.759928454,3.57186688456,4.80832656378,38.4341567425,-0.77542442466,-15.3657727421,-97.3386267795,-28.1541959921,-44.3510223827,222.095582137,298.963895622,226.688785194,236.305438322,48.7412412757,38.6152735405,48964.2677083,4.19530638709,4.72937170649,30.4406960773,10.0879516508,50.6147471171
2016-10-05,228.63565534,230.026009427,226.73549842,228.125852507,10964100.0,228.728662676,232.045889356,262.152049326,242.968145537,259.793201042,270.229692023,3.58881941302,5.39321012827,39.1427321959,-3.68338381175,-16.5247084268,-96.79457896,-29.2919298909,-44.6790713788,223.00931713,301.294781522,226.652679228,237.439099484,44.1158444338,37.5426656929,148544.80511,4.19330133012,4.72508158493,27.5028708099,9.02357527576,151.285656255
2016-10-04,226.884424583,231.118835453,226.424147723,228.311226235,14042700.0,228.99176152,232.636057514,263.765292309,243.721490442,260.586918178,270.718915073,3.67520362573,5.83444439614,39.7071888836,-0.0920524058753,-15.556893914,-92.8810827941,-30.1855857377,-44.7656588922,224.058103425,303.472481192,226.801613118,238.47050191,49.8666670631,38.3768958601,305972.540933,4.32318814233,4.78016181532,25.6603755152,8.17072437507,163.094253973
