,OPEN,HIGH,LOW,CLOSE,VOLUME,30dSMA,90dSMA,120dSMA,30dEMA,90dEMA,120dEMA,30dSDev,90dSDev,120dSDev,30dMOM,90dMOM,120dMOM,30-90MACD,30-120MACD,120dBBand_low,120dBBand_high,90dBBand_low,90dBBand_high,30dRSI,90dRSI,120dRSI,PVT,30dATR,90dATR,120dATR,30dSTOCH,90dSTOCH,120dSTOCH,OSC
2014-12-16,189.907670337,196.765134141,189.041464383,192.073185223,7239523.0,197.047132302,185.34260455,184.82123679,188.930358631,184.728764218,180.348445082,8.75386112929,11.8319122587,10.4676683839,10.9286317892,16.8477058097,9.55713902832,11.7045277523,12.225895512,174.353568406,195.288905174,173.510692291,197.174516808,55.8709477276,53.5391520592,51.5480310542,120537.566967,4.87096481594,4.21986667368,4.02509064036,80.9787267499,50.6242594565,37.6483711624,-61.3093784263
2014-12-15,191.351346927,192.43410437,185.865375884,187.381236304,6124845.0,196.682844576,185.155407819,184.741593965,188.856898542,184.671980336,180.280499926,9.18477592344,11.8574779963,10.4483683242,4.64863862102,8.40219775601,10.8564479597,11.5274367572,11.9412506109,174.29322564,195.189962289,173.297929822,197.012885815,52.5834403081,51.7720131531,51.7511177347,-469677.518294,4.66403783799,4.17014003557,3.99802170429,82.4346822466,49.9561060895,37.2215774572,-98.6390398895
2014-12-12,193.589045642,195.46582521,189.113648212,189.258015871,8656606.0,196.527889955,185.062050066,184.651123565,188.891390512,184.651033538,180.239350899,9.38416181851,11.8728231023,10.4722946495,8.33001392649,6.23668287044,15.3318453898,11.4658398893,11.8767663899,174.178828916,195.123418215,173.189226963,196.934873168,54.6330496226,51.3034033309,52.4672428213,-369682.788276,4.51485792365,4.15169305691,3.96674204484,84.4553369602,49.4755313815,36.7786725521,-116.171956466
2014-12-11,198.136626902,201.096163912,197.559156266,198.641913709,4871317.0,196.250222824,184.992753589,184.523358187,188.88282105,184.615414332,180.187087297,9.72377953287,11.8662564954,10.5090788899,18.0748309116,18.3635662296,20.9621840923,11.2574692348,11.7268646373,174.014279297,195.032437077,173.126497094,196.859010085,61.174580507,53.9473684211,53.4355479841,-53531.5588557,4.29830643509,4.08512352525,3.92643940669,86.1462658332,49.0775703851,36.2782304708,-232.307813352
2014-12-10,200.807428594,200.807428594,196.765134141,197.053869459,5849703.0,195.64772846,184.788713965,184.348673319,188.654713073,184.50696745,180.080140454,10.1222790738,11.7865353592,10.4464572501,16.4146028326,14.6100070946,19.3019560134,10.8590144958,11.299055141,173.902216069,194.795130569,173.002178605,196.575249324,60.3420047299,53.1327389797,53.1792457317,-217145.202499,4.26702677563,4.07469697209,3.90538578974,86.9577962725,48.4399283931,35.6562973891,-265.291494292
2014-12-09,200.735244765,201.45708306,199.147200515,200.229957958,4915326.0,195.100575033,184.626380552,184.187823686,188.458392098,184.40996016,179.981776452,10.4809364936,11.7161118303,10.397671984,27.0978096014,20.0959781381,19.5906913315,10.4741944802,10.9127513467,173.790151702,194.58549567,172.910268722,196.342492383,66.1894083146,54.3251304996,53.2298757557,-122603.408306,4.38492703052,4.06266633384,3.90358119401,87.9191341785,47.8912276899,35.055867521,-537.769060534
2014-12-08,206.076848149,207.159605592,204.344436241,205.427193684,4985982.0,194.197314713,184.403091906,184.024567925,188.183244789,184.287646667,179.864436509,11.1687305007,11.6063767992,10.2969858654,29.6242436346,22.6945960008,18.6523015477,9.79422280616,10.1727467877,173.727582059,194.32155379,172.796715107,196.009468706,68.249733191,54.939668175,53.0656795748,162298.359218,4.312743201,4.02978258928,3.91380723652,87.9270109973,47.2221192125,34.4210694036,-176.458233744
2014-12-05,206.943054104,207.087421763,204.921906877,205.355009854,6656393.0,193.209839925,184.150929729,183.869132079,187.78018659,184.124204648,179.716297827,11.4477297326,11.3889683519,10.1102805193,35.5433176552,14.4656394356,23.0555151484,9.05891019613,9.34070784614,173.758851559,193.979412598,172.761961377,195.539898081,70.4078249337,53.0415250121,53.7353230107,106591.424897,4.43545571118,4.09795620605,3.92944706625,87.601567714,46.5373613548,33.8034109796,-175.419119843
2014-12-04,201.52926689,202.395472844,199.869038811,200.518693276,4104742.0,192.02506267,183.990200402,183.677002786,187.369394569,183.960057025,179.567718659,11.9745739467,11.1866362524,9.91573999879,33.8830895762,8.83530073313,20.0959781381,8.03486226802,8.34805988387,173.761262787,193.592742784,172.803564149,195.176836654,69.8326854825,51.8898221344,53.287360665,-131532.951515,4.37289639226,4.05945816364,3.89816740679,86.7497478734,46.0857990707,33.1230015222,-124.892619844
2014-12-03,205.643745172,205.715929002,202.395472844,203.189494969,8165551.0,190.89562635,183.892030393,183.509536301,187.062044282,183.832032614,179.446305183,12.7205187067,11.0782004249,9.79791116214,34.5327440419,12.5166760386,22.9111474893,7.00359595696,7.38609004915,173.711625139,193.307447463,172.813829968,194.970230818,70.3678474114,52.6963985818,53.7791113016,-54803.3950315,4.33439834985,4.05464590834,3.89335515149,85.9186045929,45.7401432886,32.4783812914,-91.4800803229
2014-12-02,206.870870274,207.44834091,204.994090706,205.138458366,5370949.0,189.744534882,183.752956215,183.318610072,186.685082991,183.682368825,179.308710177,13.1256714985,10.9105180167,9.63303750749,40.5961857215,15.6205807079,24.5713755683,5.9915786671,6.42592481017,173.685572565,192.95164758,172.842438198,194.663474232,73.3477250083,53.3766071651,54.0752801456,-165439.989791,4.36327188166,4.04662548284,3.88493370471,85.040899142,45.3197336383,31.7971943946,-33.9096642322
2014-12-01,204.41662007,205.210642195,202.90075965,204.272252411,6041273.0,188.391328692,183.579394207,183.113848609,186.253755788,183.516479294,179.159022954,13.5690576607,10.6884850251,9.42421689895,41.3180240167,19.4463236724,20.7456326038,4.81193448425,5.27748008252,173.68963171,192.538065508,172.890909182,194.267879232,73.5671936759,54.1351998526,53.4170352404,135860.89587,4.36567800931,4.0875296529,3.89515974723,83.6501179194,44.8329016596,31.0949314424,-35.7936864126
2014-11-28,210.48006175,214.089253226,209.03638516,210.840980898,10193596.0,187.014061224,183.363323944,182.940968337,185.832593394,183.356004284,179.013487741,13.991865631,10.4595787372,9.22090867251,53.733642694,25.4375815225,24.8384557375,3.65073728005,4.07309288699,173.720059665,192.16187701,172.903745207,193.822902682,80.9033543673,55.5506552419,54.1470822185,378686.014634,4.31033707335,4.01374173828,3.86105288778,82.126764254,44.2275702893,30.4389310966,63.390226306
2014-11-26,204.994090706,205.066274536,203.117311139,204.344436241,4362378.0,185.222939801,183.08068415,182.733981206,185.248050046,183.143501824,178.829041879,14.2730072145,10.044171365,8.86112027057,46.1543405945,20.8900002628,18.7750140579,2.14225565161,2.48895859501,173.872860936,191.595101477,173.036512785,193.124855515,78.3070656986,54.6506395835,53.1994981179,49430.2920249,4.29108805214,3.93834973856,3.78947059017,79.6640682156,43.5254846578,29.7336004351,-389.396317364
2014-11-25,201.962369867,202.034553696,200.590877106,201.818002208,3625580.0,183.684461781,182.848573036,182.577522756,184.801693177,182.97958494,178.681175397,14.6239988303,9.78530336585,8.63932055112,37.2757295636,20.1681619676,15.6711093886,0.835888745831,1.10693902567,173.938202205,191.216843307,173.06326967,192.633876401,71.8369418133,54.5044173599,52.6884117195,-55408.9171918,4.54854371076,3.93754769601,3.7810491434,76.8188963746,42.7405595115,29.001487831,-1221.6757684
2014-11-24,202.323289014,202.684208162,200.735244765,202.106737526,4311942.0,182.441937463,182.624482347,182.446930178,184.403955808,182.833934034,178.547092859,14.6137170187,9.57467436269,8.46267291602,36.914810416,18.1470147411,19.8577715007,-0.182544884428,-0.00499271487482,173.984257261,190.909603094,173.049807984,192.19915671,71.5344450059,54.0167444239,53.3649729677,-10436.9219941,4.60147851907,3.94797424916,3.80270429225,73.7532174203,41.9542776083,28.3151371248,-1.78470560918
2014-11-21,205.499377513,205.788112831,202.178921355,204.4888039,4135298.0,181.211443782,182.42284885,182.281448748,183.9901729,182.684924599,178.410559697,14.4540843562,9.34818746394,8.26689672073,38.863773813,22.2614930237,23.6113306357,-1.21140506784,-1.07000496624,174.014552028,190.548345469,173.074661386,191.771036314,73.1988969321,54.9416741443,54.0147777205,83119.968619,4.58944788082,3.93193339816,3.79307978165,70.6711215207,41.2279714768,27.5685339809,55.3432361153
2014-11-20,201.673634549,204.560987729,201.45708306,202.539840503,4393621.0,179.915984655,182.175498927,182.08468766,183.511040113,182.516345883,178.259430372,14.0313079121,9.04744775787,8.01092054991,33.3056189401,17.4251764459,18.3419110808,-2.25951427246,-2.16870300471,174.07376711,190.09560821,173.12805117,191.222946685,69.4946763563,53.8520457012,53.1043076698,67725.61284,4.63516430618,3.93113135561,3.79488437739,67.4316197983,40.4052960551,26.7669087565,50.6064204611
2014-11-19,201.13947421,201.716944846,198.613040177,200.562003574,4817722.0,178.805797357,181.981885856,181.931838401,183.066262988,182.361532342,178.11871958,13.4865657093,8.78953042604,7.7892707311,17.5406705731,16.6022807894,14.8482137321,-3.17608849884,-3.1260410437,174.14256767,189.721109132,173.19235543,190.771416282,59.0200445434,53.6835361947,52.5169468713,-32889.2147306,4.97105972621,3.90915538973,3.77960546681,64.2589629131,39.6792582676,26.0243368119,50.886893014
2014-11-18,200.273268256,200.922922722,198.613040177,199.551429961,3919970.0,178.221108338,181.797416069,181.808103286,182.657319437,182.220813646,177.988655075,12.8772970212,8.56659219288,7.60663064417,19.2008986521,19.056530993,12.9714341646,-3.57630773139,-3.58699494837,174.201472642,189.41473393,173.230823876,190.364008262,59.7080291971,54.1825095057,52.1998873736,53175.7929694,5.03121291748,3.91316560248,3.77359014768,62.4697882594,38.830387133,25.3057655526,67.3217744085
2014-11-17,199.912349108,202.65533463,198.829591666,202.510966971,5524135.0,177.581078383,181.585676836,181.700008002,182.262438322,182.086820288,177.863693054,12.2420716778,8.35575236588,7.44276870122,21.5107811967,24.6868696955,15.7144196863,-4.0045984532,-4.11892961874,174.2572393,189.142776703,173.22992447,189.941429202,61.1360239163,55.4251269036,52.6901119541,133207.526941,5.00233938567,3.90674926208,3.75133346691,60.2856174411,37.9234530585,24.61550512,88.3692000719
2014-11-14,196.519709121,198.901775495,196.086606144,198.540856347,10403666.0,176.864052343,181.311378284,181.569054504,181.7891514,181.92890896,177.720855208,11.3273371038,8.0611185881,7.20807364099,20.9333105605,21.4385973671,12.3217796989,-4.44732594092,-4.70500216124,174.360980863,188.777128145,173.250259696,189.372496872,60.9022556391,54.7795300933,52.1341234716,24445.1059501,4.98790261976,3.88429207067,3.72667065849,58.0270297433,36.9050250736,23.8818688795,82.2529573461
2014-11-13,197.385915075,199.334878472,196.880628269,198.10775337,4665637.0,176.166275324,181.073171646,181.466373007,181.397598858,181.800472001,177.600197196,10.5650865781,7.86052595812,7.05031030809,21.7995165147,19.056530993,12.5383311875,-4.90689632219,-5.30009768243,174.416062699,188.516683315,173.212645688,188.933697605,61.2518628912,54.2199488491,52.1700022487,189092.163598,4.95662296031,3.89311453873,3.72065533937,55.2301850085,35.8872027605,23.150977497,80.924978357
2014-11-12,194.498561894,198.468672518,193.63235594,198.035569541,9333103.0,175.439624774,180.861432413,181.361886913,181.007017511,181.67439057,177.481349614,9.71980140496,7.65036282549,6.89276052339,18.7677956749,19.9949207768,14.4151107549,-5.42180763943,-5.9222621397,174.46912639,188.254647437,173.211069588,188.511795239,59.4066570188,54.4094237504,52.4787131048,2394231.19701,5.04324355573,3.90273904933,3.72306146702,52.2393195227,34.9148430173,22.4180146504,88.7517208126
2014-11-11,194.931664872,196.014422314,191.683392543,194.137642747,31137384.0,174.814031585,180.639266627,181.24176099,180.608993975,181.547892394,177.36223132,8.77319318585,7.43326883664,6.72326038501,13.7871114381,9.60044932603,11.7443090627,-5.82523504218,-6.4277294059,174.518500605,187.965021376,173.20599779,188.072535463,57.1109456441,52.0931696569,52.0381830481,2198666.32813,5.00955776862,3.93642483644,3.70200785007,49.4057910808,33.9022351227,21.6438910537,76.7087395089
2014-11-10,179.773060673,181.64984024,178.906854718,181.288921092,4113618.0,174.354461203,180.532594968,181.143891748,180.2927768,181.450553392,177.265012202,8.05800817006,7.30516501729,6.61862557842,-3.89792679403,-5.63033870248,-1.10441259164,-6.17813376428,-6.78943054498,174.52526617,187.762517327,173.22742995,187.837759985,47.8084415584,48.7137203166,49.7993863583,14454.6365648,4.70397955699,3.8048898582,3.59252904197,46.8849742837,33.0386942435,20.8784579161,270.924834882
2014-11-07,180.494898968,181.72202407,178.762487059,181.64984024,3326962.0,174.484392096,180.595154287,181.153095187,180.269493031,181.45180307,177.241692248,8.20378546052,7.33575898206,6.61959673324,-2.52643403317,-2.74298552172,0.844550805372,-6.11076219006,-6.66870309011,174.533498453,187.77269192,173.259395304,187.930913269,48.5898468977,49.3794905291,50.1527295512,-14640.1274668,4.69194891874,3.80248373055,3.58831831858,45.3759251091,32.4938466588,20.3206985737,247.278345566
2014-11-06,182.371678535,182.949149171,179.628693014,180.422715138,2948243.0,174.568606564,180.625631903,181.146057263,180.237228944,181.450271924,177.216145434,8.292366559,7.34588119138,6.61951311881,-2.6708016922,-4.5475812597,-15.5411784954,-6.0570253392,-6.57745069896,174.526544144,187.765570382,173.279750712,187.971513095,48.5068603713,48.9682279725,47.3243357443,105412.486265,4.66548151458,3.80890007095,3.69659406286,43.867581341,31.8956815767,19.7333943987,355.039635849
2014-11-05,182.588230024,183.526619808,181.216737263,182.732597683,7228633.0,174.657633287,180.676160584,181.275567084,180.23289341,181.458216595,177.197562156,8.37134415616,7.36009627105,6.75586818268,-1.58804424942,-1.22712510182,-14.1696857346,-6.01852729679,-6.61793379669,174.519698901,188.031435267,173.316064313,188.036256855,49.1013071895,49.7199341021,47.5488849487,86906.9052463,4.72082245054,3.78804696465,3.6983986586,42.2635372664,31.3326147963,19.3704688407,161.619030298
2014-11-04,180.061795991,180.494898968,177.17444281,179.195590036,5183831.0,174.710568096,180.689795307,181.393647798,180.174465592,181.448363572,177.165484465,8.428987974,7.36508361263,6.903760388,0.866205954228,-5.05286806633,-16.5517521087,-5.97922721183,-6.68307970283,174.48988741,188.297408186,173.324711695,188.05487892,50.4769475358,48.8294314381,47.1130360335,-84561.5160979,4.78578789711,3.76639181579,3.67614197783,40.7596804732,30.6947557335,19.023095314,33.1059008665
2014-11-03,180.422715138,181.144553433,179.556509184,181.144553433,3312551.0,174.681694564,180.745938286,181.531579066,180.197345724,181.465781152,177.153719182,8.41456599701,7.37282010267,7.02377778549,1.29930893134,-1.37149276086,-20.3053112437,-6.06424372215,-6.84988450221,174.507801281,188.555356852,173.373118183,188.118758389,50.7188498403,49.6819551389,46.5041135386,10745.4770583,4.82909819482,3.74313258184,3.70381244581,38.531475345,30.1499256262,18.7199769705,66.2138904319
2014-10-31,181.505472581,182.732597683,180.639266627,182.732597683,3963594.0,174.638384266,180.761177094,181.700789993,180.175205793,181.468264762,177.130590626,8.38344044338,7.37507027258,7.25515377729,0.649654465671,6.20780933864,-18.6450831648,-6.12279282831,-7.06240572695,174.445636216,188.95594377,173.386106822,188.136247367,50.3568596352,51.4107611549,46.7731054644,45745.6683225,4.84594108838,3.77601632639,3.70080478625,36.4101932937,29.5269649365,18.4671683856,93.4033402723
2014-10-30,178.979038548,181.938575558,178.906854718,180.928001945,3108024.0,174.616729117,180.692201435,181.856165686,180.115429591,181.45848942,177.098124568,8.36262463984,7.3854474114,7.47379282144,-1.87677956749,7.00183146334,-25.8634661167,-6.07547231785,-7.23943656884,174.382372865,189.329958508,173.306754024,188.077648846,48.9566613162,51.5854854528,45.5790538706,4764.42595614,4.88925138609,3.7840367519,3.74712274352,34.7940504759,28.7621287913,18.2438606898,78.7259478729
2014-10-29,181.216737263,182.443862365,179.339957695,180.567082797,3623407.0,174.679288436,180.614403308,182.07169457,180.096436613,181.462590949,177.075928715,8.41830079997,7.41973455879,7.81207071293,1.5158604199,2.88735318076,-27.5958780251,-5.93511487156,-7.39240613423,174.259623857,189.883765283,173.194668749,188.034137867,50.8120649652,50.6439150032,45.2991663183,231171.645744,4.94940457735,3.80248373055,3.74351355205,33.4576383814,27.997860167,18.1284779761,76.3911066252
2014-10-28,179.195590036,180.711450456,177.463178128,180.639266627,5364765.0,174.628759755,180.582321606,182.301660221,180.08543578,181.469514681,177.055695863,8.38623040533,7.42618088168,8.1655813957,0.577470636152,2.88735318076,-29.4004737631,-5.95356185022,-7.67290046511,174.136078825,190.467241616,173.156140724,188.008502487,50.3062787136,50.6439150032,45.0223645296,178967.692049,4.93978006675,3.78483879445,3.74652121161,31.5320111413,27.2422725911,18.0827093829,89.8045737891
2014-10-27,172.265942403,173.926170482,171.688471766,173.132148357,3531583.0,174.609510734,180.550239904,182.546664169,180.072490597,181.475933849,177.034927362,8.37261036637,7.43216649783,8.54742770825,-5.19723572537,-7.50711826998,-36.1135699084,-5.94072916942,-7.93715343434,173.99923646,191.094091877,173.118073406,187.982406402,47.0636215334,48.2905982906,43.7435910262,141982.21371,4.80744304597,3.74313258184,3.70441397772,29.767237683,26.4861969099,18.0720492726,42.4587884618
2014-10-24,175.65858239,176.308236856,174.287089629,175.802950049,5544905.0,174.782751925,180.633652329,182.847610585,180.234713407,181.540444895,177.057545885,8.39472742752,7.38998369675,8.8437900461,-5.48597104345,-10.9719420869,-32.0712754553,-5.85090040379,-8.06485865939,174.003820538,191.691400631,173.243668632,188.023636026,46.9105691057,47.5404530744,44.4187624048,301938.882537,4.77135113121,3.7808285817,3.70501550964,28.3823925401,25.9260022803,18.165319136,70.7393368943
2014-10-23,169.811692199,171.327552619,168.368015609,169.811692199,5577352.0,174.965617627,180.755562797,183.114871213,180.338300965,181.584805082,177.064816903,8.4770648913,7.39989143685,9.10971172887,-12.3434348478,-12.4878025068,-35.9692022493,-5.78994516998,-8.14925358674,174.005159484,192.224582942,173.35567136,188.155454233,42.6229508197,47.1814923428,43.6543310496,59017.1629025,4.61014057861,3.76077751794,3.67975116931,27.2502125934,25.411683298,18.2041925741,48.6301366934
2014-10-22,166.924339018,168.007096461,166.491236041,166.6356037,3945966.0,175.377065455,180.894316158,183.414614565,180.584348782,181.675830459,177.10685254,8.51774145411,7.30889845462,9.25884877426,-17.107567596,-13.7871114381,-37.8459818168,-5.5172507029,-8.03754911056,174.155765791,192.67346334,173.585417703,188.203214612,39.5778364116,46.8698787283,43.2787221496,70632.1527707,4.58607930211,3.73992441164,3.6701266587,26.7934531044,24.9616794797,18.2921355564,35.2700690086
2014-10-21,166.058133064,168.728934756,165.625030087,168.656750927,4715735.0,175.947317708,181.047506285,183.729997747,180.910385243,181.792115988,177.16753904,8.4849331155,7.14943163954,9.32682652381,-14.3645820743,-11.6215965526,-34.3811579999,-5.10018857679,-7.78268003917,174.403171223,193.056824271,173.898074645,188.196937924,41.1081322609,47.3388429752,43.8815096473,166572.737589,4.60292219566,3.74634075204,3.68215729696,26.881588386,24.5551757498,18.4032959642,50.7610432386
2014-10-20,161.727103293,164.903191792,161.654919463,164.542272644,4992433.0,176.426137111,181.176635135,184.016507397,181.196800368,181.893673851,177.216863747,8.46461172303,7.02702590238,9.3877783943,-17.4684867436,-16.0248101532,-43.3319528603,-4.7504980249,-7.59037028669,174.628729003,193.404285792,174.149609233,188.203661038,38.7546468401,46.265141319,42.3083822361,317602.550134,4.51870772789,3.72548764573,3.71343695641,26.6707621752,24.095591328,18.466205119,14.5492205828
2014-10-17,161.654919463,163.387331372,161.005264998,162.954228395,7226740.0,177.008420002,181.354688582,184.377607004,181.5860815,182.027828607,177.290320179,8.21611131144,6.80016155277,9.46546724127,-22.3769871509,-20.5723914129,-41.6717247813,-4.3462685796,-7.36918700241,174.912139763,193.843074246,174.554527029,188.154850134,35.9090909091,45.2357071214,42.6464219295,146857.115619,4.5379567491,3.73832032653,3.71343695641,26.6580565415,23.7439662044,18.6553154692,-4.97264905131
2014-10-16,150.466425888,158.767566283,149.600219934,157.107338204,17837625.0,177.754319574,181.583270708,184.724871378,182.021580422,182.175298822,177.373406167,7.90610350466,6.51445533088,9.43726593348,-32.4827232836,-28.8951869565,-42.8266660536,-3.82895113471,-6.97055180389,175.287605444,194.162137311,175.068815377,188.097726039,29.1280148423,43.2021193493,42.4116849564,-762332.853214,4.47058517488,3.71129149259,3.70441397772,27.3359583888,23.4786544138,18.8177203559,-37.8229407979
2014-10-15,161.294000316,161.438367975,153.570330557,158.190095646,16584331.0,178.837077016,181.904328341,185.081760261,182.603923229,182.369115328,177.490860124,7.1710715371,5.98516417934,9.19064277107,-34.070767533,-27.3793265366,-40.37241585,-3.06725132477,-6.24468324488,175.89111749,194.272403032,175.919164162,187.889492521,28.5454545455,43.5389909038,42.8538573582,-692197.639043,4.26606432457,3.62226476952,3.65929908428,29.2379894521,23.4063755707,18.9889544963,-80.4017524585
2014-10-14,167.068706677,167.357441995,164.253537326,164.542272644,13211517.0,179.972769268,182.208543081,185.41819706,183.174569398,182.556058912,177.602719869,6.45010032344,5.43698716394,8.93330473855,-26.1305462859,-21.604620175,-32.2156431143,-2.23577381297,-5.44542779253,176.484892322,194.351501799,176.771555917,187.645530244,32.4951644101,44.7588694708,44.2043477132,-70713.6385829,4.01823317656,3.52521762094,3.59012291432,31.846226417,23.3864804735,19.1743059634,1.2488438126
2014-10-13,166.419052212,168.295831779,164.903191792,165.19192711,7172716.0,180.843787477,182.448594416,185.686660753,183.61007869,182.695335141,177.678413357,6.04620338662,5.11567440177,8.78348544076,-25.6252594793,-17.0570389153,-27.9567971727,-1.60480693872,-4.84287327562,176.903175312,194.470146193,177.332920014,187.564268818,32.7166504382,45.9262834879,45.0235139928,-198277.594677,4.06635572957,3.53644621665,3.59433363771,34.6855086395,23.4932391833,19.3938366415,286.688822103
2014-10-10,169.811692199,170.461346665,165.480662428,165.625030087,8417712.0,181.697962793,182.63811707,185.919634062,184.040582576,182.830665343,177.750780576,5.54834606966,4.77370569286,8.60424922361,-25.6974433088,-15.2524431774,-31.9990916258,-0.940154277358,-4.22167126942,177.315384839,194.523883286,177.864411378,187.411822763,32.6848249027,46.3735283012,44.384769336,-865354.059729,4.03026381481,3.52762374859,3.60576274405,37.5490474426,23.5251336246,19.5600838508,-633.875906617
2014-10-09,175.802950049,176.885707492,168.945486245,169.234221563,9104303.0,182.554544237,182.807588661,186.186293159,184.471025711,182.963693308,177.821057289,4.93062304458,4.42061762912,8.46472199273,-23.0266416166,-14.9637078593,-25.6469146281,-0.253044424592,-3.63174892268,177.721571167,194.651015152,178.386971032,187.22820629,33.9051463169,46.43728732,45.4857317104,-606307.022331,3.92920645349,3.51479106779,3.59072444623,40.516067311,23.5361338996,19.794836109,-1.36916016705
