,OPEN,HIGH,LOW,CLOSE,VOLUME,30DSMA,90DSMA,120DSMA,30DEMA,90DEMA,120DEMA,30DSDEV,90DSDEV,120DSDEV,30DMOM,90DMOM,120DMOM,30-90MACD,30-120MACD,120DBBAND_LOW,120DBBAND_HIGH,90DBBAND_LOW,90DBBAND_HIGH,30DRSI,90DRSI,120DRSI,PVT,30DATR,90DATR,120DATR,30DSTOCH,90DSTOCH,120DSTOCH,OSC
2014-12-16,156.542918036,160.339034791,155.743735562,155.876932641,28952122.0,171.310034206,171.065099577,172.188024952,170.583932248,167.846718368,165.565041554,7.75926815303,4.84956054353,4.99592820108,-17.9816056779,-12.4539268955,-14.6516787005,0.244934628782,-0.877990746374,167.192096751,177.183953153,166.215539033,175.91466012,31.7567567568,44.9541284404,45.6862745098,-20188.9331019,3.32104717212,2.8844567462,2.88482673808,51.0116546502,30.5419837203,50.2640304806,375.770183798
2014-12-15,157.075706353,157.874888827,155.410742864,156.609516576,29995662.0,171.909421061,171.203476542,172.310122274,170.927692069,167.939263566,165.621184382,7.20037675516,4.58158925807,4.76777481233,-17.2490217429,-9.98978093219,-13.9190947655,0.705944519208,-0.400701212947,167.542347462,177.077897087,166.621887284,175.7850658,32.2359396433,45.9850107066,45.8842063805,-574576.978387,3.26110848653,2.85707734661,2.85818732227,53.1852343385,30.7101519698,50.8466306761,371.863241729
2014-12-12,158.407677144,158.807268381,156.01012972,156.01012972,30070435.0,172.484388453,171.314474108,172.426114731,171.262363556,168.02686028,165.673407326,6.60018728275,4.33861859552,4.54678737315,-15.6506567938,-13.3197079096,-14.7182772401,1.16991434473,0.0582737221042,167.879327358,176.972902104,166.975855513,175.653092704,34.395750332,44.7368421053,45.6375838926,-430281.658785,3.25444863258,2.87557694092,2.84819754133,55.2689447457,30.8033545841,51.4107123531,166.782528387
2014-12-11,159.073662539,161.93739974,158.674071302,159.673049395,28024732.0,173.006077013,171.462470863,172.548767041,171.618867623,168.119768473,165.72940649,5.82629012976,4.02666109001,4.29159055711,-11.2551531836,-12.9201166723,-11.7213429604,1.54360614997,0.457309971562,168.257176484,176.840357598,167.435809773,175.489131953,38.0818053597,44.878563886,46.463022508,-316178.073791,3.22780921676,2.89037661638,2.8382077604,57.0766370534,31.0670582878,52.0095773471,22.1587991577
2014-12-10,160.871823107,160.871823107,157.675093209,158.207881525,34766706.0,173.381248785,171.606027715,172.646444899,171.898087888,168.185074885,165.764503449,5.27436665441,3.8269875505,4.12627953368,-12.2541312768,-16.7162334265,-13.1865108305,1.77522107084,0.734803886345,168.520165365,176.772724433,167.779040164,175.433015265,36.7435158501,43.4189826953,45.9854014599,-2908661.30047,3.21004960621,2.88223679488,2.82433306466,58.4677481645,31.3840953249,52.5674603243,40.3119013579
2014-12-09,163.668961768,163.802158847,157.608494669,160.871823107,59255535.0,173.789719828,171.791763642,172.756332489,172.218081293,168.262214284,165.808294626,4.47227000712,3.56618604194,3.90836448567,-8.12502182485,-13.1865108305,-10.3227736299,1.99795618644,1.03338733865,168.847968004,176.664696975,168.2255776,175.357949684,40.9763313609,44.7340425532,46.8093865788,-2373603.24624,3.17675033644,2.87113703829,2.8193381742,59.9646712414,31.8778964945,53.1650258412,60.3092902364
2014-12-08,168.131063918,168.863647853,167.265282904,167.465078522,17080013.0,174.060553889,171.938280429,172.842355603,172.483287506,168.319353645,165.8369019,3.86823417302,3.37844118575,3.75518879066,0.0665985395479,-8.32481744349,-2.66394158192,2.12227346026,1.2181982859,169.087166812,176.597544394,168.559839243,175.316721614,50.0831946755,46.5412285556,49.147485081,-18143.8344271,2.93255569143,2.80157856365,2.74774474418,60.8239874807,32.2151674496,53.6859609993,-1190.79205603
2014-12-05,167.465078522,167.931268299,166.39950189,167.86466976,18893390.0,174.058333938,172.0307784,172.864555116,172.600582581,168.325958538,165.827466457,3.87216689971,3.36854142657,3.73092869472,1.86475910734,-13.0533137514,-1.06557663277,2.02755553735,1.1937788214,169.133626421,176.595483811,168.662236974,175.399319827,52.2727272727,44.7816826411,49.6607294317,-59525.2387413,3.01691384152,2.84671757379,2.74774474418,61.5916882299,32.5210337439,54.1055688065,-718.106740403
2014-12-04,168.797049313,168.930246392,166.599297508,167.664874141,23030671.0,173.996175301,172.17581522,172.873434921,172.711279296,168.329525028,165.815660639,3.98824746529,3.4667312776,3.72018129079,-3.92931383333,-14.7848757796,-0.998978093219,1.82036008098,1.12274037921,169.153253631,176.593616212,168.709083942,175.642546497,45.7675753228,44.1517386723,49.6820686732,-430903.201028,3.19894984962,2.87039705452,2.74607978069,61.5793660409,33.0277060017,54.4855397914,-220.499692405
2014-12-03,169.929224486,169.995823025,167.73147268,168.264260997,30742679.0,174.127152428,172.340091617,172.881759739,172.829233425,168.33466383,165.804944219,3.83471860223,3.59837421238,3.70953039703,-4.12910945197,-7.9252262062,-0.732583935027,1.7870608112,1.24539268955,169.172229342,176.591290136,168.741717405,175.93846583,45.5714285714,46.9994957136,49.7664543524,-1429054.0797,3.21226955753,2.97991465288,2.73719997542,62.6793026179,33.613109562,54.8659146115,-501.672908813
2014-12-02,174.191531017,174.990713491,169.396436169,170.195618644,36930521.0,174.26478941,172.428149686,172.887864605,172.935934597,168.335208155,165.790692145,3.68833726599,3.59448079036,3.70246349094,0.0665985395479,-5.26128462429,2.53074450282,1.83663972398,1.37692480515,169.185401114,176.590328096,168.833668896,176.022630477,50.0709219858,47.989821883,50.8098891731,-1319793.27598,3.25666858389,2.97251481516,2.73719997542,63.8270782816,34.2449033857,55.2346239232,353.616054754
2014-12-01,176.788874059,177.388260915,174.324728096,175.323706189,19951045.0,174.262569459,172.486608404,172.866775067,172.999986446,168.320824237,165.765164942,3.69089004789,3.6005423858,3.72506628575,6.5266568757,0.133197079096,7.79202912711,1.77596105461,1.39579439136,169.141708782,176.591841353,168.886066018,176.08715079,57.5617283951,50.0528541226,52.5759577279,-119786.493705,3.15899072589,2.93181570765,2.70168075433,64.1973781819,34.7773747972,55.5118149968,204.101247975
2014-11-28,176.788874059,178.720231706,176.455881361,177.454859454,12650457.0,174.04501423,172.485128437,172.801841491,172.945672072,168.266680865,165.709771655,3.81640470813,3.59939031208,3.7497102824,11.5881458813,-0.266394158192,9.05740137852,1.55988579297,1.24317273823,169.052131209,176.551551774,168.885738125,176.084518749,63.1818181818,49.894625922,53.0195381883,287960.103095,3.17897028775,2.95993509102,2.68891603425,63.4043184736,35.0820342954,55.6223287363,204.017454301
2014-11-26,174.191531017,176.256085743,173.991735398,175.789895966,14148710.0,173.6587427,172.488088372,172.726363147,172.840274813,168.195641672,165.641706827,4.03931023614,3.60363009397,3.74641937343,8.39141598304,-2.33094888418,6.92624811298,1.1706543285,0.932379553671,168.979943773,176.47278252,168.884458278,176.091718466,59.5744680851,49.0686535391,52.3276633841,303748.728502,3.21892941148,2.93921554538,2.67781627766,61.6702421848,35.3961896471,55.6842298409,218.645035963
2014-11-25,172.593166067,173.925136858,170.262217183,173.72534124,29342100.0,173.379028834,172.513987804,172.668644412,172.771330687,168.136926029,165.582896173,4.17491138859,3.63585913827,3.75217458328,6.5266568757,-4.52870068926,4.79509484745,0.86504103035,0.710384421844,168.916469829,176.420818996,168.878128666,176.149846942,57.7777777778,48.1621621622,51.6333938294,-665906.543528,3.3299269774,2.93551562652,2.66671652106,60.4965021317,35.8018122289,55.8097312063,245.794248883
2014-11-24,174.790917873,175.590100347,169.729428867,172.926158765,36683616.0,173.161473605,172.5643067,172.628685289,172.749031747,168.093718697,165.535709076,4.32364583196,3.68383340874,3.76633281517,5.86067148022,-6.72645249434,3.46312405649,0.597166904613,0.532788316383,168.862352473,176.395018104,168.880473292,176.248140109,57.0967741935,47.283485745,51.1818181818,-801511.776737,3.28330799971,2.91627604843,2.64784693486,58.818740913,36.2995685931,56.0026273612,271.796049259
2014-11-21,178.12084485,178.254041929,174.857516412,176.788874059,28262559.0,172.966117889,172.639045061,172.599825921,172.744891599,168.056356247,165.492879845,4.46474405798,3.75872968096,3.77728637605,6.85964957344,-1.93135764689,7.65883204801,0.327072827557,0.366291967513,168.822539545,176.377112298,168.88031538,176.397774742,58.5123966942,49.2011019284,52.6781555659,-41412.6720168,3.16343062853,2.8518974602,2.6073328233,57.0701070332,36.8776504222,56.2329811514,-280.366854047
2014-11-20,177.255063836,177.854450692,176.189487203,176.788874059,12256061.0,172.737462903,172.660504591,172.536002321,172.65036799,167.988839975,165.427417003,4.437788395,3.78808695717,3.77060908693,4.12910945197,-4.7284963079,6.65985395479,0.0769583123664,0.201460582132,168.765393234,176.306611408,168.872417634,176.448591548,54.7987616099,48.0883144857,52.3126734505,-292289.061693,3.17453038512,2.85041749265,2.59290313973,55.3357415202,37.2624466171,56.3325684774,-182.304761555
2014-11-19,179.119822943,179.319618562,176.122888664,177.388260915,19342898.0,172.599825921,172.713043439,172.480503538,172.553634996,167.92080168,165.361574638,4.37133608485,3.87771920674,3.7564719335,1.46516787005,-2.73054012146,5.66087586157,-0.113217517232,0.119322383356,168.724031605,176.236975472,168.835324232,176.590762645,51.6034985423,48.9031567683,51.9522278365,-332976.659655,3.25666858389,2.85485739529,2.60400289632,54.3606352664,37.7347975337,56.454557237,17.1546306898
2014-11-18,180.052202497,180.718187892,179.053224404,179.719209799,17124511.0,172.550986992,172.743382773,172.433329573,172.440630972,167.847603108,165.29187695,4.32391996996,3.92510158789,3.72977204802,5.66087586157,2.13115326553,7.79202912711,-0.192395780916,0.117657419868,168.703557525,176.163101621,168.818281185,176.668484361,56.2592047128,50.8547008547,52.7272727273,-105951.831686,3.25888853521,2.85115747642,2.58790824927,54.1945757642,38.1681645742,56.5932556376,222.348087102
2014-11-17,180.651589353,180.917983511,179.119822943,180.584990813,12958772.0,172.36229113,172.719703293,172.368395997,172.270502257,167.755816617,165.208266715,4.11897512382,3.88880536355,3.66919829108,5.46108024293,3.66291967514,9.19059845761,-0.357412162241,-0.00610486612553,168.699197705,176.037594288,168.830897929,176.608508656,56.0117302053,51.4713750669,53.2242990654,197940.31583,3.2699882918,2.84967750888,2.58735326144,53.1274840824,38.4217027711,56.6620295629,195.106699304
2014-11-14,179.186421483,182.582947,178.920027325,180.917983511,20554339.0,172.180255122,172.679004185,172.291807676,172.076160299,167.656626577,165.119154299,3.85528014393,3.82419545333,3.59134262015,6.65985395479,4.39550361016,9.85658385309,-0.498749062837,-0.111552553743,168.700465056,175.883150296,168.854808732,176.503199638,57.2463768116,51.7647058824,53.4579439252,386392.924884,3.29218780499,2.84893752511,2.59678805454,52.2146121941,38.619667922,56.6912200025,303.32583168
2014-11-13,177.388260915,180.917983511,176.855472599,178.986625864,20900773.0,171.95825999,172.630165256,172.209669477,171.869492478,167.554095049,165.02759545,3.51118201077,3.74504130663,3.50404888057,7.32583935027,2.79713866101,8.79100722033,-0.671905265661,-0.251409486794,168.705620597,175.713718358,168.885123949,176.375206563,57.8571428571,51.1375947996,53.1073446328,377947.930237,3.43426468935,2.83709778474,2.58235837097,51.0145397369,38.7909294091,56.7023140459,188.129600857
2014-11-12,175.257107649,177.854450692,174.657720793,177.588056534,18749961.0,171.714065345,172.599085938,172.136411084,171.703137371,167.465703255,164.946698585,3.2505978609,3.70306888924,3.45269340261,5.99386855931,1.99795618644,6.65985395479,-0.885020592215,-0.4223457383,168.683717681,175.589104486,168.896017048,176.302154827,56.6176470588,50.8178844057,52.3651844844,204023.906608,3.36544619849,2.80749843383,2.56515374825,49.748666721,39.0407091771,56.7556431732,55.4115097203
2014-11-11,175.923093045,175.923093045,173.592144161,175.590100347,12299550.0,171.514269727,172.576886424,172.080912301,171.565583906,167.387441216,164.873437863,3.05545445897,3.6787332862,3.4176748104,2.13115326553,0.0,4.26230653107,-1.06261669768,-0.566642573987,168.66323749,175.498587111,168.898153138,176.255619711,52.3598820059,50.0,51.5311004785,134458.895909,3.32770702608,2.79565869347,2.55516396732,48.4943932168,39.3320271432,56.8700428757,119.336430467
2014-11-10,175.323706189,175.856494505,172.659764607,175.723297426,17921697.0,171.443231285,172.576886424,172.04539308,171.471515294,167.324021479,164.811331221,2.98129940159,3.6787332862,3.40301525337,2.33094888418,1.33197079096,5.12808754519,-1.13365513986,-0.602161795079,168.642377826,175.448408333,168.898153138,176.255619711,52.5849335303,50.5494505495,51.8342067651,275275.04071,3.31660726949,2.78899883951,2.54961408903,48.4166294505,39.7083791228,57.057178662,111.176864947
2014-11-07,172.992757305,174.724319333,171.793983593,174.324728096,17983738.0,171.365532988,172.562086749,172.002659017,171.372134597,167.259081563,164.748092576,2.89503271785,3.66859825809,3.3886091094,0.599386855931,1.06557663277,2.19775180508,-1.19655376054,-0.637126028342,168.614049907,175.391268126,168.893488491,176.230685007,50.6807866868,50.4405286344,50.7853403141,-1738.98604849,3.27886809708,2.76827929388,2.55738391864,48.2859022542,40.0430909452,57.2236350295,227.894240225
2014-11-06,174.258129556,174.591122254,171.727385053,173.059355844,17443725.0,171.345553427,172.550247009,171.984344418,171.303120996,167.204452735,164.692592505,2.87591126487,3.66456299263,3.38188591772,0.665985395479,1.06557663277,-4.92829192655,-1.20469358204,-0.638790991831,168.602458501,175.366230336,168.885684016,176.214810001,50.7552870091,50.4405286344,48.2949308756,-55460.5067689,3.26554838917,2.75347961842,2.58624328578,48.561017849,40.4033537553,57.4690831191,364.664455942
2014-11-05,174.524523714,174.657720793,172.992757305,174.391326635,15587507.0,171.323353913,172.538407268,172.025413518,171.262070952,167.159184893,164.644103963,2.86477488875,3.66462101594,3.4247035472,-0.133197079096,3.1967298983,-5.99386855931,-1.21505335486,-0.702059604401,168.600709971,175.450117065,168.873786252,176.203028284,49.8516320475,51.3274336283,47.9414455627,43603.4061673,3.2699882918,2.74977969956,2.6167676164,48.5332750999,40.7795018165,57.8863441095,299.318211644
2014-11-04,174.724319333,175.456903268,172.526567528,173.525545621,17839552.0,171.327793816,172.502888047,172.075362423,171.188928068,167.103268761,164.587615003,2.86979249414,3.66195099219,3.5023302562,-0.066598539548,1.99795618644,-5.39448170338,-1.17509423113,-0.747568606426,168.573032166,175.577692679,168.840937055,176.164839039,49.9259259259,50.8333333333,48.1548974943,-34168.2416313,3.28330799971,2.74755974824,2.61843257989,49.1234390343,41.0749797199,58.314851534,40.4500345645
2014-11-03,174.724319333,175.12391057,172.326771909,173.858538319,22214516.0,171.330013767,172.480688534,172.120316437,171.134312222,167.053614181,164.53581608,2.87157641113,3.66173777799,3.5553199011,-1.33197079096,3.3299269774,-4.19570799152,-1.15067476663,-0.790302669302,168.564996536,175.675636338,168.818950756,176.142426312,48.5590778098,51.3812154696,48.5701316387,307657.558657,3.24778877862,2.73941992674,2.65117686184,49.4977559742,41.4172977022,58.7381395768,122.715267264
2014-10-31,173.325750003,173.925136858,172.126976291,173.858538319,24030347.0,171.374412794,172.443689345,172.15528067,171.070636455,167.001001105,164.481787,2.92187605734,3.6644813958,3.59298927654,-1.13217517231,3.3299269774,-2.93033574011,-1.06927655163,-0.7808678762,168.562291393,175.748269947,168.77920795,176.108170741,48.7804878049,51.3812154696,49.0099009901,386870.901457,3.21226955753,2.72388026751,2.65894669145,50.4637080549,41.7154673298,59.131383792,107.276208383
2014-10-30,170.062421565,171.927180672,169.063443471,171.660786514,18482243.0,171.412151966,172.406690157,172.179700134,171.005472338,166.947981232,164.427444664,2.96210232247,3.66684545665,3.61455577994,-1.26537225141,0.932379553671,-7.59223350846,-0.994538190582,-0.76754816829,168.565144355,175.794255914,168.7398447,176.073535613,48.6330935252,50.393258427,47.4393530997,141103.308757,3.20782965489,2.71278051092,2.67781627766,51.5406311319,42.0136369573,59.4962528579,91.8141273621
2014-10-29,170.928202579,172.593166067,169.396436169,170.928202579,22630029.0,171.454331041,172.396330384,172.242968747,170.990155095,166.911543603,164.38552421,2.97474704873,3.67029198799,3.67139617808,-1.06557663277,-0.466189776835,-7.45903642937,-0.941999342717,-0.788637705814,168.571572569,175.914364925,168.726038396,176.066622372,48.8538681948,49.8032602586,47.486535009,287663.467232,3.16343062853,2.70834060828,2.6861410951,52.7604617599,42.4113392037,59.9865318549,86.7975935229
2014-10-28,170.328815723,170.994801118,168.797049313,170.462012802,26041391.0,171.489850262,172.40151027,172.305127384,170.991603167,166.880488306,164.347606365,2.97460994157,3.66852527915,3.71186904052,-1.06557663277,-0.932379553671,-7.65883204801,-0.911660008034,-0.815277121633,168.593258343,176.016996424,168.732984991,176.070035549,48.8538681948,49.60496614,47.4157303371,467906.229376,3.13679121271,2.69576088415,2.67781627766,53.6931834725,42.8602046012,60.4807806296,-1374.97226208
2014-10-27,167.465078522,169.862625946,167.331881443,168.996844932,25358821.0,171.525369483,172.411870043,172.368950984,171.003981755,166.852797298,164.312170465,2.96826868602,3.66430074301,3.74560282832,-0.799182474575,-2.19775180508,-4.861693387,-0.88650055976,-0.843581500941,168.623348156,176.114553813,168.7475693,176.076170786,49.1452991453,49.0587564176,48.3899426555,493512.414153,3.15899072589,2.70020078678,2.72055034053,54.1317642715,43.3289112685,60.9839366411,-1755.12729338
2014-10-24,165.733516494,167.86466976,163.735560308,167.398479983,29836923.0,171.552008899,172.436289508,172.409465096,171.050896354,166.836220319,164.285020474,2.94831248424,3.64857611769,3.73510051743,-1.13217517231,-2.73054012146,-4.66189776835,-0.884280608442,-0.85745619668,168.674364578,176.144565613,168.78771339,176.084865625,48.7804878049,48.8252148997,48.4581497797,-1570381.71681,3.15455082325,2.6861410951,2.725545231,54.1114022806,43.8539810086,61.4969710459,-2151.87520416
2014-10-23,168.530655155,168.996844932,164.601341322,165.999910652,55879187.0,171.589748072,172.466628842,172.448314244,171.13626754,166.831873135,164.2669764,2.90016585298,3.61743392294,3.70667908241,-4.861693387,-2.93033574011,-7.85862766665,-0.876880770714,-0.858566172339,168.741635162,176.154993326,168.849194919,176.084062765,44.8663853727,48.7370838117,47.4077328647,-1937485.50051,3.13901116403,2.65802171173,2.70667564479,53.7908894601,44.4151035392,62.0171662098,-660.845072891
2014-10-22,173.458947082,173.525545621,170.7950055,171.594187974,24963094.0,171.751804518,172.499188128,172.513802808,171.256324191,166.838305563,164.256933143,2.70640326195,3.57147068764,3.66093283951,1.73156202825,2.93033574011,-1.39856933051,-0.747383610482,-0.761998289994,168.852869968,176.174735647,168.927717441,176.070658816,52.0249221184,51.3237063779,49.5238095238,174049.85094,2.9902744257,2.59512309105,2.66616153324,54.1840518532,44.9997786562,62.6258638799,15.8818965386
2014-10-21,170.062421565,172.659764607,168.863647853,172.393370449,21771789.0,171.694085784,172.466628842,172.525457552,171.248426999,166.80153482,164.214409818,2.72825666837,3.59310548004,3.66020673452,2.79713866101,3.39652551694,-0.266394158192,-0.772543058756,-0.83137176869,168.865250818,176.185664287,168.873523362,176.059734322,53.3123028391,51.5407854985,49.9090081893,410179.395154,2.98583452307,2.57884344805,2.65894669145,53.1102684937,45.339711523,63.0348725126,43.1452023559
2014-10-20,168.797049313,170.195618644,167.198684364,170.129020104,15258656.0,171.600847828,172.42888967,172.527677504,171.221665215,166.758300782,164.167008234,2.75123384146,3.61167282619,3.66020673452,-1.79816056779,2.46414596327,-3.3299269774,-0.828041841712,-0.926829675375,168.867470769,176.187884238,168.817216844,176.040562496,47.874015748,51.127361365,48.8511029412,552723.103201,2.97251481516,2.5640437726,2.66005666711,51.6550047243,45.6555869772,63.4102487839,-14.6383178693
2014-10-17,166.665896048,169.596231788,165.999910652,168.797049313,24470612.0,171.660786514,172.40151027,172.555426895,171.247204584,166.7322396,164.132454999,2.7376164989,3.63854374316,3.65448704243,-4.06251091242,1.26537225141,-2.79713866101,-0.740723756527,-0.894640381261,168.900939853,176.209913938,168.762966527,176.040054014,45.1510333863,50.5853357979,49.0384615385,164923.779617,2.92811578879,2.54924409714,2.6617216306,50.9881056616,46.0280095424,63.8773971442,-39.4876697553
2014-10-16,165.800115034,167.132085825,163.269370531,165.866713573,29222033.0,171.796203544,172.387450579,172.578736384,171.304474248,166.716275234,164.105420963,2.69115866118,3.65503561635,3.63920201798,-5.59427732203,-2.53074450282,-3.46312405649,-0.591247034431,-0.782532839688,168.939534366,176.217938402,168.732414962,176.042486195,43.0693069307,48.8065326633,48.8040478381,-209363.331445,2.88815666506,2.52556461641,2.65450678881,50.7186037637,46.4531389729,64.3415784308,-84.3425753371
2014-10-15,166.133107731,168.131063918,162.270392438,167.398479983,48562781.0,171.982679455,172.415569962,172.607595751,171.431575879,166.722843741,164.095213222,2.44905352228,3.61380819842,3.59903735651,-4.26230653107,-1.46516787005,1.99795618644,-0.432890507061,-0.624916296091,169.008558395,176.206633108,168.801761764,176.02937816,44.5392491468,49.3020304569,50.6787330317,76079.3353684,2.79047880706,2.49744523305,2.65672674013,50.8017240674,47.0288710578,64.844066463,-60.8956928739
2014-10-14,167.465078522,168.663852234,166.39950189,167.198684364,22638108.0,172.124756339,172.431849605,172.590946116,171.525845027,166.717619962,164.076068769,2.29257562224,3.5942000239,3.62784406098,-3.59632113559,-1.73156202825,1.73156202825,-0.307093265693,-0.466189776836,168.963102055,176.218790177,168.837649581,176.026049629,45.4697986577,49.1740787802,50.5887681159,-380375.164154,2.63508221478,2.44564636895,2.62065253121,50.6201840565,47.5533490689,65.201818482,383.234278304
2014-10-13,169.396436169,170.528611342,167.065487285,167.065487285,23641790.0,172.244633711,172.451089183,172.576516433,171.626987613,166.713900542,164.057971251,2.11311276519,3.57042826461,3.652829505,-4.52870068926,-2.39754742373,-1.19877371186,-0.206455472598,-0.331882722081,168.923686928,176.229345938,168.880660919,176.021517448,44.3894389439,48.8607594937,49.5996441281,-856245.22282,2.62620240951,2.43602657991,2.63785715393,51.0928869159,48.2512182037,65.6235962741,223.750055947
2014-10-10,173.325750003,173.592144161,169.862625946,169.929224486,28949332.0,172.3955904,172.477728599,172.586506214,171.733607629,166.711182197,164.040540762,1.8791781539,3.53859642369,3.63924520398,-0.199795618644,0.799182474575,-7.45903642937,-0.0821381987757,-0.190915813371,168.94726101,176.225751418,168.939132175,176.016325023,49.7435897436,50.3891050584,47.608881298,-858735.543875,2.58624328578,2.42196688823,2.7105605596,51.8884558988,48.9717106874,66.1182042387,-27.470096404
2014-10-09,175.590100347,176.389282822,172.26017337,172.659764607,21612927.0,172.402250254,172.468848794,172.64866485,171.775783086,166.686301417,164.00641196,1.87046974517,3.54605840607,3.65713373486,2.46414596327,2.53074450282,-3.1967298983,-0.0665985395478,-0.246414596327,168.991531116,176.305798585,168.922790388,176.0149072,53.3944954128,51.253298153,48.9672977625,-131431.013791,2.504105087,2.39902739127,2.70445569348,51.8143258775,49.5383380091,66.7363722031,-59.2137929839
