,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2017-01-04,29.2423223616,31.2068568302,29.2423223616,30.5987866376,6774300.0,31.8455597282,32.5407555211,28.4206348495,30.687819557,29.4220462994,29.669241331,1.62348844118,1.39119367821,4.80978651503,-2.9045314696,-2.62726081667,5.69083538389,4.16118577884,4.74520323531,23.6108483345,33.2304213645,31.1495618429,33.9319491993,32.7279311835,40.3948395808,35004.7590181,1.3006751974,1.16856819538,30.3387783071,73.1019384755,133.959024699
2017-01-03,30.3181388563,30.7391105282,29.0552238408,29.3826462522,9879300.0,32.0530262617,32.6345862645,28.3257875931,30.6923385687,29.3925522302,29.6584405348,1.63743274601,1.3431334289,4.82220073115,-4.07446319775,-3.704770553,4.42848166392,4.3081795758,4.83960213089,23.5035868619,33.1479883242,31.2914528356,33.9777196934,21.854611909,35.2971161411,-345201.987222,1.21316461674,1.1462683114,32.5587351835,75.4550490139,206.836923901
2016-12-30,30.7858851584,30.926209049,29.7568432939,30.1310403355,5046100.0,32.3440593473,32.7668994986,28.2519795654,30.7588141484,29.3928005157,29.66164511,1.48090758497,1.1839662078,4.83960988686,-3.92681907751,-2.03214251911,4.25264647405,4.43308155901,4.92247284717,23.4123696785,33.0915894522,31.5829332908,33.9508657064,22.3096799474,42.0461776968,860.263300124,1.1853102947,1.13234115094,36.1390341146,78.7298076497,198.972270651
2016-12-29,30.5052373771,31.0197583094,29.9439418147,30.7391105282,8169900.0,32.6245464243,32.8394760171,28.1811021241,30.7906778369,29.3742971164,29.6561910002,1.39913077664,1.07354010986,4.84276365728,-3.2725355502,-0.176354388262,4.99934731572,4.47619295609,4.92568782342,23.3383384668,33.0238657814,31.7659359072,33.913016127,24.9374725513,49.342661566,26563.3717851,1.17110164098,1.17970055381,41.3840230579,81.7730065698,228.098988726
2016-12-28,31.3471807208,31.7213777625,30.3181388563,30.3649134865,3081300.0,32.8582989636,32.8457743881,28.0977796689,30.7932952202,29.3400891437,29.6436080814,1.33164396746,1.06120753556,4.84101369369,-3.41567527355,1.06685447557,3.51607233982,4.49145536201,4.906501078,23.2567659752,32.9387933626,31.7845668526,33.9069819237,23.2548702191,53.6392821128,-44079.0085137,1.16357507476,1.23535224232,46.4567957731,84.7662038487,222.094390682
2016-12-27,30.9729836792,31.8149270229,30.7391105282,31.1133075698,4965100.0,33.1022757688,32.8076724426,28.0391784632,30.8150384371,29.3144027292,29.6352269163,1.13858499631,1.16741758466,4.83438129352,-2.39001053734,2.41599852188,3.80234710907,4.50063137509,4.90381616225,23.2047971697,32.8735597567,31.6402548579,33.9750900272,29.7952569589,58.3253789802,4216.86446251,1.1425636906,1.24630195779,53.0237832085,86.9049585267,191.624259391
2016-12-23,31.1600822,31.8149270229,30.6455612678,30.926209049,4293900.0,33.2729908072,32.7213867811,27.9758060114,30.7998992985,29.2693145969,29.6180524464,0.986435503742,1.36914506903,4.81829559606,-1.93014576048,2.04405133996,4.5856958735,4.45574347755,4.84757455478,23.1575104153,32.7941016074,31.352241712,34.0905318501,34.8600432352,57.0447647242,-625289.705019,1.13173629271,1.24748992467,58.535936964,88.671048961,196.492506773
2016-12-22,33.1713912988,33.3584898196,30.692335898,31.1133075698,9662000.0,33.4108583615,32.6483849475,27.8993777468,30.7934882401,29.2277858432,29.6028523988,0.736405589437,1.51511971442,4.8070590791,-1.23471926845,3.24781048067,4.63415906785,4.41628447747,4.77200972391,23.0923186677,32.7064368259,31.1332652331,34.1635046619,40.7795849535,60.5880485412,-686981.246969,1.1307309541,1.25688991479,63.6906118922,90.4938783635,190.704072588
2016-12-21,33.8262361217,34.0133346425,33.1246166686,33.1713912988,4520500.0,33.499052595,32.532391716,27.8221417624,30.777255286,29.180526727,29.5853017551,0.463414383839,1.744023646,4.79174959161,0.684729134108,5.72180018908,6.73845613152,4.29437716201,4.58185988608,23.0303921708,32.613891354,30.78836807,34.276415362,57.1682501006,70.8901438045,-27936.3495901,1.00630802555,1.20128011417,68.0256517153,92.2391726402,127.43118711
2016-12-20,34.0133346425,34.8552779862,33.6391376009,33.8262361217,6095300.0,33.4501433711,32.3280417093,27.7098341602,30.6557369895,29.0804988514,29.5436334018,0.531751132704,1.98495256526,4.74296915745,1.33957395698,8.68722754975,7.62435359521,4.07424234353,4.28431554926,22.9668650027,32.4528033176,30.343089144,34.3129942745,66.2519166535,78.2958432541,7042.09900968,1.00884480813,1.27846764554,71.0738512505,92.6093508067,119.690692564
2016-12-19,33.8730107519,34.2472077935,33.1713912988,33.4988137103,4755500.0,33.354459517,32.0177835825,27.5827616002,30.4948131107,28.9615506865,29.4938719551,0.577430991664,2.38143528568,4.67801263092,0.365188247862,10.3006950314,6.23406658416,3.85320594407,3.98243021493,22.9047489693,32.2607742312,29.6363482968,34.3992188682,54.1117201456,80.3601310359,257189.027573,1.00107696381,1.34720201937,72.5247566303,91.5817766698,122.475162286
2016-12-16,33.410894295,34.2427039174,33.3184710036,33.8730107519,22393000.0,33.3283746422,31.6499016171,27.4788604905,30.3423401377,28.8478277643,29.4473367735,0.57865552451,2.88628248262,4.61316844411,1.24771326072,10.4900434119,6.56205029116,3.5675390891,3.63038605393,22.8656920464,32.0920289346,28.7636191345,34.5361840997,63.6363543418,81.2672077985,244334.402022,1.01665621176,1.34013797702,75.1213030806,89.3817771151,117.97358801
2016-12-15,33.6881660005,34.1964941234,33.3646844678,33.4108961153,7944700.0,33.2392522664,31.2752572095,27.3694929857,30.1631351651,28.7218755128,29.3959129189,0.584375973997,3.24549185562,4.53615124758,0.092421991822,11.5991213461,6.51584163398,3.27024406106,3.27502245334,22.8333417381,31.9056442332,28.0297653539,34.5207490652,50.9615244242,82.4289294849,-18977.1701569,1.06616869231,1.36324367906,76.238710711,87.1774444015,124.407675627
