,OPEN,HIGH,LOW,CLOSE,VOLUME,30DSMA,90DSMA,120DSMA,30DEMA,90DEMA,120DEMA,30DSDEV,90DSDEV,120DSDEV,30DMOM,90DMOM,120DMOM,30-90MACD,30-120MACD,120DBBAND_LOW,120DBBAND_HIGH,90DBBAND_LOW,90DBBAND_HIGH,30DRSI,90DRSI,120DRSI,PVT,30DATR,90DATR,120DATR,30DSTOCH,90DSTOCH,120DSTOCH,OSC
2014-12-16,149.992852519,152.929348084,148.450450808,149.350185139,4181927.0,156.067542334,149.439938857,145.9175174,149.757186457,138.445747047,134.025077712,2.79120446203,6.43910736132,8.49262104364,-6.84193579458,12.0623723546,16.2644282978,6.62760347706,10.1500249342,137.424896356,154.410138443,143.000831496,155.879046218,40.176036343,54.6959199384,54.8068493951,-159912.524864,2.68404263541,2.81345497269,2.72136677937,79.1075529997,85.7380714192,84.6704760475,-262.491605462
2014-12-15,156.202008124,156.76557798,151.426495135,151.55502861,4729064.0,156.29560686,149.305912497,145.781980497,149.766699661,138.361438671,133.936268523,2.4862801283,6.56529576752,8.56683819953,-3.80656832502,17.3915680096,18.1034457224,6.98969436304,10.5136263631,137.215142298,154.348818697,142.74061673,155.871208265,44.3097842152,56.7224642666,55.4091580502,-211419.503121,2.60824084192,2.80554522033,2.70060367942,82.0621804515,86.1047822917,84.650449962,219.912639421
2014-12-12,157.655425121,158.574933833,154.056487795,154.79802708,3838914.0,156.422492471,149.112672853,145.63111845,149.724899454,138.259431548,133.834167378,2.32810690493,6.75165501439,8.62353375163,2.42236166138,20.0017862896,21.4947520483,7.30981961843,10.7913740217,137.007584698,154.254652201,142.361017838,155.864327867,53.6490914507,57.8906310945,56.5434625572,-81694.9367563,2.53013203733,2.77181891511,2.66945902949,85.3594794589,86.2074751139,84.5917629612,83.1307917619
2014-12-11,158.93087269,160.848987638,158.436513167,159.464780974,3179459.0,156.341747083,148.890430783,145.451995516,149.606320716,138.131562266,133.712681045,2.42632614232,6.89018433855,8.65470586326,7.9690755064,24.9849302788,24.1741806615,7.4513162996,10.8897515667,136.797289653,154.106701379,142.000246444,155.780615122,63.5507733692,60.2068018418,57.4811823022,-162610.732547,2.41346318997,2.74281648978,2.64581216565,87.3670534845,86.2177518184,84.4562144926,23.9776614816
2014-12-10,161.382895922,161.887142636,157.546666026,157.942153644,6506655.0,156.076111232,148.612820447,145.25054401,149.375890131,137.966622994,133.563446372,2.50749637752,6.96230205464,8.60701002508,6.20915560549,21.2179107156,23.0470409497,7.46329078582,10.825567222,136.643533985,153.857554035,141.650518392,155.575122501,61.0407876231,58.6170896242,57.182473655,-185757.532076,2.37984674242,2.74215734375,2.63320599782,87.8589301833,86.0392893153,84.274176572,48.3606052295
2014-12-09,159.613088831,163.103267061,158.832000785,162.776989776,4568408.0,155.869139379,148.377065883,145.058485336,149.175663213,137.812180751,133.422170279,2.60261143324,7.0019695779,8.57851801346,13.4268046373,27.4765022733,27.990636177,7.49207349581,10.8106540431,136.479967322,153.637003349,141.375096305,155.379035461,76.155624037,61.476831585,58.9878722459,26969.0571625,2.30832939813,2.704256447,2.6032972467,88.775195318,86.0112988538,84.114675327,109.489398606
2014-12-08,161.353234351,163.93379106,160.423838448,162.510035634,2714961.0,155.421579224,148.071771413,144.825230034,148.857747275,137.619163506,133.252056952,2.52711547712,6.96597276099,8.47257955425,13.7135331605,24.6191042319,27.5951485588,7.34980781093,10.59634919,136.35265048,153.297809589,141.105798652,155.037744174,76.419047619,60.0875060768,58.8687639021,98923.6417128,2.22692486339,2.69491854491,2.57783773127,88.0058948973,85.7484552505,83.8438579557,111.452506122
2014-12-05,158.654031357,162.816538538,158.476061929,161.353234351,3625473.0,154.964461452,147.798225811,144.595270463,148.538640161,137.426717871,133.082504464,2.43947276919,6.87542169577,8.36232281067,15.8096175369,20.6049049074,28.0598465101,7.16623564149,10.3691909893,136.232947652,152.957593274,140.922804115,154.673647507,78.1811773,58.326674125,58.9912558611,99384.2518592,2.22461785228,2.68854679995,2.57174063049,87.1755693702,85.6055830756,83.5827565931,99.709167831
2014-12-04,156.735916409,158.27831812,155.925166791,157.892717692,3162010.0,154.437474201,147.569282423,144.361438409,148.239113221,137.241728185,132.918672815,2.7049394283,6.7610933533,8.28171347795,15.5426633946,17.3619064383,26.9425939888,6.86819177812,10.0760357923,136.079724931,152.643151887,140.80818907,154.330375776,77.9715302491,57.204989332,58.6955134342,34600.1736363,2.20121816821,2.65712750584,2.55789856386,85.7320061242,85.5878430243,83.2763113613,172.511752041
2014-12-03,155.717535792,157.764184216,155.302273793,156.903998646,3049585.0,153.919385421,147.376372351,144.136916792,148.013470912,137.082063453,132.773945466,3.415475707,6.71073229865,8.27700329703,11.2417355469,15.9678125842,25.9143261815,6.54301306984,9.78246862903,135.859913495,152.413920089,140.665640053,154.08710465,68.6699507389,56.6586954729,58.4152058049,54439.3271521,2.25362027762,2.64921775347,2.55542676624,83.5079384371,85.529426383,82.878023127,168.304154997
2014-12-02,155.282499412,156.894111456,154.788139889,156.152572172,3116089.0,153.544660903,147.198952212,143.920964074,147.805664677,136.928808587,132.634108839,3.68294463262,6.66694589687,8.27916318949,12.8039116387,15.7601815846,25.0936893738,6.34570869143,9.62369682898,135.641800884,152.200127263,140.532006315,153.865898108,70.2154230409,56.5835123079,58.1849845201,36444.0007745,2.25460899666,2.64152771645,2.54850573293,82.0423666475,85.5211744853,82.500423711,143.069862434
2014-12-01,153.987277462,154.60028327,151.604464563,154.185021271,2468967.0,153.117863848,147.023839083,143.711849996,147.610564963,136.7801785,132.497816153,4.08973021799,6.63603464894,8.28452748658,11.7558694505,12.9423323051,23.6501595674,6.09402476553,9.40601385247,135.427322509,151.996377482,140.387804434,153.659873732,69.1959961253,55.4573501209,57.7874723271,441.820990056,2.23615290781,2.63054194928,2.53936008176,80.308995035,85.5231119356,82.1448196259,231.139090958
2014-11-28,154.38276508,155.46046884,154.105923748,154.392652271,1195167.0,152.726001533,146.880035391,143.514765333,147.456894331,136.645611519,132.372135582,4.52408863767,6.61931722172,8.31454062238,16.2446539169,12.5962806392,22.9382818547,5.84596614279,9.21123620052,135.20022471,151.829305955,140.260718169,153.499352612,73.4112282702,55.2959760559,57.5178224238,-649.178202276,2.29976049974,2.61604073661,2.52815459924,78.7752925626,85.6492008521,81.8262621593,179.086728704
2014-11-26,155.292386602,155.292386602,153.127091893,153.908179939,2024075.0,152.184513069,146.740076717,143.323612984,147.294778674,136.508398777,132.244523138,5.23416535309,6.59179635621,8.32602415051,11.1527508328,13.8915025887,22.8097483788,5.44443635266,8.86090008541,134.997588833,151.649637135,140.148280361,153.331873073,64.3657666836,55.7776132906,57.4820003892,-32718.2394438,2.44510219942,2.6273560768,2.52988485757,76.3790538144,85.793937759,81.5289729885,193.38815539
2014-11-25,155.865843649,155.865843649,153.591789844,154.244344414,3677892.0,151.812754708,146.585726688,143.133531748,147.140197747,136.373870873,132.118978476,5.49698534906,6.58470016754,8.3427042542,10.0453855019,17.4904399142,22.9580562356,5.22702802033,8.67922296081,134.790827493,151.476236002,140.00102652,153.170426856,62.5804853888,57.1015656363,57.5379820802,-22093.6363538,2.60955913398,2.64350515454,2.52189271195,74.7535280634,85.9608120537,81.2341951372,187.603964451
2014-11-24,155.509904792,156.251444076,155.045206841,155.440694459,2028819.0,151.477908525,146.391388467,142.942214612,146.974146191,136.23570374,131.990757844,5.64764885117,6.61416409274,8.34900474671,11.1725252137,18.9339697206,27.7236820347,5.0865200582,8.53569391271,134.593209866,151.291219359,139.777224374,153.005552559,64.3985728848,57.7473905656,58.9630482036,3798.49532216,2.66624569259,2.64075871275,2.53326298098,72.5529570137,86.1090697578,80.9359523066,173.056945432
2014-11-21,156.874337075,157.012757741,154.748591127,154.966109317,2367908.0,151.105491018,146.181011025,142.711183929,146.776250006,136.087218638,131.854860771,5.74485680913,6.62420755441,8.38375255072,9.10610240868,19.7743809092,27.4369535115,4.92447999242,8.39430708921,134.327431378,151.094936479,139.556803471,152.80521858,61.4069853852,58.0360012858,58.8868250817,7794.09773745,2.77797094473,2.64998675718,2.53795939644,70.1822043648,86.2069185758,80.5019142191,184.805222795
2014-11-20,153.216076607,155.23306346,152.949122465,155.124304365,2849995.0,150.801954271,145.961295682,142.482542649,146.584821119,135.941254775,131.720926161,5.77433293997,6.65740513186,8.42077616458,8.3843375055,19.6062986715,28.1784927956,4.8406585889,8.31941162151,134.061766485,150.903318814,139.30389055,152.618700814,60.3163017032,57.9568252949,59.1019417476,3721.8467663,2.79774532564,2.65427120637,2.53449887978,68.3028149279,86.1802512027,80.0750214474,163.981254257
2014-11-19,155.084755603,155.361596935,153.581902654,154.570621699,2260143.0,150.522476354,145.743447919,142.247721876,146.38522016,135.792939247,131.585298289,5.7608024476,6.67496010538,8.45809544705,2.52123356592,20.3379507651,29.3748428406,4.77902843506,8.27475447796,133.789626429,150.705817323,139.068487814,152.418408024,52.7771727293,58.2050259274,59.4156049946,-9833.22362014,2.91573246506,2.65075576088,2.53730025041,66.7431003408,86.1405815093,79.625333271,217.496403271
2014-11-18,154.995770889,156.024038696,154.966109317,155.01554527,1812415.0,150.438435235,145.517470688,142.002931519,146.193895468,135.647757821,131.452092835,5.71794088789,6.71689660517,8.52328016844,5.77411922548,22.9283946642,30.0372846011,4.92096454692,8.4355037161,133.479651351,150.526211687,138.800574083,152.234367293,56.0455486542,59.1248917919,59.6419956836,-3853.23921376,3.01625223468,2.66558654656,2.54133751985,66.585741128,86.0219601803,79.1348952272,185.729297123
2014-11-17,154.896898984,156.54805979,154.60028327,155.302273793,1593391.0,150.245964594,145.262710747,141.752620814,145.987699178,135.498013908,131.31553667,5.65539759947,6.78705405199,8.57880078288,2.42236166138,25.3903050874,29.404504412,4.98325384679,8.49334378026,133.173820031,150.331421597,138.475656695,152.049764799,52.3698974657,59.9550317879,59.4006827665,-3301.5172641,3.10820310591,2.68591021583,2.54553957579,65.662786919,85.7783210894,78.6241800332,176.58775361
2014-11-14,155.727422982,156.202008124,154.995770889,155.351709745,1691559.0,150.165219206,144.980596247,141.507583277,145.769981317,135.344895331,131.176527143,5.59771492978,6.89193847796,8.60841923854,1.88845337683,26.8041733224,29.0090167938,5.18462295905,8.65763592831,132.899164039,150.116002516,138.088657769,151.872534724,51.8284510818,60.4021180262,59.2508513053,-2127.19789654,3.12072688049,2.69458897189,2.5489176992,65.5960016123,85.4171998966,78.1334114352,176.466633911
2014-11-13,156.202008124,156.54805979,154.58050889,155.608776697,1749632.0,150.10227076,144.682772098,141.265841471,145.546019032,135.19021065,131.036425198,5.54777510676,7.01675134702,8.62368358066,7.27697217458,25.8253414674,29.2364221742,5.41949866118,8.83642928903,132.64215789,149.889525051,137.666020751,151.699523446,56.4380685794,59.9466869764,59.336911904,-24157.6930627,3.26705729921,2.71568164486,2.55394368768,65.8972885607,84.9751333881,77.6544254695,173.712261027
2014-11-12,156.024038696,156.251444076,154.709042365,155.549453554,2322218.0,149.859705021,144.39582386,141.022204619,145.310813221,135.032342432,130.894021215,5.45705569645,7.09256556399,8.62805439481,9.37305655096,25.5287257538,30.7689366947,5.46388116055,8.83750040133,132.394150224,149.650259014,137.303258296,151.488389424,57.995951417,59.8189838759,59.7310819262,-24004.638233,3.2950710055,2.71249577238,2.56449002416,65.0660336028,84.5793615658,77.1701692684,206.932649799
2014-11-11,157.161065598,158.021251168,155.89550522,157.230275931,1629826.0,149.547269802,144.112171352,140.765796813,145.071496348,134.873712267,130.751135419,5.38794726427,7.15172480426,8.64987368551,8.21625526777,24.3719244706,32.7562619761,5.43509845056,8.78147298876,132.115923128,149.415670499,136.960446547,151.263896156,56.8734491315,59.2913682623,60.4504447669,11550.3692191,3.32703958797,2.72897442314,2.55147189006,63.8660480631,84.1968317513,76.6409523852,244.273493154
2014-11-10,155.875730839,157.220388741,155.875730839,157.151178408,1553929.0,149.273394627,143.841372191,140.492827964,144.787298347,134.700860144,130.59768031,5.18909612441,7.11073079006,8.64277963339,7.88009079231,22.6317789506,33.1715239752,5.43202243576,8.78056666297,131.85004833,149.135607597,136.730641401,150.952102981,56.5726538017,58.5251396648,60.5549613037,7096.63126396,3.33231275621,2.73347858768,2.54735222737,62.9802579737,83.8879189154,76.0626964265,98.3394051517
2014-11-07,156.607382933,156.834788313,154.679380794,156.073474648,1981390.0,149.010724933,143.58990798,140.216398597,144.49830635,134.527283106,130.44379391,4.9714547446,7.03452079655,8.63597800311,5.52693946412,24.0950831379,35.059977352,5.42081695324,8.79432633635,131.580420594,148.8523766,136.555387184,150.624428777,54.5947723163,58.9773815663,61.0233772693,10520.0474798,3.38372614658,2.75160510351,2.56416045115,62.0513610965,83.635389743,75.4554955953,334.659815416
2014-11-06,155.747197363,156.795239551,155.153965936,156.360203171,1915405.0,148.826493618,143.322184834,139.924232119,144.227749616,134.360696382,130.295260984,4.80015642818,7.01255378238,8.68791057055,6.83204860413,24.4609091847,34.0415967352,5.50430878375,8.90226149881,131.236321549,148.61214269,136.309631052,150.334738617,55.6114991067,59.1278040142,60.6350775314,5573.01914857,3.39031760688,2.74127848237,2.56514917019,61.6037034534,83.3026489903,74.7869855585,295.35319957
2014-11-05,156.933660218,157.220388741,154.985883698,155.213289079,3141124.0,148.598758665,143.050396954,139.640552146,143.944166957,134.19060476,130.144205204,4.58777687315,6.97547902067,8.70248443796,2.00709966228,22.6911020933,34.1206942588,5.5483617101,8.95820651813,130.938067708,148.343036584,136.074917934,150.025875975,51.5827225947,58.5006296763,60.6545230009,-15768.117809,3.47897274796,2.74732065432,2.56778575431,60.9153087274,82.9558009862,74.1488545137,9.61885807453
2014-11-04,155.836182077,156.3305416,154.204795652,155.638438268,2027621.0,148.531855342,142.798273598,139.356213028,143.680763714,134.02806551,129.998920431,4.50182080556,6.94091166909,8.7467015387,5.12156465548,23.7688058529,34.3382124488,5.73358174462,9.17564231488,130.609511489,148.102914566,135.857361929,149.739185267,53.8994278832,58.8892175714,60.7370308539,5135.77452648,3.52478339706,2.73941090195,2.56671464201,61.115871232,82.6797698091,73.5008034846,58.0414790147
2014-11-03,155.717535792,157.329147836,155.124304365,156.192120934,2305281.0,148.361136521,142.534175755,139.070061257,143.40126632,133.86098244,129.850329417,4.31631929552,6.89892904571,8.77120557625,5.47750351185,23.1063640924,32.1135945965,5.82696076558,9.29107526344,130.298855681,147.841266833,135.635246709,149.433104801,54.1931577354,58.5988667304,59.9036467862,78109.5998892,3.52939741928,2.7338081607,2.57808491104,60.7396053085,82.3576943097,72.8484725534,83.7151554075
2014-10-31,154.620057651,155.371484126,153.51269232,155.361596935,3357146.0,148.17855307,142.277438376,138.802447969,143.102294266,133.688326645,129.697668078,4.08319605021,6.81437314595,8.73423611985,3.74724518229,21.9100140474,30.4624337906,5.90111469399,9.37610510135,130.068211849,147.536684089,135.46306523,149.091811522,52.865567821,58.1819524442,59.3950112826,82019.4121494,3.5168736447,2.73139129192,2.5729765293,60.3105766557,82.0726342881,72.2648805009,99.8168064303
2014-10-30,150.90247404,152.504198894,150.595971136,152.375665418,2794752.0,148.053644897,142.033993776,138.548594354,142.815746649,133.520757193,129.548934862,3.90950539874,6.73256573912,8.69149188272,-0.909621521823,19.0723903869,28.1982671765,6.01965112177,9.50505054353,129.857102471,147.240086237,135.301428037,148.766559515,49.2901234568,57.2764994342,58.819891143,10948.9665615,3.5059977352,2.71590136021,2.56259497932,59.9244173219,81.7639110672,71.6803655363,92.7326118522
2014-10-29,151.505592658,152.711829894,150.813489326,151.495705468,3378961.0,148.083965615,141.822078327,138.313608794,142.592294141,133.374978205,129.416644071,3.94752379007,6.70349215605,8.69570496919,1.24578599728,16.2051051551,29.6417969829,6.26188728791,9.77035682072,129.617903825,147.009313763,135.118586171,148.525570483,50.9405792774,56.1307698062,59.1884271178,43162.0654961,3.56136600175,2.72326182421,2.56935122613,60.2981011723,81.5464094278,71.1335508492,65.5842281713
2014-10-28,149.5973649,151.732998039,148.648194617,151.732998039,3036526.0,148.042439415,141.642021603,138.066593819,142.384186766,133.234875589,129.288686027,3.91682943844,6.65822051295,8.7390031729,2.25427942365,16.8378853442,29.6813457447,6.40041781195,9.97584559567,129.327590646,146.805596992,134.98380109,148.300242116,51.6883886256,56.3625495031,59.2029429798,57333.9454682,3.57421934934,2.71765908295,2.57182302375,60.7500592779,81.4568700894,70.5397841509,104.507039403
2014-10-27,148.312030141,149.5973649,147.768234666,149.350185139,2388446.0,147.967296768,141.454933988,137.819249271,142.165668661,133.091855061,129.158610866,3.86486523433,6.60786214566,8.76893735932,-0.0692103331822,14.5638315396,29.1573246506,6.51236277943,10.1480474961,129.050311912,146.588186631,134.847071842,148.062796134,49.9462943072,55.5994830077,59.0699391032,73721.7665047,3.52939741928,2.70161986288,2.57099909121,61.2297757942,81.3394156564,69.9461856438,44.8405507922
2014-10-24,145.751247814,148.93492314,145.494180862,148.796502474,2900871.0,147.969603779,141.293113638,137.576271566,141.997738549,132.966151733,129.041591067,3.86573972864,6.59064727128,8.85032390172,0.177969428183,13.8816153983,29.5725866497,6.67649014097,10.3933322126,128.725947664,146.426595468,134.702466366,147.883760909,50.1375726078,55.3546910755,59.1754095343,141044.559382,3.53071571134,2.69480868724,2.57717858524,62.1686466781,81.310747094,69.354594879,41.1705239142
2014-10-23,144.297830817,146.571884621,144.208846103,145.543616814,3397006.0,147.963671464,141.138873467,137.329833344,141.838824975,132.84375735,128.927101646,3.86456339957,6.57549077655,8.94647356031,-0.929395902732,12.2502289732,24.5301195179,6.82479799779,10.6338381204,128.383359784,146.276306904,134.56338269,147.714364243,49.2690513219,54.785631518,57.6806389697,5986.31800602,3.50962303837,2.68744822323,2.566385069,63.2300501869,81.3099291825,68.7434350019,25.7461741366
2014-10-22,146.028089146,146.275268908,142.350054297,142.350054297,3088270.0,147.994651328,141.002759811,137.125415681,141.752229571,132.745566735,128.830800529,3.84818481276,6.60998774759,9.03700585506,-3.0057058982,11.3999305941,18.835097816,6.99189151648,10.8692356465,128.088409826,146.162421536,134.392772064,147.612747559,47.5562700965,54.4832413096,55.9231391083,-27408.3554797,3.46578982735,2.67679202907,2.56712660828,64.7109041483,81.3611702143,68.2587325184,-52.9125007459
2014-10-21,144.713092816,145.840232528,143.862794437,145.6622631,2652821.0,148.094841524,140.876093916,136.968456533,141.73825608,132.671308371,128.752449409,3.73357733949,6.69259089914,9.10878277534,2.74863894638,14.6725906346,20.6741152406,7.21874760857,11.1263849916,127.859673757,146.077239308,134.183503017,147.568684815,52.2667971298,55.9227330779,56.577540107,57715.5564991,3.42657063855,2.65602892912,2.56135908052,66.5240450199,81.4282516496,67.9198717642,12.4844876421
2014-10-20,141.74693568,143.50685558,141.351448061,143.348660533,2307943.0,148.003220226,140.713065131,136.796172239,141.646536764,132.570867063,128.654447974,3.82786577132,6.75312715824,9.13843329718,-2.24439223319,12.2897777351,18.9043081492,7.29015509519,11.207047987,127.657738942,145.934605536,133.959937973,147.466192289,48.1601556168,55.0524347614,56.0829727666,168329.352422,3.45853922102,2.64647131168,2.55130710355,67.1610513485,81.3666768774,67.5482552697,-28.1537069386
2014-10-17,141.33167368,143.05204482,140.639570349,142.429151821,4950997.0,148.078033301,140.576512045,136.638636338,141.606751507,132.487537086,128.569286914,3.75499761651,6.82312600711,9.18734005442,-2.80796208911,11.8942901169,19.5469755287,7.50152125557,11.4393969627,127.451296283,145.825976392,133.753386038,147.399638052,47.6767015707,54.9057988745,56.2638616057,-98271.0203325,3.44271971629,2.64042913974,2.5512247103,68.8444107172,81.3995150635,67.2136557898,-37.8934064551
2014-10-16,137.594315689,141.816146013,136.842889214,138.147998354,7798623.0,148.171632037,140.444353266,136.475744875,141.58752881,132.410672118,128.488961149,3.64265129479,6.90157924434,9.25683256343,-7.41539284095,6.69362793776,16.9466444392,7.72727877095,11.6958871618,127.218912312,145.732577439,133.542774022,147.34593251,43.4348739496,52.8395268853,55.5226188942,-315073.095117,3.35175756411,2.60428596574,2.52551801512,70.6155344455,81.4439866002,66.8545525575,-89.6475195153
2014-10-15,142.013889822,143.457419628,137.099956166,142.755429106,6330496.0,148.418811798,140.369979622,136.334522838,141.667924024,132.366313176,128.432981413,3.15843205457,6.96240188934,9.35980243437,-2.33337694728,11.656997546,19.8732528137,8.04883217607,12.0842889601,126.974720404,145.694325273,133.407577733,147.332381512,47.7710615791,55.1301018188,56.6022861648,-65079.1044857,3.22223536915,2.55814574362,2.51604279093,73.2533018091,81.7003141366,66.5442938689,-41.1457420097
2014-10-14,144.970159768,147.254100763,143.2794502,144.198958912,3557237.0,148.49659103,140.240457427,136.168912398,141.642504797,132.285988247,128.349974282,3.04069323274,7.02566719647,9.42085504505,-1.05792937864,12.9126707337,18.7362259115,8.2561336026,12.3276786318,126.748057353,145.589767443,133.214790231,147.266124624,48.9641819942,55.7462161211,56.1778705092,-39212.1459244,3.07260922027,2.49267057128,2.48110805133,74.9622706786,81.7583842248,66.1777360419,105.339846017
2014-10-13,146.473012717,148.638307426,144.001215103,144.268169245,3436638.0,148.531855342,140.096983308,136.012777182,141.582750515,132.193881393,128.258119714,2.9949231157,7.07559084706,9.44188945865,-0.336164475456,16.551156821,19.2009238628,8.43487203449,12.5190781604,126.570887723,145.454666641,133.021392461,147.172574155,49.6745788668,57.1428571429,56.3175016265,-63924.9439888,3.00076230297,2.48893541044,2.46166324343,77.6396546757,81.7683924931,65.8533787531,52.2833707688
2014-10-10,147.036582573,148.401014855,145.543616814,145.860006909,4405622.0,148.543060825,139.913081566,135.852769483,141.519981828,132.100527267,128.165331429,2.97900706478,7.18027560399,9.46348345888,2.6992029941,18.3308511028,20.7828743356,8.62997925946,12.6902913417,126.389286024,145.316252942,132.732805962,147.09335717,52.6204645805,58.0079474775,56.9099276792,-197283.335193,2.90716356667,2.45795554701,2.43669808754,80.3085066142,81.6081251295,65.5159181218,-53.9805359828
2014-10-09,151.238638516,151.584690182,146.225832955,146.739966859,4893145.0,148.453087392,139.709405442,135.679578864,141.41853855,131.994143803,128.062779404,3.10109582545,7.26912663346,9.46897407461,3.42096789729,19.7941552901,24.2928269469,8.74368194969,12.7735085281,126.210604789,145.148552938,132.440278809,146.978532076,53.3683800623,58.6696691495,57.9840124781,-111329.85574,2.8751949842,2.4467500645,2.44205364903,82.201412719,81.3763154093,65.1423761557,-66.8297737733
2014-10-08,149.468831425,152.40532699,147.610039619,152.049388133,3164203.0,148.339055129,139.489470383,135.477138639,141.29415606,131.880134247,127.954532797,3.22661905671,7.3529823386,9.49018172237,9.18519993232,26.8536092747,29.9581870774,8.84958474522,12.8619164894,125.986956917,144.967320362,132.136488045,146.842452722,60.0,62.140175219,60.1773478436,-10128.8526672,2.72556883532,2.41115617886,2.41033224632,83.7947901707,81.0750893893,64.6721076429,44.2649780249
