,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2017-01-04,92.2993979651,94.4393996681,91.7828458298,93.4800885599,9090100.0,93.7383646275,94.6818376148,92.9309245205,93.9314063403,91.8863971531,86.5372379528,1.61847509918,2.67890287006,4.83586741884,-5.46069400095,-5.42798149216,-2.72065057896,2.04485722736,2.84389130923,88.0950571017,97.7667919394,92.0029347447,97.3607404848,28.2352941176,43.3037755255,178150.737181,2.24014956603,2.60332425776,22.1558111378,51.0467854402,195.19602113
2017-01-03,92.5207774516,93.9228475329,90.0856030998,91.7828458298,12498900.0,94.128414199,94.8756940966,92.9762686968,93.9543137138,91.8464525339,86.4565659146,2.12894892589,2.78308812148,4.85382593931,-7.23172989315,-7.49108334093,-4.5642325289,2.1609333795,3.08375319513,88.1224427575,97.8300946361,92.0926059752,97.6587822181,16.8918918919,40.4447494155,-63003.2394073,2.18744016447,2.58423205736,25.2957012925,53.1636762404,264.898159048
2016-12-30,92.8897432625,93.6276748842,91.1925005324,91.7090526677,9152900.0,94.6449663342,95.1432327874,93.052339239,94.0645301246,91.8480467858,86.3946775231,2.37873307948,2.8343478773,4.87054245525,-5.95510818752,-6.61364574609,-4.85753821059,2.30773614346,3.36379226014,88.1817967837,97.9228816942,92.3088849101,97.9775806647,25.5898366606,41.7486652728,-73060.4074609,2.14000170307,2.49945294177,29.8163286998,55.9045298904,235.565478876
2016-12-29,92.3731911272,93.1849159112,91.9304321542,92.4469842894,4904600.0,95.0703312047,95.3794344212,93.1332982092,94.1840862427,91.8515305638,86.3329274584,2.34556334875,2.81305493397,4.88817516326,-7.99768077857,-6.02206072356,-2.14398653383,2.43015899951,3.60982054866,88.2451230459,98.0214733724,92.5663794872,98.1924893551,21.919403958,42.3741715363,-107752.297675,2.18557418018,2.4516812877,34.2516868309,58.5514653853,201.546368969
2016-12-28,94.2180201816,95.1773312899,92.3731911272,92.4469842894,5107400.0,95.6415941175,95.5945080184,93.1690313181,94.2722556989,91.8366059854,86.26188554,2.61584540707,2.81075811068,4.89090872379,-7.92450747896,-5.363523165,-4.26594580875,2.59028302809,3.87264030724,88.2781225943,98.0599400418,92.7837499077,98.4052661291,22.3185594982,43.3195072462,-69531.8813894,2.17436591573,2.44869029618,40.5201178661,60.9828981407,205.04334808
2016-12-27,93.9228475329,94.6607791547,93.8490543707,94.4393996681,4408500.0,96.207630366,95.7860624172,93.2401304149,94.3649003402,91.8213073342,86.1900181544,2.72644111318,2.77078737742,4.91119934657,-1.9076786906,-3.88329874561,-1.39548035194,2.77113912259,4.18752884903,88.3289310683,98.1513297614,93.0152750398,98.5568497946,44.1646046616,44.9780097481,18446.4597415,2.27198151361,2.39558106646,47.2822137397,63.2815099058,203.332515917
2016-12-23,93.7014680464,94.2180201816,93.0373295868,93.6276748842,6292000.0,96.3438931296,95.9247516581,93.2633884207,94.3611190048,91.755686913,86.0941649583,2.67852018902,2.79793933774,4.92027091194,-2.35355173509,-6.37796514473,-1.18280845855,2.86512910429,4.38259549776,88.3431175088,98.1836593327,93.1268123204,98.7226909958,42.5988383291,41.9336028532,-19773.9565442,2.29226561384,2.43185582923,49.6550082184,65.0218732233,300.010768492
2016-12-22,94.5131928303,94.8821586412,92.4469842894,93.9228475329,7591700.0,96.5120039678,96.1525361276,93.283101895,94.398346163,91.7087670097,86.0066297895,2.56644236137,2.86287106151,4.9241231961,1.08798424516,-4.03399176209,-1.61934666803,2.90923294054,4.51601820853,88.3589786989,98.2072250911,93.289665066,99.0154071891,52.9011255667,45.1147885549,38521.6045383,2.43267080932,2.49160560484,52.4276211852,67.3711918991,-901.479178311
2016-12-21,93.553881722,95.5462971008,93.553881722,93.9228475329,8133100.0,96.4342908074,96.2966072619,93.3100910062,94.4224808751,91.6532728262,85.91464777,2.6654372562,2.84797293879,4.93212039629,1.5270092842,-1.61934666803,-0.521784070423,2.95573443961,4.66964655302,88.3779706099,98.2422114025,93.4486343231,99.1445802007,53.9786389287,48.1473038799,281.940966297,2.40507219598,2.52745817892,52.7844217525,69.6211866798,-358.08043761
2016-12-20,94.0704338573,94.5131928303,92.8897432625,93.4800885599,12148600.0,96.3252187157,96.3544410715,93.3187874073,94.4478405841,91.5963877247,85.8215969709,2.80376700748,2.81422574742,4.93367889478,-1.4035607032,-2.64747727935,1.37693613029,2.94979642684,4.74367823109,88.3851085126,98.2524663021,93.5402153241,99.1686668189,46.695194495,46.9808708543,19055.4351386,2.49790555287,2.57387485105,52.7586679185,71.3178626012,-393.724721822
