,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2017-01-04,96.6877161565,96.8821894246,96.4154566926,96.7525440365,8096700.0,96.7080929078,95.9931769662,97.1526000909,96.6744072472,97.0628441585,95.90333489,0.333254477793,1.1868980799,2.26904761813,-0.881605994102,2.25587289306,-6.23666986094,-1.26437620992,-2.44513370782,94.8835524728,99.4216477091,94.8062788863,97.1800750461,41.7475516765,57.618224743,46898.4223873,0.965877346857,1.02514493332,56.9352410269,48.5419255416,117.547149498
2017-01-03,95.9487227937,96.6099300911,95.4560643543,96.3635963338,8792700.0,96.7710647645,95.9126100772,97.2565445886,96.6704412864,97.0706215865,95.8934675551,0.415456249302,1.20978683576,2.39003509254,-1.20572559505,2.02250610086,-5.62211226202,-1.47636070526,-2.59245062892,94.8665094961,99.6465796811,94.7028232414,97.1223969129,37.9844664452,56.9395101723,-8293.87360282,1.00569789989,1.03162731704,60.581730968,46.5125875192,122.77224364
2016-12-30,96.3247025669,96.6877156159,96.0005826158,96.2080245705,6209800.0,96.8571880213,95.8403777164,97.3502464596,96.6860157048,97.0883426173,95.8880049218,0.448175240389,1.24181719747,2.46351213409,-0.375980775642,2.69668046375,-5.30165941482,-1.61889656655,-2.67644909838,94.8867343256,99.8137585937,94.598560519,97.0821949139,46.7848989558,58.8435629233,-8480.18196621,1.01310654066,1.03857283712,65.4031614885,44.6529657433,123.433710699
2016-12-29,96.415457405,96.7395773599,96.2339502303,96.5580701851,3718300.0,96.884043791,95.7440676999,97.4386074499,96.7102769281,97.1104070954,95.8842864726,0.416423594826,1.31468183319,2.51636144322,1.10200585918,1.65949355909,-4.30834026621,-1.7457197477,-2.75309095981,94.9222460067,99.9549688931,94.4293858667,97.058749533,58.3170227383,55.0955480205,-16457.2294016,1.05014900626,1.06542853658,70.9033456734,42.3872961618,118.510677007
2016-12-28,96.6228985736,96.9210824477,96.0394761766,96.1950576434,4298800.0,96.8053290868,95.6848000728,97.510413121,96.7180024308,97.1242509848,95.8764574829,0.561620898001,1.31403232347,2.55202659297,-0.142612676689,1.1408988,-5.07018872373,-1.8490729171,-2.81106645437,94.958386528,100.062439714,94.3707677493,96.9988323962,49.0018144504,53.5483809611,-48624.4757541,1.07422661739,1.07237402826,73.4799364182,40.4125115029,123.252384236
2016-12-27,97.2711389166,97.3229981092,96.6488234194,96.8821897861,3782600.0,96.8155157066,95.644053687,97.5949162664,96.7445453504,97.1475404837,95.8727555274,0.550891248256,1.31531215337,2.5913732696,2.19104479125,1.27054454958,-5.78538734439,-1.97981719003,-2.89434471323,95.0035429968,100.186289536,94.3287415337,96.9593658404,63.5199792803,53.9837266595,16574.2915092,1.15664569089,1.08857997995,78.504401519,38.6327053971,113.253594827
2016-12-23,96.9859103201,97.6341502252,96.8173718342,97.3489233705,5284200.0,96.6590125072,95.598677096,97.6913393888,96.7375589815,97.1541912898,95.8610264663,0.789880962034,1.29273840797,2.67082090477,2.55406648031,2.54109955319,-3.36310707789,-2.12032045968,-2.96968561322,95.020518484,100.362160294,94.305938688,96.891415504,66.4992077555,57.8025523965,54792.9750503,1.16590610669,1.14229148712,78.14073541,36.6437169382,106.843209496
2016-12-22,96.1043042871,96.8951582695,95.9357658009,96.7136510957,7864800.0,96.4765791872,95.5079235405,97.7473911734,96.7065281801,97.1493104837,95.843737937,0.904858998023,1.25392912903,2.69865814619,2.68371353664,1.15386572712,-5.5808266533,-2.26280422502,-3.07533077958,95.0487330272,100.44604932,94.2539944115,96.7618526695,67.0511127222,53.517784552,-3596.45874497,1.16312814743,1.15664528649,76.5804011221,34.07586827,128.07650426
2016-12-21,96.3506367773,97.0507371646,96.2598844879,96.4673160696,6099300.0,96.2848853631,95.4667140503,97.840404951,96.7061666449,97.1602299429,95.833630033,1.11145809769,1.23159778082,2.75794960567,3.13747758041,1.71135212027,-4.41196199547,-2.29272270109,-3.03307521039,95.0824553453,100.598354557,94.2351162694,96.6983118311,68.847381028,55.0458706406,-37682.8332752,1.17053660103,1.18766810369,74.7832139115,32.169539377,132.595270789
2016-12-20,96.8432968453,97.024802721,96.3506371135,96.8432968453,7485400.0,96.0607798217,95.4055943317,97.9139376509,96.7182898972,97.1775972831,95.826266956,1.36029700632,1.22253315451,2.77945193009,2.73557340457,-1.76321329496,-3.37984007212,-2.22882849333,-2.92551479171,95.1344857208,100.693389581,94.1830611772,96.6281274862,65.6761312086,45.6852753246,-11424.1235362,1.232582304,1.3330590491,71.9105023668,30.1151177276,126.789847267
2016-12-19,97.0766642586,97.3748585053,96.5191779385,97.0248037695,6431200.0,95.8653817213,95.4685662351,97.9702683188,96.7119449647,97.1859762602,95.8144496379,1.43373835663,1.33917744341,2.79160839896,2.35959393568,-3.56531953074,-3.08254814563,-2.19915941139,-2.86548992824,95.1786599198,100.761876718,94.1293887917,96.8077436785,62.9630044415,41.9825034676,2579.0166722,1.24276886177,1.4548357059,67.9429927284,28.6573617791,125.136100875
2016-12-16,97.2711389812,97.5563658373,96.2987791192,96.9859108287,21172400.0,95.6968392974,95.5958990754,98.0216441212,96.6960653034,97.1900159216,95.8003860003,1.42562631771,1.63045309903,2.80225824321,2.08733420267,-2.43737851057,-4.70388838707,-2.23454519677,-2.86902664538,95.219385878,100.823902364,93.9654459764,97.2263521745,61.2273750408,44.7835798752,36485.8285725,1.25480741723,1.47659812165,64.158587401,28.4822277606,127.06136225
2016-12-15,96.2987791192,97.1414922961,95.5986787219,96.9859108287,8768100.0,95.5477439972,95.682948308,98.100042261,96.6813537188,97.195131655,95.7866108653,1.38912372298,1.76677985956,2.83835792431,1.58170767745,-0.518593452331,-3.17290370095,-2.22996872394,-2.80000695357,95.2616843367,100.938400185,93.9161684484,97.4497281675,58.0688156061,48.9743554754,-95728.0380582,1.22980355657,1.50067546919,60.3005897767,28.1627985911,133.270544254
2016-12-14,97.7767641771,98.3601762016,96.324702902,96.5840053461,12292200.0,95.4347648773,95.7014695027,98.1529239893,96.6658954236,97.2003756101,95.772675671,1.32604738077,1.78358304389,2.84679341602,2.19105393854,-2.89114386109,-4.57831448521,-2.19382560886,-2.7203626344,95.3061305733,100.999717405,93.9178864588,97.4850525466,60.5230780277,44.6161362825,-124376.30262,1.19183485439,1.52243785452,56.9084298514,26.8957614296,143.916646151
2016-12-13,96.9729427357,97.8675176925,96.7914368591,97.6341500306,11795900.0,95.2782610246,95.8047246406,98.2292292308,96.6700518887,97.215824445,95.7632484743,1.30916693407,1.91538423135,2.86532555221,3.13747888716,-2.02250610086,-3.25799695499,-2.16295540155,-2.62374554603,95.3639036785,101.094554783,93.8893404092,97.7201088719,66.5753641034,46.1077876838,84289.7775616,1.08441251978,1.47335692588,53.0701809853,26.7720102748,107.236643822
2016-12-12,96.3765631009,97.6341498085,96.3765631009,97.5693219288,7494100.0,95.0541553898,95.8769570013,98.28352918,96.6211175077,97.2053394439,95.7415096453,1.13131910183,2.02209371611,2.88466266669,3.22823169592,-2.22994687936,-2.91112936783,-2.14724531314,-2.55291145433,95.3988665133,101.168191847,93.8548632852,97.8990507174,66.8928280568,45.7213877583,171036.082682,1.05755673418,1.47428316816,47.4890956163,26.2935283679,103.882347149
2016-12-09,95.4819897299,96.6228984439,95.4171709254,96.5840053461,8004500.0,94.8235674115,95.9565979613,98.3320480028,96.5729898385,97.1962165097,95.7202714896,0.880405746102,2.13213626714,2.89690241802,3.07266123939,-3.15044581428,-3.90930441699,-2.12186480419,-2.48276808413,95.4351455848,101.228950421,93.8244616942,98.0887342284,66.3448716138,43.733880791,25741.1666823,1.06403913359,1.45298357933,41.5463746145,25.9129089765,104.043401859
2016-12-08,95.832044768,96.3376705983,95.456064326,95.456064326,7522800.0,94.6040916087,96.0691138833,98.3972030764,96.5724307284,97.2115611001,95.7102353856,0.785684370896,2.24652980226,2.90088023404,0.557487699905,-4.3302375551,-3.68637728827,-2.09151257267,-2.40082107439,95.4963228424,101.29808331,93.822584081,98.3156436855,52.8859183528,41.0021567232,80135.6949469,1.0807080669,1.44603805914,34.4825973959,25.9172162523,126.247586615
2016-12-07,94.4707368022,96.4673170045,94.4318437044,96.3376703201,8567700.0,94.5642710587,96.2237652245,98.4586426979,96.6290937345,97.2555612434,95.7131887111,0.752614087769,2.34945364746,2.876467512,1.28351147669,-3.11155418021,-2.85623521542,-1.98440975772,-2.26966464376,95.5821751859,101.33511021,93.874311577,98.573218872,57.1843152572,43.3847707409,140961.951942,1.07052143913,1.45066862206,30.29071766,26.424419472,106.179995268
2016-12-06,95.1189755483,95.1319429392,94.3021971669,94.6911449948,7327200.0,94.4725916675,96.3348921595,98.5062466181,96.6438854074,97.278567456,95.7059325843,0.577856589678,2.4273366872,2.86438083091,-0.920500241676,-5.8211924238,-6.04661284052,-1.9114409878,-2.17167912184,95.6418657872,101.370627449,93.9075554723,98.7622288467,44.1322279353,37.3092033427,61922.9176895,1.02051426901,1.43122147125,24.687583517,26.3921020235,119.77398631
2016-12-05,94.2373705716,94.911545259,94.1336586691,94.7948568902,8597500.0,94.5383416848,96.5427918889,98.6070234988,96.7429999469,97.343419161,95.7177238481,0.65222056595,2.52851831472,2.8340880764,-0.0129669271158,-5.15999413531,-3.35693788884,-1.96079105905,-2.14941223916,95.7729354224,101.441111575,94.0142735742,99.0713102037,49.9241150258,38.968938499,138047.050862,1.11867686756,1.44603838348,22.4625423473,27.5815400953,119.687555254
2016-12-02,93.9651083835,94.3929493082,93.6020966343,94.0299375591,9079400.0,94.5392678939,96.7270773938,98.6629724636,96.8418811401,97.407296866,95.7284470456,0.65262194413,2.5838378726,2.79035281165,-1.52984780952,-2.20401171837,-6.10314043633,-1.95883044783,-2.10836017655,95.872619652,101.453325275,94.1432395212,99.3109152664,41.0334347436,45.8169346995,-35355.7453889,1.15016242554,1.59883795284,19.7134701743,28.4593408046,133.852600954
2016-12-01,93.7836038296,93.926217905,92.4482309224,93.3298384892,12516900.0,94.6485427374,96.805792098,98.7646914709,96.9846059444,97.4919477156,95.7481827752,0.687904559107,2.53167353536,2.72916903122,-1.42612546014,-3.20230568221,-7.02195104415,-1.95121302608,-2.01937714927,96.0355224397,101.493860502,94.2741185626,99.3374656334,41.7417678286,43.8280830621,-174811.993028,1.20479960636,1.59050348719,18.8453612791,27.8534816467,146.419245378
2016-11-30,94.1855096361,94.5874248581,93.8484313691,94.1077234407,12115500.0,94.7504088417,96.9201601581,98.8817239883,97.1701096555,97.5962677034,95.7762825823,0.573722624585,2.43948539071,2.64130459926,-4.49878669953,-3.20230698897,-7.13178639212,-1.90921070595,-1.90005346978,96.2404193891,101.523028588,94.4806747674,99.3596455488,30.7862887991,43.8280808545,-86553.5320511,1.43353579421,1.56318499105,18.3610968307,27.5610635538,134.929243481
2016-11-29,95.3523428346,95.4301381054,94.4059177621,94.6652098338,6183100.0,95.0717507488,97.0345282648,99.0005870948,97.325546086,97.6837053163,95.7956703056,1.15325203903,2.37701461518,2.58264506296,-5.92491346642,-3.43567378116,-6.0082164665,-1.8413807272,-1.7520048096,96.4179420319,101.583232158,94.6575136496,99.41154288,27.4432629833,43.4373393603,-52251.3480467,1.66690255004,1.56874144096,20.3411268541,27.2437020252,131.631688947
2016-11-28,94.9763615244,95.2745570632,94.4966704824,94.898576626,6990100.0,95.4949588535,97.1572308999,99.100724036,97.4605758118,97.7593615269,95.8088056236,1.86195848409,2.33854367994,2.52759189457,-4.52471271323,-4.80993937337,-5.91636990404,-1.75711101175,-1.59890465672,96.5731321414,101.628315931,94.8186872199,99.4957745798,33.9170776782,41.2705867019,4551.95676633,1.69838882607,1.59605998352,24.6373002004,26.7786098218,138.902869373
2016-11-25,94.7948563468,95.4042031513,94.7429958582,95.4042031513,3882900.0,95.8181526188,97.3290144489,99.199330201,97.5906142787,97.831064846,95.8193819751,2.12464136086,2.34314211908,2.47575241671,-2.10030112978,-4.79320637914,-4.12419631091,-1.65335854168,-1.41868389854,96.7235777843,101.675082618,94.9858723298,99.672156568,43.2160739118,41.2956682078,33154.1511645,1.77154738181,1.60178479649,27.4549083869,27.2338231163,143.951482878
2016-11-23,94.276263038,94.7170713623,94.1855107472,94.3929514076,7693300.0,95.968174128,97.500200391,99.2680668062,97.7015891583,97.8918922219,95.8242061206,2.16689514285,2.37222170438,2.42533752921,-5.08219779963,-6.57638427276,-5.43135874134,-1.54473895474,-1.25870516303,96.842729277,101.693404335,95.1279786866,99.8724220954,34.5426069491,37.9527490746,3803.09725981,1.85304085465,1.60886001521,27.1769802364,27.7809404107,177.700000804
2016-11-22,94.8207910944,95.041190068,94.3670257561,94.4966711435,7426500.0,96.3311882566,97.7350712579,99.3585894519,97.869524489,97.9795904162,95.8408364993,2.30406475709,2.37873347356,2.34015956738,-5.15998498802,-6.22821777139,-6.30541692016,-1.41004490676,-1.06467514364,97.0184298845,101.698749019,95.3563377843,100.113804731,34.3799293567,38.6490785652,114130.404149,1.86230133198,1.62387721028,30.5314989674,29.2557290371,175.597635381
2016-11-21,93.5113444508,94.4837043085,93.1353640093,94.3410902329,11482100.0,96.6997586129,97.9575076069,99.4636797339,98.0407191875,98.0668870431,95.8564549485,2.3987938204,2.35578454048,2.25827015622,-5.45817857527,-6.80836198468,-5.53468253053,-1.29466231965,-0.870832411231,97.2054095777,101.72194989,95.6017230664,100.313292147,33.4642685498,37.7122403975,-111036.140423,1.89100960214,1.64344340432,33.8152225518,30.548167019,179.134483218
2016-11-18,94.7041029354,94.9374693005,93.4983767157,93.5113441067,14565500.0,97.0896285111,98.2006633921,99.5559244427,98.2284999175,98.1602712041,95.8740626383,2.42931488766,2.31977812479,2.15621142206,-6.22310705367,-7.59951311011,-6.77612303891,-1.13894814189,-0.65236708036,97.3997130207,101.712135865,95.8808852673,100.520441517,30.2306313771,35.8811697332,-227787.233746,1.84192802507,1.62653310222,37.4285412712,32.175551207,262.972956197
2016-11-17,95.1578686957,95.4560629382,94.7170694547,94.898576626,9083700.0,97.5341361578,98.4720745746,99.6688598267,98.4679268905,98.2767928983,95.9015161052,2.28952748905,2.19185296801,2.00650870297,-4.887725255,-6.88128020498,-4.62982283613,-0.935954532849,-0.373165314513,97.6623511237,101.67536853,96.2802216066,100.663927543,33.0333083605,36.8650053566,-64679.374254,1.81136805138,1.61740946701,42.0015786898,34.2784477795,320.758245202
2016-11-16,96.0783791979,96.3635969794,95.0282240611,95.0541588434,8542900.0,97.8832593903,98.7178345819,99.7460235407,98.6490951121,98.361465227,95.9131697006,2.22857021358,2.16191202322,1.90648059063,-4.39506565691,-7.93505505409,-4.59003607508,-0.77688051446,-0.158524738561,97.83954295,101.652504131,96.5559225587,100.879746605,34.9333173738,35.4393194535,30428.4473854,1.83081580499,1.66223653631,45.3843134509,36.3039678307,-2190.65874612
2016-11-15,96.8562645534,96.8562645534,94.6522424014,95.6116452365,9464000.0,98.1971926515,99.0012294052,99.8225241419,98.8315619932,98.4443602552,95.923150926,2.1055514002,2.18384408708,1.80437819947,-4.90069218212,-6.37406335927,-3.32494461296,-0.638196944314,0.0387766832072,98.0181459424,101.626902341,96.8173853182,101.185073492,33.7628710873,38.4920806247,-20975.3742049,1.84192867349,1.69495382269,47.3020060876,39.2072895563,-1971.58546363
2016-11-14,95.5338499151,95.8190767687,94.496671257,94.8078238173,12862500.0,98.5472420931,99.2288745252,99.8779398855,98.9949941445,98.5153600249,95.9267704478,2.04925619491,2.14937144726,1.72204147991,-5.14702720819,-6.70186016801,-4.72057564488,-0.518453847368,0.202247067329,98.1558984055,101.599981365,97.079503078,101.378245972,32.6637207622,37.755335481,-25760.8704085,1.77339989941,1.67413344464,49.7123251645,41.2507719515,-2286.94556798
2016-11-11,94.3799835528,96.1820904929,94.3540591425,95.5597853686,8894700.0,98.9148868937,99.4682266741,99.9566161462,99.2075208358,98.6082864983,95.9397719813,1.76936969339,2.00727227381,1.58918425389,-0.674163908853,-5.30662508277,-4.13587216436,-0.38188268979,0.396591056327,98.3674318923,101.5458004,97.4609544003,101.475498948,48.1077281184,40.2658462169,-787346.871019,2.04751348014,1.66320372239,52.3853011902,43.2809631304,-1987.92201032
2016-11-10,98.0619913606,98.3083160427,93.7447109921,94.7559639494,22095000.0,98.9630414586,99.6577489985,100.025547349,99.3926676268,98.6846947767,95.9441872131,1.6778409809,1.87043383766,1.48127165274,-1.77618022208,-6.50928241773,-4.32214612986,-0.213887500466,0.634301864212,98.5442756962,101.506819002,97.7873151608,101.528182836,44.8688993458,37.8796849125,-1098896.06346,1.97620736803,1.63145914025,50.7416063325,44.6142232147,-2303.52993399
2016-11-09,97.73787126,99.3973641213,96.5062102538,98.6065101402,11972500.0,99.0899114745,99.8902233705,100.097583118,99.6280111199,98.783165319,95.9579937024,1.37509079651,1.62735213004,1.31660552178,1.29647971056,-4.06106699025,0.0172831379657,-0.0873877193297,0.821853763226,98.780977596,101.41418864,98.2628712405,101.517575501,54.5537412769,41.6796969667,-146232.11065,1.69283418788,1.51939372313,49.9163963264,46.5042847613,162.175904464
2016-11-08,99.6955496351,100.888317547,99.462181972,100.5901233,7657000.0,98.9973057808,100.035261477,100.097295065,99.679859076,98.7875930418,95.9272194237,1.45167302324,1.68852542037,1.31693912236,2.48923968526,-0.121907148104,1.43482321957,0.0358325865954,0.970770790959,98.7803559431,101.414234188,98.3467360569,101.723786898,59.5427538368,49.7499493948,264582.172038,1.47058033189,1.46497629198,46.799995799,48.4843617129,109.284625054
