,OPEN,HIGH,LOW,CLOSE,VOLUME,28DSMA,28DEMA,28DSDEV,28DMOM,30-90MACD,28DBBAND_LOW,28DBBAND_HIGH,14DRSI,PVT,14DATR,14DSTOCH
2013-12-10,116.449399907,119.016749932,116.21599667,117.149586278,5794000.0,113.401983742,99.7721242943,3.13752499347,11.5689333762,19.4326273939,110.264458748,116.539508735,57.6308516767,120038.892716,2.93374875996,63.9156493231
2013-12-09,114.741028463,116.914683967,114.663398186,116.216011479,5717300.0,112.98880755,99.3365719038,3.37824404749,10.4024585627,19.4248444189,109.610563502,116.367051597,56.2937207146,175403.928961,2.89450107654,64.1611263493
2013-12-06,113.731845288,115.284443083,112.64502916,114.741031138,4757000.0,112.617291173,98.9135020524,3.5763789723,9.39325436311,19.455060878,109.0409122,116.193670145,52.7880995532,155346.208213,2.93886012703,65.1403060207
2013-12-05,111.635826023,114.197625162,111.558195746,112.334498516,7679100.0,112.281817803,98.5167975085,3.80315423858,6.44331757007,19.5110636342,108.478663564,116.084972041,46.2500037396,-189029.54658,2.92222548752,67.2933887362
2013-12-04,113.887102283,114.0423473,110.238471749,111.558186368,9411800.0,112.051699318,98.1704677216,3.9901835848,6.83145771863,19.4635568655,108.061515733,116.041882903,47.983846619,-391859.559968,2.94994931604,71.3060804403
2013-12-03,116.52653415,116.52653415,113.343677426,114.508147049,6827000.0,111.807718685,97.8349151037,4.22351070827,14.5168635774,19.4306845035,107.584207977,116.031229393,55.8685464096,-142089.620646,2.7392378452,75.2349848364
2013-12-02,117.147573965,118.777801911,116.759414843,117.069943693,5499200.0,111.289259272,97.417013684,4.73926301588,17.4668083331,19.2546490711,106.549996256,116.028522288,69.8019910072,-79979.4895959,2.91667808533,78.0742025789
2013-11-29,119.786992052,119.786992052,116.681781086,116.914679671,3738700.0,110.665444688,96.9244284805,5.0869830473,19.4075648146,19.0147891558,105.578461641,115.752427736,71.2264139532,43115.8125992,2.89449835126,79.0025297942
2013-11-27,117.458090632,119.942259388,117.1475773,119.70937633,4774000.0,109.972317374,96.4233885874,5.5086682498,22.3575254956,18.7671542282,104.463649124,115.480985623,86.7021775756,126689.294584,2.78359795575,79.627607296
2013-11-26,116.992313416,118.700179488,115.517338171,116.526539523,5572400.0,109.17383432,95.8397436548,5.66320237975,19.6404648291,18.3401386637,103.51063194,114.8370367,71.7647825449,-6800.89285661,2.79468886248,77.9362602715
2013-11-25,116.992310764,118.544908492,116.448906604,116.604151627,4646900.0,108.472389148,95.3212454183,5.92886943765,22.9009217036,17.8820658712,102.54351971,114.401258585,69.3180804918,48539.6733301,2.78914328606,78.3884737191
2013-11-22,115.983115121,116.75942566,115.129197592,116.68178762,7003400.0,107.654499087,94.7878061458,6.33146865167,26.0837744365,17.4558936416,101.323030435,113.985967738,69.7142123652,260300.233336,2.86677467255,79.034721109
2013-11-21,113.266064324,116.371267523,113.18843405,115.827863367,6867300.0,106.722935714,94.2390507534,6.85158931818,24.3759100068,17.0098749096,99.8713463959,113.574525032,74.0195760484,138940.986555,3.1163009779,78.4579185207
2013-11-20,113.887109547,115.051555919,112.023967403,112.412126545,6380300.0,105.8523675,93.6979441779,7.19201655904,21.5812213105,16.5655493058,98.6603509405,113.044384059,71.3513141889,-53995.0289659,2.99431021234,79.0257826471
2013-11-19,113.498946324,115.594963708,113.343678014,113.654206871,7662000.0,105.081609596,93.2288879443,7.60739832866,23.6772338514,16.1746411577,97.4742112669,112.689007924,79.2134048029,7230.61121099,2.90558879018,81.4665751999
2013-11-18,114.042357036,115.517340063,112.645027575,113.42131482,6219300.0,104.235994101,92.7169434212,7.92837505687,24.764058118,15.7156107218,96.307619044,112.164369158,77.5279636322,-18155.3465535,2.94440393028,82.6217304391
2013-11-15,114.197621039,114.973923786,112.256864172,113.576578842,7071100.0,103.351563454,92.1980046679,8.24086787152,25.9285104144,15.2764141366,95.1106955823,111.592431325,79.1207608313,65593.5361232,2.9000448779,83.8382907409
2013-11-14,113.809480903,115.362070909,113.033170374,113.731842864,6049200.0,102.425545225,91.6621675533,8.50198219047,25.6956263252,14.8535646389,93.9235630343,110.927527415,77.005298609,59358.4161967,2.82795962926,84.836197684
2013-11-13,112.256868239,113.033171008,111.7134563,112.334498516,7679600.0,101.507844285,91.1090085333,8.62232125833,24.143017955,14.3961758394,92.8855230262,110.130165543,76.6303838847,227508.334141,2.90004547704,85.9435448757
2013-11-12,110.316104878,116.526534507,110.316104878,112.567390567,15799100.0,100.645593643,90.5770083533,8.70630085389,25.6956263252,13.9603413571,91.9392927894,109.351894497,83.4710277918,289601.914307,3.16066072933,88.0937079408
2013-11-11,110.393744268,111.635828722,110.23848371,110.859518175,5452400.0,99.7278927031,90.0258367522,8.75721807491,24.3759020441,13.5511995003,90.9706746282,108.485110778,82.2221644782,127667.089766,2.91113430381,89.345548372
2013-11-08,109.539791047,110.548992339,108.99638691,109.927957931,9531300.0,98.857324773,89.503656945,8.82101099604,22.9785656587,13.1463413808,90.0363137769,107.678335769,83.3332834722,-85956.977547,3.05530413912,89.8274036682
2013-11-07,111.247675404,112.179230918,108.608238358,108.996389723,10387600.0,98.0366617137,88.9917379359,8.82181350033,23.3667058072,12.7897668324,89.2148482134,106.858475214,82.6086433,-210589.891542,3.04975912657,91.0527493652
2013-11-06,112.256865176,113.033167928,109.927964681,110.781882183,8843900.0,97.2021365063,88.4903371032,8.85181709269,24.5311581036,12.469419671,88.3503194136,106.053953599,92.0186843879,-43170.9859819,2.88895316933,92.4338819518
2013-11-05,111.791084132,112.87790799,109.695066691,111.325310241,11687000.0,96.3260237169,87.9316170922,8.67010157979,24.6088100213,12.0465263787,87.6559221371,104.996125297,95.9514117922,269278.032854,2.94994974535,93.1629775091
2013-11-04,108.685880872,113.343681881,108.685880872,111.325310241,9384600.0,95.4471376447,87.3452726085,8.33409743855,25.4627342734,11.6589433513,87.1130402062,103.781235083,96.5156755822,375101.789792,2.94995015372,93.8642010508
2013-11-01,106.589857492,108.375353855,106.124083595,108.220085538,5795100.0,94.5377542778,86.7442318623,7.9160781854,21.5035853181,11.1885916856,86.6216760924,102.453832463,91.8604262844,149123.808246,2.6893343553,93.4487688865
2013-10-31,105.658286842,106.978001549,105.192512943,106.279329057,6543300.0,93.7697690879,86.2059565136,7.57527001076,21.6588413776,10.7880902946,86.1944990771,101.345039099,91.2862687315,25856.5778219,2.65051977128,93.3940589778
2013-10-30,106.2016951,106.745122549,103.950424894,105.580652901,7925100.0,92.9962390387,85.7028332493,7.35313946533,21.1154292442,10.4316725221,85.6430995734,100.349378504,91.3579845653,17832.905471,2.67270039671,93.2471430022
2013-10-29,105.891183192,107.210897876,104.959612121,105.813552916,7978700.0,92.2421165657,85.2046113641,7.09287840897,20.3391330218,10.0191787369,85.1492381567,99.3349949746,92.996113453,-6368.06344086,2.57843462598,93.7634720048
2013-10-28,106.124087326,106.356970399,104.649104266,105.347776775,8115100.0,91.5157189578,84.6880644847,6.68105249918,22.1246334438,9.57912448407,84.8346664586,98.1967714569,93.1818225969,57065.236014,2.56179900587,93.417726306
2013-10-25,104.959609891,107.210895609,103.174121346,105.891180946,8877600.0,90.7255534776,84.1702450767,6.28090390071,22.9009296663,9.1140682566,84.4446495769,97.0064573783,93.8931133342,493950.177861,2.54516394178,92.5873695962
2013-10-24,102.009669012,104.959611712,101.466257084,104.726728649,8345700.0,89.9076631324,83.625826936,5.69682025409,22.6680376145,8.57142107005,84.2108428783,95.6044833865,92.7710515811,430450.192416,2.41208346987,92.0572228484
2013-10-23,99.5255018133,101.31099817,98.5939384975,99.9912834715,9035200.0,89.0980903604,83.0969494628,5.09139354186,19.485200807,8.00121359282,84.0066968186,94.1894839023,91.2194755842,194246.273182,2.21800845242,91.8356125655
2013-10-22,98.1281523993,101.233363343,98.1281523993,99.6031353603,7398400.0,88.4021903316,82.6735062942,4.87435834195,20.2615049921,7.56899593031,83.5278319897,93.2765486736,91.2194755842,167453.851406,2.1736482912,91.4915172788
2013-10-21,97.1965859877,97.9728965158,96.4979212627,97.5071148568,5277700.0,87.6785651533,82.2491784827,4.64867090439,17.3891803034,7.15060110187,83.0298942489,92.3272360577,86.9565168917,32327.6651444,2.0738382783,91.1445813077
2013-10-18,97.5071113834,98.2057838521,97.0413375007,97.3518508347,4973600.0,87.0575229996,81.8667503313,4.44404363581,16.8457681701,6.60629989268,82.6134793638,91.5015666354,87.9396858008,295645.315981,2.11819842975,90.8961640342
2013-10-17,94.3242755275,97.6623852347,94.0913846948,96.8860746937,7999900.0,86.4558884221,81.47862849,4.127820391,21.2706932663,6.03091969074,82.3280680311,90.5837088131,84.0796057983,471045.538596,2.31781954005,89.7148647735
2013-10-16,90.9861702778,93.7808601995,90.9861702778,93.7032299236,5815100.0,85.6962208055,81.0924529925,4.09434787127,19.4075648146,5.45642130981,81.6018729342,89.7905686768,77.1084664912,154505.159746,2.21246336298,89.1913879353
2013-10-15,91.3743159015,92.0729883479,90.5980131831,90.5980131831,4798400.0,85.0030934907,80.7763738064,4.32489795701,16.3799840665,4.92937112777,80.6781955337,89.3279914477,72.2627726296,-18942.270343,2.09601753649,88.7731681609
2013-10-14,90.1322386594,91.6072139133,89.8993478298,91.4519533606,3782600.0,84.4180940597,80.5302021552,4.63665048712,17.854964407,4.43076084559,79.7814435726,89.0547445469,72.262880836,74340.9870433,2.12374264461,88.9595804554
2013-10-11,89.8217116902,91.5295776885,89.433560327,90.8309052349,5108000.0,83.7804167595,80.256457068,4.8560602936,18.7088966218,3.94327095715,78.9243564659,88.6364770531,75.6411082517,140144.804065,2.21800796852,88.620749177
2013-10-10,89.6664519273,90.1322335664,88.967779469,89.9769730201,6158100.0,83.1122418801,79.9914168577,5.12945004832,17.9325844741,3.45322522991,77.9827918318,88.2416919284,74.1497510011,185601.301504,2.17919283639,88.2591808297
2013-10-09,87.8033237089,89.5888199664,87.5704328929,88.6572567016,8158200.0,82.4717924346,79.7411367614,5.35513561253,16.7681321777,2.95203734431,77.1166568221,87.8269280472,64.335698946,62088.8245963,2.2401879314,87.4726367252
2013-10-08,88.1914803569,89.1230436638,87.6480684274,87.6480684274,7222900.0,81.8729305711,79.5176612413,5.57103284392,15.9141999629,2.48105848595,76.3018977272,87.4439634151,67.9245818579,-43525.2022055,2.29563813337,88.2110546648
2013-10-07,87.4151743515,89.1230403665,86.9493927107,88.0362165386,6634200.0,81.3045662867,79.3138789923,5.76832438558,16.069463985,2.14294546682,75.5362419012,87.0728906723,70.7006839654,66435.1957516,2.36217837049,89.3808682752
2013-10-04,86.5612447707,88.5020016638,86.2507236676,88.1914805607,5142000.0,80.7306568587,79.0952604752,5.87223069857,12.5760991333,1.78763008126,74.8584261601,86.6028875573,73.6527600768,105058.853068,2.32336323642,90.0467339861
2013-10-03,85.9402009464,87.1822853406,85.0862679258,86.8717642423,6003400.0,80.2815104611,78.8672708869,5.760327807,11.2563828149,1.42017039159,74.5211826541,86.0418382681,74.1177152035,-2049.03097035,2.38435865933,89.5001205611
2013-10-02,86.9493977925,87.3375491764,85.0086408707,86.483616131,5412300.0,79.8794967891,78.6666445687,5.67552660131,11.4892828293,1.03380264398,74.2039701878,85.5550233904,75.5556264695,50384.0229407,2.35108841171,90.145458692
2013-10-01,85.7849381753,87.7256950031,85.6296776297,86.949392272,5150400.0,79.4691652595,78.4707183365,5.5951343759,13.0418832369,0.681079371592,73.8740308836,85.0642996354,73.9130725629,36157.2701955,2.29563821362,90.0771805892
2013-09-30,84.8533811421,86.2507261352,82.1363214326,85.6296839162,6002400.0,79.0033837153,78.2582070558,5.49124835624,10.9458786587,0.299935663649,73.5121353591,84.4946320716,69.186098172,-64377.6094275,2.28454818272,90.1085092871
2013-09-27,85.6296818714,87.182287391,84.6981185588,86.2507240792,3939100.0,78.6124594775,78.0734467973,5.39074901755,11.8774389032,0.0367967176909,73.22171046,84.0032084951,80.1762518622,15229.7608573,2.33999793519,91.7519935496
2013-09-26,85.784936953,87.1046515818,85.5520461362,86.7165002202,3658800.0,78.188265231,77.8684897862,5.23242701134,10.5577146221,-0.269333723068,72.9558382196,83.4206922423,83.6134663836,-31422.8874646,2.35108798412,91.7397600317
2013-09-25,86.8717695852,86.9493998636,85.0862731851,85.862575968,6886200.0,77.8112039945,77.6467213772,4.96886970605,9.85905439205,-0.534090240364,72.8423342884,82.7800737005,82.8947717667,126306.046483,2.41762823222,89.6262333735
2013-09-24,84.8533736858,87.6480634873,84.620482869,86.7165002202,7836900.0,77.4590949091,77.4407974563,4.72029757634,9.3156263334,-0.798783587176,72.7387973327,82.1793924854,87.5555482616,203366.417257,2.37881308831,86.968787979
2013-09-23,84.6204876793,85.2415298839,83.6889243723,84.6204876793,5032000.0,77.1263939686,77.2083092761,4.35803713716,7.45250584432,-0.997176769713,72.7683568314,81.4844311057,87.0967741935,-80582.5322887,2.27345808819,83.2513606498
2013-09-20,86.1730896674,86.4059804866,84.0770722916,84.4652236572,7608400.0,76.8602330456,77.0225288654,4.10353908127,5.35648534077,-1.16097031102,72.7566939643,80.9637721268,87.0370264844,230154.960855,2.33445329661,78.354736117
2013-09-19,83.300772193,85.7849409941,82.990251093,85.4744198941,11829000.0,76.6689299977,76.8359835856,3.85308473125,6.21042551827,-1.25938470308,72.8158452664,80.5220147289,92.6829353718,338712.635773,2.26791307115,73.1661780095
2013-09-18,82.6797313993,83.844185539,81.4376469828,83.2231433311,6672700.0,76.4471290863,76.6194679869,3.48897364362,3.02758074809,-1.40094161517,72.9581554427,79.9361027299,91.5730411537,82816.2314522,2.20137283914,67.0781213178
2013-09-17,83.1455118297,83.6112934808,81.981057702,82.9902512793,5645600.0,76.3390012025,76.4539520683,3.3137106875,3.49335688903,-1.49236797164,73.0252905149,79.65271189,89.887689657,223611.781439,2.12374256885,60.8494251796
2013-09-16,81.7481699253,83.6112965815,81.4376488158,82.0586910348,8271500.0,76.2142384564,76.2901248794,3.11374278211,2.01839247384,-1.51827397426,73.1004956743,79.3279812385,69.4835683012,220246.085621,2.30118362225,54.4171041529
2013-09-13,79.4192588104,80.9718643165,79.4192588104,80.5060826646,4137600.0,76.1421530109,76.1455403145,2.99450889015,-1.16445229634,-1.51825999535,73.1476441208,79.1366619011,66.3212355377,9826.17914946,2.16810294803,50.2625000922
2013-09-12,80.1955634112,80.4284542407,78.8758487084,79.3416303682,5253000.0,76.1837405929,76.0362467568,3.0646246373,-3.10299515668,-1.47258632079,73.1191159556,79.2483652302,65.0537729284,-85601.6798034,2.13483296591,45.2625115436
2013-09-11,80.2731951085,80.9718676074,79.0311106665,80.1179345533,7197700.0,76.2945618485,75.9533999213,3.23444704189,-2.4041040093,-1.49822345071,73.0601148066,79.5290088904,71.0526500475,534812.328231,2.14037801321,40.4370761279
2013-09-10,76.3140477983,80.5060826646,76.3140477983,80.5060826646,8805300.0,76.380422706,75.8490191426,3.36881865192,0.848207058057,-1.52825393731,73.0116040541,79.7492413579,69.2308016005,680665.368866,2.08492781221,34.2437770107
2013-09-09,73.8298849899,76.0035328272,73.3641033101,75.6153814274,6257400.0,76.3501295968,75.7322935153,3.33397931823,-3.96508114138,-1.57128568781,73.0161502786,79.684108915,55.8824106156,116491.965008,1.85758243414,28.0457612193
2013-09-06,74.4509256665,75.5377495684,73.0535806495,74.295665109,5106400.0,76.4917396376,75.7352238247,3.38542622452,-4.35588082034,-1.45839693865,73.106313413,79.8771658621,41.5493232437,40747.3656695,1.86312773101,22.5043922568
2013-09-05,73.7522474703,74.6061804885,73.2864658247,74.2180291166,4195800.0,76.6473068097,75.7713052295,3.38085227753,-5.13021026432,-1.32988959731,73.2664545322,80.0281590872,41.9580575076,135864.052809,1.80213275316,18.815914237
2013-09-04,72.5101650906,73.6746192295,72.1220137115,73.5969889536,4912100.0,76.8305286049,75.8102368712,3.38333638542,-5.90606854015,-1.19883570695,73.4471922194,80.2138649903,33.9869311718,106231.458662,1.84649343509,15.9335332447
2013-09-03,73.2864626922,73.8298745954,71.4233361659,72.122008613,5358500.0,77.0414596242,75.8657101861,3.35828944854,-6.99399961734,-1.00757141071,73.6831701756,80.3997490727,26.2773536819,14082.7081051,1.9241233494,15.005736172
2013-08-30,72.1996491059,72.9759519047,71.5786068662,72.044388546,3847400.0,77.2912453248,75.9595431159,3.23673743554,-8.07794936158,-0.791263645515,74.0545078892,80.5279827603,21.739180294,21696.3410753,2.08492893034,15.5691389093
2013-08-29,71.656233692,72.5877970189,70.7246703659,71.8891245239,6185200.0,77.5797435163,76.0576733799,3.10924412925,-8.07838730821,-0.588712801223,74.470499387,80.6889876455,20.4969308151,-3085.67218614,2.09047394471,18.2476577705
2013-08-28,71.8114987452,72.2772804298,70.9575656577,71.7338684645,5090400.0,77.8682573487,76.162154772,2.9313588116,-7.76918902923,-0.383591254488,74.9368985371,80.7996161603,18.1287110955,-325983.150935,2.07938389766,21.1981345659
2013-08-27,74.2956608163,74.5285516426,71.5009709009,71.9667525536,6414400.0,78.1457283855,76.2731462787,2.68668500559,-7.30407378956,-0.193983281222,75.4590433799,80.832413391,22.5988844622,-309510.63932,2.06274852627,25.3325217511
2013-08-26,75.6930117074,76.3140539463,75.0719694685,75.6153814274,3994400.0,78.4065881636,76.3810826438,2.40427262147,-2.64911523858,-0.088639334942,76.0023155422,80.8108607851,29.1971261975,32092.3954589,1.89639751872,29.0319628011
2013-08-23,75.3824905875,75.7706419873,74.6061877887,75.6153814274,3875300.0,78.5011994222,76.4002743414,2.3416751163,-0.713868921913,-0.01285678576,76.1595243059,80.8428745385,25.3164951405,85382.5483982,1.97402778504,31.4714525924
2013-08-22,74.0627699963,75.5377452296,73.9851397211,74.9943333017,3623900.0,78.5266947408,76.4199470638,2.31279981375,-1.95419746147,0.043184545212,76.2138949271,80.8394945546,20.0035650007,623.611828392,1.97379165298,35.8040555977
2013-08-21,74.5285512358,74.9167026117,73.7522484847,73.9075090351,5066800.0,78.5964875073,76.4556789493,2.23026983732,-2.8862036153,0.0665880588846,76.36621767,80.8267573446,12.2475030342,-33194.8652164,1.94581464945,41.5636964442
2013-08-20,74.2180236367,75.5377382296,73.8298722855,74.6838052575,4663700.0,78.6995662078,76.5195468202,2.06618961994,-0.793933527386,0.119180405366,76.6333765879,80.7657558278,31.5735384172,-147820.846714,2.07828097817,48.2174627031
2013-08-19,75.6153695105,75.6153695105,73.4417219248,74.373285176,7135700.0,78.7279209767,76.5655582358,2.013823449,0.0566862184346,0.103031499633,76.7140975277,80.7417444257,30.3709813654,-156859.263765,2.05028827517,52.837404053
2013-08-16,76.2364158724,77.633760805,76.0035250501,76.1587855981,5107200.0,78.7258964689,76.6205058325,2.01838665036,2.15183082874,0.0499027348932,76.7075098185,80.7442831192,39.9545371699,-77774.0612105,2.03314918093,57.7355273127
2013-08-15,76.4693032048,76.9350848336,75.460109676,76.003521576,4885900.0,78.6490453678,76.6320784863,2.15602401615,3.46735878491,-0.0695792785614,76.4930213517,80.805069384,37.0848583685,-61163.7321803,1.99964268693,61.8470330047
2013-08-14,77.0903527789,78.0995463793,75.4601169626,77.4008738868,8960800.0,78.5252111255,76.6478327699,2.3994368752,5.79362773519,-0.19424613767,76.1257742503,80.9246480007,41.0211359816,-295878.810252,2.04901200173,66.7535087917
2013-08-13,79.4968901168,79.8850414967,75.2272249339,77.167981835,13162900.0,78.3182958493,76.6289583877,2.7273806635,6.18001609725,-0.352538361596,75.5909151858,81.0456765128,41.7877190238,-329042.226376,2.17565016523,70.6641847609
2013-08-12,78.7982172133,79.9626713498,78.4876961102,79.1087383164,3124400.0,78.0975809887,76.6154481898,3.05437657141,8.12077257871,-0.392149881677,75.0432044172,81.1519575601,45.3615332367,-67173.4474607,1.99223948376,74.4725962621
2013-08-09,79.8850365558,80.5837090078,78.8758430135,79.2639943759,5255900.0,77.8075533966,76.5529558376,3.32809466255,5.17963453147,-0.530798562761,74.479458734,81.1356480591,46.7804142841,-13182.8714501,1.99194038947,77.7479613377
2013-08-08,80.1955625831,80.583713963,79.5745203744,80.1955625831,5446900.0,77.622566449,76.485005793,3.38756202817,7.81420994214,-0.611892917881,74.2350044208,81.0101284772,53.3107361667,4659.27894287,1.9473598473,80.8776402504
2013-08-07,79.7297852278,80.738978857,78.9534824362,79.4968943903,6364800.0,77.3434875225,76.3920036111,3.48812693614,5.95440192207,-0.743758646268,73.8553605864,80.8316144586,51.1312408307,-115123.446095,1.96925687869,82.8230598535
2013-08-06,81.6705343048,81.9810553992,79.652147193,80.040298561,3602600.0,77.130830311,76.3141819705,3.53319681532,7.03967346885,-0.809218306922,73.5976334957,80.6640271263,58.4926252744,-99351.9669552,2.04077541906,85.2508251238
2013-08-05,81.9801745205,82.8316833107,81.6705349609,81.6705349609,2922500.0,76.8794134014,76.2207897945,3.56878259962,5.72833387493,-0.918516866977,73.3106308018,80.448196001,74.8201550651,-32217.2092112,2.22829860509,86.9483045758
2013-08-02,82.0575761047,82.6768551769,81.4382970318,82.4446255249,5092500.0,76.6748300487,76.0841962265,3.44603502136,6.81206066453,-0.995304570015,73.2287950274,80.1208650701,75.9123512138,181617.667996,2.27253282521,86.4840574487
2013-08-01,80.2771518599,82.6768583357,80.2771518599,82.5220385626,5184000.0,76.4315421678,75.9247770783,3.25899174382,5.57350779947,-1.0558083559,73.172550424,79.6905339117,76.8115553131,190491.976462,2.28912066461,86.0368662189
2013-07-31,79.8901052712,80.5867942669,79.2708261648,79.6578756065,4211800.0,76.2324883179,75.7594219181,3.03578311769,2.32229558,-1.06902815075,73.1967052002,79.2682714356,72.8813382022,83774.4843439,2.20618171056,86.0129070948
2013-07-30,79.1934131382,80.8190207457,78.3419043918,79.5804625688,6746300.0,76.14954919,75.6617102485,2.96973848947,1.0063296772,-0.97559175198,73.1798107005,79.1192876795,75.7575285291,40858.3729336,2.24488665112,84.936112013
2013-07-29,79.1934151424,79.4256448047,78.2644964916,78.6515459293,4421200.0,76.1136088444,75.5634898097,2.93253544997,-1.23856082773,-0.891643311985,73.1810733944,79.0461442944,74.1935162757,-49606.4116024,2.22829883209,82.8691852417
2013-07-26,78.2645009101,79.4256492718,76.8711228757,79.3482393809,5539600.0,76.1578431597,75.4860901166,2.98117337955,0.077413037733,-0.766402433141,73.1766697801,79.1390165392,82.8358266242,42769.6836503,2.27806262571,80.7619601459
2013-07-25,78.0322695915,79.5030574937,75.090693788,79.5030574937,10947500.0,76.1550784083,75.3892883888,2.97813936218,-0.4644543384,-0.615394721389,73.1769390461,79.1332177705,85.4166547612,-23421.3844166,2.17300645937,76.912023105
2013-07-24,80.5867961349,81.1286653624,79.0385983403,79.1160082304,6128900.0,76.1716660633,75.2861800079,2.99870008925,-1.70301516613,-0.489349701764,73.172965974,79.1703661525,85.7142757178,-67563.3371603,1.94077688226,72.062583489
2013-07-23,79.9675181266,80.3545675794,78.8837796598,80.1223379076,4862900.0,76.2324880335,75.1901883816,3.07688309538,0.154826075466,-0.318622624896,73.1556049381,79.3093711289,94.0298427262,28462.2733426,1.95736470886,66.9867429563
2013-07-22,79.2708228587,80.0449217182,78.9611833143,79.9675118321,3260400.0,76.2269585308,75.0665679404,3.0697645787,-0.619280413866,-0.177098005842,73.1571939521,79.2967231095,72.0930246466,31983.644098,2.1011259212,60.2093502542
2013-07-19,79.580467383,80.1997464998,78.8063684877,79.5030574937,4415800.0,76.2490756884,74.9437296439,3.09979681326,-1.3159659028,-0.0493592387096,73.1492788752,79.3488725017,74.4680769574,122914.05867,2.22276929236,54.9736531999
2013-07-18,78.1870879042,80.1997450052,77.4129890192,79.2708263432,8553200.0,76.2960744707,74.8294536842,3.16034552333,-0.774098526667,8.27232510545e-05,73.1357289473,79.456419994,68.5000249445,314548.271241,2.24488640973,48.8630711686
2013-07-17,76.5614791373,79.4256449807,74.4714121702,78.264496666,8068600.0,76.3237208466,74.7181341785,3.19057345895,1.16114779,0.089087367609,73.1331473877,79.5142943056,67.5257915078,171181.234376,2.28912062661,43.7327053621
2013-07-16,77.2581690089,77.9548580038,76.1744305723,76.3292503493,4148800.0,76.2822512827,74.6292473974,3.17190531425,-1.78042820387,0.281288338783,73.1103459684,79.4541565969,51.2077301888,-26782.7505408,2.17300581411,37.7707317691
