,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2017-01-04,111.817917467,112.421972377,110.859766789,111.047231459,9389400.0,111.381988163,111.84687384,112.510954323,111.957793392,111.856715008,108.834661387,2.49730306473,2.13344855255,3.03479465697,-3.45768170239,-2.29155147003,-4.50332630801,-0.523278362694,-1.29418369214,109.476159666,115.54574898,109.713425287,113.980322392,36.7834521177,45.7005709791,291237.871584,1.98920889561,2.0868667843,40.6268300561,38.0309782254,175.629340008
2017-01-03,109.005951573,111.567966655,108.797651246,111.088892358,11986700.0,111.628965428,111.928714964,112.586009761,112.004010455,111.877004075,108.808952561,2.62914761692,2.14555609004,3.05360982083,-2.29123486303,-3.49013600275,-4.23428534451,-0.510235404089,-1.23536723033,109.532399941,115.639619582,109.783158874,114.074271054,41.9117694637,43.7336125341,259753.609363,1.98325748745,2.13738087452,44.8965847736,38.290776198,149.873333299
2016-12-30,108.235257234,108.589361333,107.777014427,108.422721905,10753300.0,111.792625061,112.053362678,112.656581184,112.050458773,111.896757475,108.782460937,2.66402427714,2.1957527763,3.0673218916,-3.94453161785,-5.26746146659,-7.18984500961,-0.436907834434,-1.12963542032,109.589259292,115.723903075,109.857609902,114.249115455,34.2353792835,39.8977542593,-63453.3068566,1.88705126055,2.07451280806,47.850340932,38.8347291804,259.531548174
2016-12-29,109.2975612,109.922441353,108.651847474,108.776826004,6487700.0,112.074377319,112.241486302,112.776411934,112.234590503,111.983831439,108.786640903,2.48261492783,2.09658110135,3.03943035011,-1.29596826323,-6.62903611571,-6.13293377729,-0.328790362913,-0.988858825923,109.736981584,115.815842284,110.144905201,114.338067403,45.5160109418,37.9174707356,-87901.7684137,2.02086738153,2.11041481456,51.9809944895,40.1058199067,377.667206258
2016-12-28,110.193225738,110.484837447,109.130921772,109.255900302,6056600.0,112.166946481,112.478237592,112.878627497,112.410095006,112.064212502,108.786754947,2.37189347894,2.06489693921,3.00558147026,-0.692875671402,-6.00526825366,-5.77788818879,-0.144580460856,-0.784986437307,109.873046027,115.884208967,110.413340653,114.543134531,47.5422982584,38.919326564,-34119.5100515,2.05708854057,2.11449885948,54.5338012407,41.6653196622,829.471425197
2016-12-27,110.505662689,111.068056701,109.859955212,110.339031593,5809600.0,112.2164376,112.692711458,112.974925633,112.570191327,112.134600635,108.78130374,2.31297713801,2.02937553808,2.97999500966,-0.0644961784535,-7.03055836193,-4.46737683301,0.0213092132557,-0.595696624549,109.994930624,115.954920643,110.66333592,114.722086996,49.7605510944,37.5004425371,22457.2800908,2.20547670029,2.17688111066,56.6003281293,43.0208093341,-207.401738062
2016-12-23,110.297370694,110.484837447,109.214241486,109.859955212,7590000.0,112.22104447,112.943802828,113.049381914,112.683437495,112.179605158,108.763203815,2.30901100604,2.15822224546,2.96880850596,-0.481561328808,-7.26157940729,-3.91291257674,0.201875635293,-0.407693236019,110.080573408,116.01819042,110.785580583,115.102025074,48.1550170929,36.9827813654,25918.5290101,2.23434927861,2.18172024648,55.3256060213,44.5992702807,-229.277340351
2016-12-22,109.984927493,110.776447074,109.026776815,109.901616111,10100000.0,112.255441708,113.20314495,113.114597124,112.826747965,112.237745356,108.750460177,2.27446074947,2.20960882604,2.94040070044,-2.25893261734,-8.08809655943,-6.74449144046,0.477243878581,-0.131700041064,110.174196423,116.054997824,110.993536124,115.412753776,42.3828481124,35.9184269095,-211427.873911,2.39311825517,2.19909199257,54.0301613359,46.2732536614,-227.009426884
2016-12-21,112.005382137,112.463631193,109.401706157,109.589170827,12052200.0,112.416794038,113.492005541,113.227005314,112.975217826,112.296298594,108.73708439,2.17247214388,2.28925693056,2.94440464271,-1.80655328893,-10.488287972,-5.54796901911,0.650286475494,0.0953234706276,110.282600672,116.171409957,111.202748611,115.781262472,44.0886251278,32.8027169055,-362480.606263,2.39954883314,2.23848103122,54.1529845501,48.1672418725,-460.793369888
2016-12-20,113.255144525,114.275787592,111.547133082,111.817917467,10377100.0,112.545833558,113.866587255,113.319471465,113.14708219,112.364150619,108.727183622,2.04129053827,2.47735059997,2.91519507774,-0.466651638672,-6.6472222717,-2.45105266061,0.600813125577,0.070033306229,110.404276387,116.234666542,111.389236655,116.343937854,48.3262631489,38.8759093555,-401292.3133,2.28714638598,2.22362151672,53.7366752321,50.7219514203,354.683274918
2016-12-19,114.525738404,115.504722655,112.588603474,113.150997486,11939000.0,112.579165818,114.10398805,113.360322342,113.214546123,112.377841522,108.691271025,2.03228016174,2.58970728406,2.91096737892,-1.20065080998,2.27204264664,-2.79230293228,0.496968355772,-0.0371636674715,110.449354963,116.271289721,111.514280766,116.693695334,45.9090325186,53.1441993044,-256903.891515,2.28861471317,2.45764063422,52.0500336612,52.6329101772,536.143961694
