,OPEN,HIGH,LOW,CLOSE,VOLUME,14dSMA,28dSMA,60dSMA,14dEMA,28dEMA,60dEMA,14dSDev,28dSDev,60dSDev,14dMOM,28dMOM,60dMOM,30-60MACD,30-90MACD,60dBBand_low,60dBBand_high,28dBBand_low,28dBBand_high,14dRSI,28dRSI,PVT,14dATR,28dATR,14dSTOCH,28dSTOCH,OSC
2017-01-04,269.252676911,269.957635919,267.842715985,268.425089684,3560100.0,266.268583889,262.655695137,247.464412378,256.403190383,243.336193408,226.122055641,2.321593598,4.53402915344,17.4160045549,6.25279170337,14.6487941446,55.3908400226,14.5209917935,27.1364920215,230.048407823,264.880416933,258.121665984,267.189724291,71.7949616484,69.3974384783,8718.4155888,2.59000029078,2.871727656,88.4104565509,93.8518696069,150.230023171
2017-01-03,269.007466449,269.896343265,266.647329921,268.578353503,4084700.0,265.82195591,262.132523918,246.541231711,255.792999185,242.707359994,225.630518062,2.47143259795,4.68624601446,17.750944603,6.40605552214,17.1519877326,53.4688523338,14.8561855551,27.1495781273,228.790287108,264.292176314,257.446277903,266.818769932,72.570335077,71.4634465161,5953.44795808,2.58562071151,2.95423613367,88.2095412096,93.6919084789,153.746970416
2016-12-30,269.252676911,269.620472682,266.31016975,267.873373039,2624700.0,265.364380515,261.519952927,245.650084172,255.144057575,242.058923929,225.131488252,2.51449260899,4.92728848595,17.9667000524,3.9846079503,17.0878905188,52.977521076,15.0870973614,27.0799730446,227.68338412,263.616784225,256.592664441,266.447241413,63.104845945,71.4175950826,2610.9111225,2.55277846463,2.9144963519,88.0313700981,93.3061859525,193.347452644
2016-12-29,267.168414032,268.394432629,266.555380212,268.36379703,1372500.0,265.079765662,260.909671123,244.767125488,254.49796031,241.411905105,224.634851473,2.43283735649,5.16378098042,18.1568064484,6.55929482016,19.592515505,54.7191893748,15.1563124111,26.831146454,226.610319039,262.923931936,255.745890143,266.073452103,69.5256131456,73.6533423761,-2960.45787147,2.53964301085,2.9455936945,89.3004445129,92.947065616,148.552859526
2016-12-28,268.578353503,268.884859685,266.708647096,266.923200504,1746700.0,264.611244603,260.209938426,243.855138998,253.794177046,240.736377173,224.126745601,2.38282943872,5.43654337235,18.3249448635,6.86580100204,23.4621365113,52.8513342842,15.2097240995,26.549347676,225.530194134,262.180083861,254.773395054,265.646481799,70.0717458026,75.9046459401,-4555.61368774,2.64692059049,3.08046319306,89.6376989576,92.2134516308,93.2679156447
2016-12-27,267.566866858,268.946149274,266.80059374,268.517039393,1537200.0,264.120830246,259.37200498,242.974283427,253.127791947,240.080025082,223.629474748,2.56961037867,6.12768248687,18.4669958163,8.70485035371,25.9104863998,53.5601399829,15.0897939787,26.0995476378,224.50728761,261.441279243,253.244322493,265.499687466,77.62651698,79.0826805903,4863.68456876,2.66224605284,3.10737568363,90.2278532701,91.3085920841,414.142664585
2016-12-23,266.494090623,267.842715985,265.85042427,267.505577269,1656900.0,263.499055221,258.446630465,242.081614427,252.346685475,239.367273727,223.107906371,2.47546333053,6.63124233914,18.5058378707,9.40985840286,30.6059475306,55.6005168683,14.9285493232,25.6133168982,223.575776556,260.587452298,251.815388126,265.077872804,78.5848364076,81.0772591854,14409.853021,2.68413913261,3.2912457159,89.7756743485,90.0860245293,4.17441258548
2016-12-22,265.727817506,267.995979803,265.23739045,267.658816567,2838200.0,262.826922478,257.353560911,241.154939146,251.577271082,238.662009323,222.592030284,2.57923802129,7.5425592907,18.602997291,8.15313370915,30.7591868286,55.90635486,14.7872140781,25.094328664,222.551941855,259.757936437,249.81100162,264.896120201,73.0103221346,81.3303577678,24629.6582786,2.75201013197,3.29311836862,89.0589912329,88.4485483538,18.5872128542
2016-12-21,264.900230279,266.861886394,264.103321562,266.218220041,3087900.0,262.244555784,256.255018524,240.223166565,250.761025888,237.9352272,222.068379451,2.31080093714,8.19758354959,18.6530213561,5.67041800394,30.7529585607,56.5410098417,14.6733343476,24.5994013035,221.570145209,258.876187921,248.057434974,264.452602073,66.3716696687,81.3279886924,32407.9269952,2.81112175386,3.32866057246,88.6349362704,86.7933951933,175.624226327
2016-12-20,263.766158325,265.819767215,263.490287743,265.421311324,3059200.0,261.839525927,255.156698575,239.280816401,249.97647067,237.226336272,221.555383014,2.04205194095,8.84764496606,18.745489108,11.984520752,29.1320641005,61.1763706394,14.7472470602,24.2720922709,220.535327293,258.026305509,246.309053609,264.004343541,75.3566826481,79.6604234904,33657.8258944,3.21177509711,3.40780069668,88.9151551411,85.066041985,72.7279560898
2016-12-19,261.620581336,264.103321562,260.149349211,263.428998154,3218900.0,260.98348873,254.116267715,238.261210223,249.192542474,236.519651441,221.045685479,2.79735134265,9.29733280377,18.962058307,6.65124452916,23.2639016558,57.2613862645,14.9117542512,23.959725496,219.299151916,257.22326853,244.818934911,263.413600518,63.3128580978,72.8109423505,-32264.3036199,3.27964609647,3.58618277028,87.8051148596,83.3712432629,122.031124704
2016-12-16,264.348510569,264.563067042,262.417511508,262.570775327,7091300.0,260.508399835,253.285414084,237.306853786,248.469947837,235.845189872,220.553215107,2.91250655953,9.47212295627,19.1142654115,5.82367875761,22.802433594,54.633112383,14.9431412579,23.5617374404,218.192588374,256.421119197,243.813291128,262.75753704,62.0558270794,72.5626435718,-17980.2036827,3.17017850826,3.53216519719,88.4594952622,82.1135327314,408.889162967
2016-12-15,261.589945737,265.268047505,261.589945737,264.164614216,3166000.0,260.092422781,252.471041456,236.396301913,247.754237232,235.175334133,220.064994575,3.00955556166,9.62326211882,19.1914929721,7.73323443135,28.4246989952,58.2106300769,15.0335929029,23.2759753275,217.20480894,255.587794885,242.847779337,262.094303574,66.9033626879,76.8329801004,24284.3473003,3.21834621749,3.61902955385,89.7369796107,80.941143758,-3243.70401359
2016-12-14,261.896451919,263.428998154,261.681895446,262.111008392,2228000.0,259.540048893,251.455873634,235.426124745,246.921301657,234.448740672,219.552581677,2.9127752665,9.84082350181,19.2352394064,6.96139510599,24.1432399043,60.0023482707,15.1437662214,22.9916346343,216.190885338,254.661364151,241.615050133,261.296697136,65.7476243212,72.7165401769,-520.852910088,3.10603716049,3.61846154692,90.2962874736,79.3302365806,232.427561062
2016-12-13,262.815964334,264.072664507,262.019058683,262.172297981,2778400.0,259.042806386,250.593615066,234.426085607,246.150323201,233.75540773,219.058076579,3.03188145842,9.92995498577,19.3835669539,8.39600244118,23.8077992495,59.1175725482,15.450931296,22.8657755348,215.042518653,253.809652561,240.663660081,260.523570052,67.928661125,72.2604058814,-34735.3842435,3.15345502123,3.65524935075,91.512820542,78.1768243617,234.433984338
2016-12-12,264.25656086,264.25656086,261.467338973,262.172297981,5340200.0,258.443091925,249.743336522,233.440792731,245.337101617,233.04316077,218.557113457,3.1914209771,9.92107799164,19.4516781632,10.7459322104,20.8475114866,61.7421560584,15.8165855889,22.8013501859,213.989114568,252.892470894,239.82225853,259.664414513,70.8537732639,68.4700631566,5810.71315102,3.32285155583,3.77918554656,92.2569056506,77.0450669565,287.302330949
2016-12-09,261.038229092,263.980714798,260.854308219,263.888765089,5093000.0,257.675525339,248.99878254,232.411756797,244.482603638,232.3130619,218.050329424,3.50259718716,9.7342866616,19.5389085942,13.1032825685,20.3056245936,61.1086964627,16.0713567902,22.6237951688,212.872848202,251.950665391,239.264495878,258.733069202,76.5362783795,67.8188796205,77426.013301,3.27621423917,3.79728448486,92.9970190264,76.0979732033,88.6071793842
2016-12-08,259.015255802,262.080348272,258.73940974,261.80450221,5489600.0,256.739576584,248.273581662,231.393278522,243.497612114,231.521641783,217.517712457,3.46510930633,9.33197020904,19.4628568492,13.0332206849,22.8601462201,57.1933350815,16.34278917,22.4942175332,211.930421673,250.856135371,238.941611453,257.605551871,76.4695050895,69.1997650584,43869.1244074,3.35154437815,3.85129798223,92.7017187791,75.0707239308,47.9856068715
2016-12-07,259.597632566,260.639751746,258.248982684,260.057399502,7405400.0,255.808632249,247.457147868,230.440056271,242.568415908,230.76262575,217.003124748,3.73957858755,9.10148111754,19.3484050988,16.5963355093,18.5800112491,54.8053460591,16.6591314891,22.5208080618,211.091651172,249.78846137,238.355666751,256.558628986,79.4444742927,65.4016398812,45695.2221238,3.51400579562,3.92816795975,92.7090880787,73.8437998419,-10.4083625973
