,OPEN,HIGH,LOW,CLOSE,VOLUME,30DSMA,90DSMA,120DSMA,30DEMA,90DEMA,120DEMA,30DSDEV,90DSDEV,120DSDEV,30DMOM,90DMOM,120DMOM,30-90MACD,30-120MACD,120DBBAND_LOW,120DBBAND_HIGH,90DBBAND_LOW,90DBBAND_HIGH,30DRSI,90DRSI,120DRSI,PVT,30DATR,90DATR,120DATR,30DSTOCH,90DSTOCH,120DSTOCH,OSC
2014-12-01,138.689481256,139.641386863,137.452003968,138.518138247,6745137.0,133.894542335,126.740358253,124.374566096,128.398466919,120.826851211,117.897034294,3.74226951765,6.18419616773,6.8030824254,14.1910087807,19.9214805314,21.5282971951,7.15418408263,9.51997623975,117.57148367,131.177648521,120.556162085,132.92455442,74.0234626789,61.7404182748,60.3689847418,133667.306578,2.02882814918,1.83040871388,1.69873901505,88.7207493234,84.1202612968,81.2515871086,155.81087077
2014-11-28,136.633365146,139.431967629,136.404907801,139.184472171,7661778.0,133.421508709,126.519008469,124.195163619,128.161930815,120.690069592,117.777532199,4.02397032729,6.11402445744,6.71019607277,16.8182682545,21.1018434834,22.0232881104,6.90250024028,9.22634509035,117.484967546,130.905359692,120.404984012,132.633032926,77.2755341484,62.4584120133,60.6582147859,170906.015543,2.04786626131,1.8160243625,1.68715749684,87.0987723178,83.7654281002,80.9957166753,120.018719532
2014-11-26,136.138374231,136.233564791,135.41492597,136.233564791,4419983.0,132.860899768,126.284543541,124.011636218,127.904291123,120.547078589,117.653475805,4.35160423558,6.02685576968,6.59700508162,12.5156549134,17.9415168701,19.1866094033,6.57635622606,8.84926354946,117.414631136,130.6086413,120.257687772,132.311399311,71.4081021232,60.9469380169,59.5475387472,67717.0527368,2.02882814918,1.79487090457,1.66526366789,84.3957896766,83.32200246,80.7215402199,134.207213762
2014-11-25,135.243582961,136.119336119,134.710515821,136.081259894,6439699.0,132.44371127,126.085193354,123.851747806,127.70960358,120.425797198,117.545801195,4.60941813502,5.990691721,6.53047167411,11.2210632886,17.4465259547,19.148533179,6.3585179164,8.59196346404,117.321276132,130.38221948,120.094501633,132.075885075,68.5649489732,60.6202484702,59.5322036468,24484.5725343,2.11703806871,1.80290921858,1.66462906416,82.5244730326,82.9734326577,80.4965689604,142.187818635
2014-11-24,136.233564791,136.252602904,134.291677354,134.767630158,5569245.0,132.069675827,125.891343066,123.692176697,127.51392539,120.304755642,117.438384985,4.75697741638,5.94570230443,6.46272863538,10.2501195701,15.6188671904,17.6825985451,6.17833276183,8.37749913091,117.229448061,130.154905332,119.945640761,131.83704537,67.5214787816,59.60116094,58.9054230268,-21870.0576799,2.12592252103,1.79994773448,1.65955223426,80.5817878026,82.666398503,80.2706572296,173.267164868
2014-11-21,136.957013052,137.280660959,135.433964082,135.700497652,8984113.0,131.728005175,125.717800097,123.544821709,127.344378078,120.192934659,117.337958769,4.92176821065,5.91155393526,6.40944653809,8.66995626339,16.8373063666,19.0914188426,6.01020507827,8.18318346645,117.135375171,129.954268247,119.806246162,131.629354032,64.0607632456,60.433182333,59.6593973954,-3710.54968298,2.14813365185,1.79064021299,1.65035048006,78.7252217217,82.4695243509,80.0961648595,181.221314917
2014-11-20,135.186468624,136.081259894,135.186468624,135.453002194,5527565.0,131.439006633,125.530718915,123.385726552,127.149063041,120.07303655,117.231544184,4.9349916399,5.8582672708,6.34176916816,10.383386355,15.561752854,18.7106566001,5.90828771801,8.05328008136,117.043957383,129.72749572,119.672451644,131.388986186,65.952965953,59.5504042623,59.477704058,52435.6148654,2.1893828948,1.78767872888,1.64416309362,78.3564931938,82.2024945892,79.8493361441,195.29788225
2014-11-19,135.015125615,136.214526679,134.424944139,135.94799311,6570396.0,131.092893755,125.35781055,123.229804413,126.954967664,119.954124945,117.125946952,5.00735075894,5.79139078832,6.27221716338,9.88839543963,16.6735786023,18.3870086939,5.73508320456,7.86308934119,116.95758725,129.502021577,119.566419762,131.149201338,64.9648496024,60.2174623174,59.2833250029,82575.5092502,2.24522802371,1.79009022308,1.64876397072,76.8099696928,82.0508362995,79.6174465208,177.811583228
2014-11-18,134.596287148,134.900896942,133.587267206,134.463020364,6419641.0,130.763280573,125.172548565,123.076579341,126.744765659,119.83046687,117.016868936,5.00219269617,5.71499624673,6.18286471563,10.3453101307,15.0743771835,16.0833971263,5.5907320077,7.68670123232,116.893714625,129.259444056,119.457552319,130.887544812,65.4427645788,59.3953201386,58.1752728962,-26128.618797,2.25665089098,1.77930195955,1.6417833296,75.7857028049,81.8146746201,79.3838097493,226.543872022
2014-11-17,134.558210924,134.900896942,133.35880986,134.25360113,9475799.0,130.418436902,125.005055486,122.942551031,126.564360007,119.717333899,116.91576431,5.09409406933,5.66029046812,6.10782996706,9.35532830003,15.1695677441,16.6164642659,5.4133814165,7.47588587068,116.834721064,129.050380999,119.344765018,130.665345954,63.730859506,59.4434436333,58.4007084007,-88109.0605787,2.2636315321,1.77697507917,1.64162467867,73.8375232203,81.6578278034,79.2387616093,226.921659167
2014-11-14,135.890878773,136.252602904,134.424944139,134.767630158,7559371.0,130.106592625,124.836504733,122.804080496,126.384632516,119.60494535,116.815287162,5.13738951007,5.60740592996,6.0371897271,9.45051886067,14.8268817258,17.7016366572,5.27008789254,7.30251212957,116.766890769,128.841270223,119.229098803,130.443910663,63.9094373459,59.1908987915,58.9441686868,-176256.754152,2.25982390967,1.77274438759,1.63385078288,72.4183889148,81.4961729202,79.0648392352,182.464620325
2014-11-13,136.347793464,138.061223556,135.433964082,135.700497652,10191559.0,129.79157533,124.671761603,122.656566857,126.188689234,119.487713566,116.711248555,5.13146864102,5.52961959304,5.95815901672,11.7922066525,15.6455205473,18.6725803758,5.11981372747,7.13500847302,116.69840784,128.614725874,119.14214201,130.201381196,67.1161711064,59.7977967476,59.5208511299,-140831.636528,2.26616994705,1.76766755769,1.62274521747,71.1606456344,81.3941672309,78.8463760933,158.199858226
2014-11-12,137.604308865,138.137376004,137.261622846,137.375851519,6298672.0,129.398501775,124.497922485,122.500962021,125.966361251,119.362362808,116.601200545,5.11485196779,5.42392488168,5.85761834404,13.2962175107,19.4341048609,19.5102573095,4.90057928958,6.8975397544,116.643343677,128.358580365,119.073997604,129.921847367,70.1803051318,62.103965092,60.0336805828,2816.98082457,2.24332421249,1.76597528106,1.60925988805,68.8395361542,81.2696365125,78.5952221422,127.563203232
2014-11-11,137.185470398,137.966032995,136.785670043,137.73757565,6346785.0,128.955294525,124.281987987,122.338376543,125.699677058,119.223089691,116.480805351,4.97389348046,5.29068869528,5.71018818194,12.5156549134,20.5002391401,19.6244859822,4.67330653768,6.61691798163,116.628188361,128.048564725,118.991299292,129.572676682,68.5559444507,62.7137054879,60.1042973651,45771.2121364,2.27822741806,1.77612894086,1.60910123711,66.4260871173,80.8746435546,78.3290460537,155.236214074
2014-11-10,136.30971724,137.413927743,135.05320184,137.318737183,5927052.0,128.538106028,124.054207552,122.17483916,125.418304517,119.079943029,116.357615844,4.73081280877,5.14414486966,5.54405732163,10.7641485975,20.481201028,19.5102573095,4.48389847546,6.3632668677,116.630781838,127.718896482,118.910062682,129.198352422,65.53808948,62.7048986726,60.0573133391,45614.3763705,2.28711187039,1.77443666422,1.60910123711,64.7842216012,80.3906849542,78.0412254756,116.99474256
2014-11-07,135.967031222,136.84278438,135.034163727,136.709517595,5975737.0,128.179301074,123.826638652,122.012253682,125.140145089,118.938927874,116.236139425,4.4412243312,5.00180851395,5.37986237388,9.88839543963,20.6715821493,19.3960286367,4.35266242252,6.16704739203,116.632391308,127.392116056,118.824830138,128.828447166,64.416564894,62.7927800556,60.0102185191,9953.51732264,2.26680455079,1.760475382,1.59974083198,63.9122953116,79.8637138308,77.734775096,19.9907426223
2014-11-06,136.614327034,136.84278438,135.643383316,136.271641016,6628881.0,127.849687893,123.596954406,121.85062011,124.869723825,118.801532658,116.117489353,4.14325560755,4.87663226436,5.22368648143,9.92647166389,20.7667727099,19.5292954216,4.2527334873,5.99906778268,116.626933629,127.074306592,118.720322141,128.47358667,64.4560275036,62.8365656185,60.0651516936,33466.380556,2.26236232462,1.75264860256,1.59498130395,63.4047074294,79.2891825659,77.3974533805,205.259849257
2014-11-05,135.967031222,137.394889631,135.243582961,136.462022137,8462015.0,127.518805504,123.366212487,121.687875982,124.603216644,118.666460614,116.000689025,3.8321697772,4.7600864775,5.07265821346,8.38438458146,22.2707835681,18.9581520577,4.1525930175,5.83092952239,116.615217768,126.760534195,118.606126009,128.126298964,61.6854171089,63.5776962719,59.7136056811,233261.895822,2.28013122928,1.75857157078,1.5975197189,62.7891692237,78.6849608209,77.0471009963,-113.097762482
2014-11-04,133.587267206,136.214526679,133.492076645,135.7766501,10594790.0,127.239326018,123.118759336,121.529891381,124.326030206,118.528872261,115.882108189,3.44347527373,4.64923409393,4.90097479192,9.22206151513,20.7667727099,17.8920177785,4.12056668221,5.70943463683,116.628916589,126.430866173,118.469525242,127.76799343,62.5596349305,62.6402150737,59.1960546401,202785.700642,2.27632360685,1.75645622499,1.59164963433,62.8555699463,77.949890829,76.7237344222,53.1642343455
2014-11-03,132.007103899,133.396886084,131.131350741,133.377847972,7782249.0,126.931923968,122.888017417,121.380791233,124.058384653,118.395519125,115.766811834,3.04345662779,4.52770325805,4.7331984962,6.11884923815,19.1294950669,14.2747764741,4.04390655071,5.55113273448,116.647592737,126.113989729,118.360314159,127.415720675,58.7365445254,61.8804388952,57.4269979001,56605.1433311,2.21222862935,1.7391103895,1.582765182,62.5093705086,77.2694898979,76.40099259,100.850126134
2014-10-31,132.806704608,133.339771748,132.10229446,133.168428739,9359840.0,126.727962326,122.675467472,121.261834763,123.840552524,118.279681535,115.664749005,2.79115135191,4.47847523616,4.60684324034,6.55672581711,17.5874079845,13.227680307,4.05249485462,5.46612756382,116.654991522,125.868678003,118.196992236,127.153942708,59.2461340206,60.7724240869,56.8375059046,76498.8566169,2.16717176398,1.72937979885,1.57641914463,62.3954796552,76.4983779966,76.116905125,99.2332565855
2014-10-30,131.055198292,132.654399711,130.122330798,132.540171039,5560308.0,126.509404799,122.480051827,121.151604093,123.622523753,118.164567454,115.5633081,2.51221935861,4.39847008981,4.47594668191,6.46153525647,17.5493317602,12.3709652612,4.02935297166,5.35780070581,116.675657411,125.627550775,118.081581738,126.878521917,59.1364272639,60.754118251,56.4212024191,39098.197133,2.16336414155,1.73064900633,1.57499128622,62.2306904572,75.8595339144,75.8758635362,98.0879663697
2014-10-29,132.026142011,132.026142011,130.579245489,131.778646553,6881448.0,126.294020291,122.285059252,121.048512716,123.414083628,118.053420776,115.464920069,2.23953384146,4.33602922391,4.35219258444,5.75712510771,15.8168635565,10.3529253756,4.00896103822,5.24550757444,116.696320132,125.400705301,117.949030028,126.621088476,58.3058668425,59.6676596537,55.3462582091,78525.3618542,2.10244218274,1.71520698205,1.56975580538,62.0334766338,75.1739250955,75.6426929895,91.7977853507
2014-10-28,131.131350741,131.988065787,131.074236405,131.645379768,9444204.0,126.10211612,122.109316324,120.962238338,123.218571238,117.947302543,115.370374957,1.98562208653,4.26690717685,4.23883741852,5.77616321984,14.9030341743,10.6575351696,3.99279979637,5.13987778231,116.72340092,125.201075757,117.842409147,126.376223501,58.3287580982,59.0375912072,55.4862989533,191698.966185,2.09038471173,1.71393777457,1.56816929604,61.8922191397,74.6079538506,75.4707327611,90.3752238397
2014-10-27,128.770624837,131.664417881,128.523129379,130.655397938,10316563.0,125.909577346,121.943727055,120.873425545,123.021603925,117.841394187,115.276054019,1.68719816711,4.18098733896,4.12319325954,5.18598174385,13.3228708676,9.80082012384,3.96585029098,5.0361518014,116.750232285,124.996618805,117.762739716,126.124714394,57.6072386059,58.1187062045,55.0901756051,514453.938106,2.10244218274,1.71351470541,1.56499627735,61.7715686696,74.1163382316,75.2837116332,87.8707798926
2014-10-24,129.037158407,130.693474162,128.675434276,129.15138708,13465590.0,125.736711288,121.795695157,120.791752044,122.843172448,117.742321127,115.186923614,1.43029946865,4.10422644905,4.02366831675,4.84329572553,12.6755750553,10.12446803,3.94101613138,4.9449592443,116.768083727,124.815420361,117.691468708,125.899921606,57.1767095464,57.785677534,55.240648035,180703.128061,2.06817358091,1.69511119702,1.55484261755,61.8630626242,73.7166130185,75.1207507757,77.3621843568
2014-10-23,127.437956988,127.571223773,123.706487011,125.477031439,14292357.0,125.575268097,121.654855434,120.707381477,122.695724921,117.654110496,115.10599289,1.29888503341,4.06628475311,3.95242275505,0.731063505741,9.40101976914,5.36493999786,3.92041266337,4.86788662037,116.754958722,124.659804232,117.588570681,125.721140187,51.198202696,56.016375067,52.853497509,-174968.239764,1.93427219227,1.65428502323,1.52152592132,61.9581005047,73.2780468644,74.9049341141,6167.82731313
2014-10-22,127.057194745,128.066214688,126.790661176,127.380842652,9755005.0,125.550899314,121.550399659,120.662673644,122.630714963,117.593626581,115.045887625,1.30762011729,4.08768808898,3.92828654368,2.34930303668,11.0954117486,6.84991274389,4.00049965505,4.88822567016,116.7343871,124.590960187,117.46271157,125.638087748,54.0661658099,57.258144864,53.7017984279,119101.526375,1.82956257556,1.62065102514,1.49645907369,63.0513293472,72.9375417123,74.8212262731,1706.61511176
2014-10-21,126.611702922,126.935350828,125.069615839,126.878236491,12389590.0,125.472589213,121.427117306,120.605591037,122.519685991,117.517955447,114.974400316,1.26386528748,4.07717160759,3.87930659128,3.08417416484,10.687996149,5.54770587429,4.04547190659,4.86699817513,116.726284446,124.484897629,117.349945698,125.504288914,55.205655527,57.0290980117,52.9884727407,199713.407999,1.84860068769,1.62403557841,1.49931479051,63.3491986893,72.4979104723,74.6531752884,109.116233827
2014-10-20,124.289053242,126.345169352,123.489452533,126.05959767,8558072.0,125.369783407,121.308361793,120.559360155,122.417809703,117.445585199,114.905411382,1.27100076925,4.07226456307,3.83674879537,1.63727764307,9.64089998196,4.32926669806,4.06142161387,4.81042325192,116.72261136,124.396108951,117.23609723,125.380626356,52.7813712807,56.3900666263,52.3426876004,308136.029089,1.81750510455,1.61261271113,1.49630042275,63.6086185279,72.1395728009,74.5473989274,-1785.06664881
2014-10-17,123.717909878,124.726929821,121.966403562,124.327129466,11786627.0,125.315207486,121.201240682,120.523282933,122.332686944,117.378984806,114.840766894,1.27550305034,4.07268093599,3.80481637379,-0.951905606433,7.33728841439,2.80621772777,4.11396680334,4.79192455297,116.718466559,124.328099307,117.128559746,125.273921618,48.3333333333,54.939252576,51.5439728495,65308.4946928,1.76292918311,1.58870930368,1.48059398025,64.4104725533,71.8716779131,74.5033805112,-3344.66125593
2014-10-16,121.242955301,123.432338196,121.090650404,122.366203917,11310285.0,125.346937673,121.119715256,120.499897785,122.28606906,117.32526428,114.785788195,1.26184237279,4.08282990253,3.78983501106,-2.77956437079,5.20501985598,-0.106613427921,4.22722241705,4.84703988758,116.710062774,124.289732796,117.036885353,125.202545158,44.8005698006,53.590376635,49.940682993,-245146.102913,1.71787231774,1.56692124202,1.46694999989,66.2336774143,71.7689894152,74.5436627257,-5109.91669035
2014-10-15,123.032537841,124.917310942,121.452374535,123.717909878,13288831.0,125.439589818,121.061881702,120.50078623,122.284195996,117.286289559,114.741855393,1.13065897532,4.1017955942,3.79028867242,0.0951905606433,6.67095448988,4.1579236889,4.3777081167,4.93880358804,116.710497558,124.291074903,116.960086107,125.163677296,50.1769285209,54.6814878153,52.2738630685,-98975.8409897,1.6918535645,1.54407550747,1.46996436764,68.9176360754,71.8259755959,74.7316237609,969.462410421
2014-10-14,125.545568642,125.545568642,123.870214775,124.860196606,8210923.0,125.4364168,120.987759985,120.466136866,122.250684523,117.236562584,114.689833939,1.1357791856,4.11351758576,3.77962188424,1.08517239133,7.92746989038,5.79520133197,4.44865681456,4.97027993343,116.686514982,124.24575875,116.874242399,125.101277571,52.0940484938,55.6447239996,53.1918463216,-176687.11925,1.62141254962,1.51382606264,1.45076760458,70.6872197027,71.7777175095,74.7185918382,181.498688804
2014-10-13,126.307093128,126.611702922,124.403281915,124.517510588,10073580.0,125.400244387,120.899676986,120.417843522,122.189690069,117.177619373,114.630890618,1.17148268418,4.11454074155,3.759978339,0.494990915345,7.43247897503,6.95652617181,4.5005674003,4.98240086482,116.657865183,124.177821861,116.785136245,125.014217728,50.9587020649,55.3066550674,53.7830786433,16037.820921,1.61506651225,1.504095472,1.45854150036,72.5987284836,71.6392857137,74.6221495838,199.9957625
2014-10-10,125.621721091,128.153790004,125.545568642,127.030541388,13733453.0,125.383744689,120.817093887,120.35987247,122.135279844,117.120869943,114.573591603,1.18771757251,4.11569980253,3.74985278459,3.16032661336,10.4214625792,9.00121941443,4.56665080285,5.02387221907,116.610019686,124.109725255,116.701394084,124.932793689,56.737012987,57.6636613093,55.0063532402,154336.01694,1.56112519455,1.48442275613,1.45790689663,74.7472454737,71.5361423876,74.4780920143,131.571262807
2014-10-09,126.116712006,127.392265519,124.822120382,125.069615839,7765706.0,125.278400469,120.701299858,120.284862309,122.020858529,117.044251866,114.501395761,1.17672000623,4.08541303571,3.70505511101,0.666333924503,8.32727024508,6.45011238919,4.57710061106,4.99353816041,116.579807197,123.98991742,116.615886822,124.786712894,51.5125324114,56.2928008287,53.6430107527,65914.5098144,1.49322259462,1.46242315989,1.44045529384,75.1847363722,71.2189412538,74.2189858894,154.130444634
2014-10-08,124.460396251,126.249978791,124.212900793,126.05959767,8110994.0,125.256189338,120.608774633,120.231111372,121.949597205,116.982202571,114.440146129,1.18704022898,4.07966183694,3.68177138803,1.52304897029,8.49861325424,7.05933197731,4.64741470519,5.02507796617,116.549339984,123.91288276,116.529112796,124.68843647,53.5971223022,56.4389568428,54.0147249892,80739.369587,1.4354736545,1.44994261972,1.42728726629,76.9911292658,71.0521544538,74.0916584714,113.69299019
