,OPEN,HIGH,LOW,CLOSE,VOLUME,30DSMA,90DSMA,120DSMA,30DEMA,90DEMA,120DEMA,30DSDEV,90DSDEV,120DSDEV,30DMOM,90DMOM,120DMOM,30-90MACD,30-120MACD,120DBBAND_LOW,120DBBAND_HIGH,90DBBAND_LOW,90DBBAND_HIGH,30DRSI,90DRSI,120DRSI,PVT,30DATR,90DATR,120DATR,30DSTOCH,90DSTOCH,120DSTOCH,OSC
2014-12-31,88.1336803318,88.9146290085,87.2063037781,87.4015409473,14029543.0,90.7588067692,92.5777663956,92.8748929624,91.7736851846,90.0142552067,88.40315018,4.07614117737,3.23009538373,3.14041646524,-11.274946521,-3.19700864556,-7.29698919865,-1.81895962633,-2.1160861932,89.7344764972,96.0153094277,89.3476710118,95.8078617793,32.2852760736,47.8877781361,46.2026924054,-272272.704618,2.04836330013,1.72459499455,1.68819139738,36.430870039,37.8332816513,50.485166044,163.067991361
2014-12-30,89.2074847623,89.3783172854,88.3045128548,88.7437964855,9989782.0,91.1346383199,92.6132887138,92.9357012058,91.8758792117,90.0344555434,88.4089544129,4.27104862056,3.18985992583,3.10397956364,-10.1767374443,-2.41605996878,-4.29521772228,-1.47865039391,-1.80106288582,89.8317216421,96.0396807694,89.423428788,95.8031486397,33.4392374901,48.3870967742,47.7721518987,-134676.479061,2.02070470116,1.71808708891,1.69002174584,38.6469885703,37.9927966097,51.1277201169,139.044990819
2014-12-29,89.4515312238,89.8664102084,88.6705825471,89.2806987008,8878417.0,91.4738629014,92.6401338246,92.9714946868,91.9490881751,90.0444343431,88.4070140302,4.47393092422,3.1670139778,3.07990624413,-8.9076958445,-1.75713452275,-1.95237169195,-1.1662709232,-1.49763178536,89.8915884426,96.0514009309,89.4731198468,95.8071478024,35.5958958169,48.8204456094,49.0004997501,-38165.8533293,2.02965307142,1.71754476344,1.70608813789,40.6534272637,38.090918915,51.7036562777,130.725127826
2014-12-26,90.134861316,90.2568845468,89.7199823315,90.0372427314,7038501.0,91.7707860962,92.6596575415,92.9877644509,92.0114588225,90.0503392073,88.4019510884,4.6166704826,3.1514492078,3.06536802407,-7.2237752602,-0.70773473833,-0.854162615226,-0.888871445305,-1.21697835465,89.9223964268,96.0531324749,89.5082083337,95.8111067493,38.3830455259,49.5219254863,49.5608531995,36435.6468835,2.03697446526,1.71239267148,1.70263081302,42.6836390198,38.1455659604,52.1427464758,162.175848198
2014-12-24,89.5735544546,90.0616473776,88.8658197162,89.5735544546,7842569.0,92.0115786049,92.6675212608,92.9948824727,92.0576039362,90.0504404634,88.3924746684,4.71056694261,3.14570981727,3.0594451037,-7.1749659679,-1.36666018436,-2.44046461493,-0.655942655947,-0.983303867766,89.935437369,96.0543275764,89.5218114436,95.8132310781,38.4796238245,49.0734612839,48.7537387836,53653.7826781,2.07276794628,1.72567964549,1.70629150994,44.4421152323,38.1323516323,52.528060532,214.600931961
2014-12-23,89.6955776853,90.1104566699,89.0122475931,89.5735544546,12254351.0,92.2507441372,92.682706374,93.0152196778,92.1156658405,90.0541275352,88.385630366,4.76435195931,3.13388303727,3.04458645084,-7.44341707554,-1.41546947666,-2.34284603034,-0.431962236843,-0.764475540627,89.9706332269,96.0598061286,89.5488233367,95.8165894113,38.1507381507,49.041005291,48.8047808765,261623.268976,2.08334329295,1.72595080823,1.70303755712,46.1277037402,38.1615892864,53.0039733378,328.141215863
2014-12-22,88.1580849779,89.1830801162,87.6699920549,89.1830801162,15302091.0,92.4988580397,92.6984338126,93.0347433947,92.1750848775,90.0578431146,88.3787463874,4.81368452285,3.12163222606,3.02980695947,-8.17555646002,-2.29403673804,-2.61129713798,-0.199575772954,-0.535885355029,90.0049364352,96.0645503542,89.5768015866,95.8200660387,36.9649805447,48.4478203435,48.6641697878,181932.558584,2.11995026217,1.72866243558,1.70588476584,47.9014332737,38.1934914755,53.4737247141,147.644228229
2014-12-19,87.8652292241,88.7437964855,86.9622573166,87.9872524549,31316769.0,92.7713765883,92.7239231097,93.0565042042,92.2450196736,90.0646063979,88.374085292,4.85077411272,3.10190905388,3.01123145389,-7.95591464468,-3.29462723016,-3.09939006096,0.0474534786238,-0.285127615844,90.0452727503,96.0677356581,89.6220140558,95.8258321636,37.4034003091,47.7402075661,48.4065244668,367722.800202,2.13052560884,1.71754476344,1.70161395276,49.9221076583,38.2788127766,53.9523994075,251.185419679
2014-12-18,88.7926057778,88.7926057778,86.7426155013,88.0604663933,22898409.0,93.0365737432,92.7605300789,93.0823324547,92.3445402647,90.0806675895,88.3763269839,4.79738722237,3.0645977325,2.98052115931,-8.02912858313,-3.02617612252,-1.95237169195,0.276043664222,-0.0457587115299,90.1018112954,96.062853614,89.6959323464,95.8251278114,37.3168851195,47.9278074866,49.0064580229,1017654.10153,2.12889863243,1.7048001149,1.70161395276,51.7160683421,38.4354705829,54.4373181182,-7946.60024258
2014-12-17,84.0336997787,87.1574944858,83.7896533172,86.5717829782,23696663.0,93.3042113626,92.7941542581,93.0986022188,92.4446757447,90.096286904,88.3781573962,4.73374969151,3.02884285124,2.95812249062,-9.49340735209,-4.09998055309,-4.39283630688,0.510057104521,0.205609143808,90.1404797282,96.0567247094,89.7653114068,95.8229971093,34.2764753436,47.1506105834,47.7522477522,694637.967073,2.1402874673,1.69069965268,1.69612290738,53.5438685405,38.5764501687,54.8513438978,-9114.15958641
2014-12-16,83.6676300864,87.0598759012,83.5456068557,84.3509601786,22157848.0,93.6206582743,92.8397095976,93.135209188,92.5819481059,90.1235368364,88.3886253584,4.58308904856,2.96434994788,2.90334761436,-11.8606580286,-6.39401729112,-6.34520799882,0.780948676779,0.48544908632,90.2318615737,96.0385568024,89.8753596497,95.8040595454,28.90625,45.4195804196,46.6870540265,-29620.7102089,2.0922916632,1.66493919285,1.67741267866,55.7114844134,38.7968561733,55.3888268233,-11371.8419464
2014-12-15,85.6444064245,85.6444064245,83.2771557481,84.082509071,21712239.0,94.016013542,92.9107542341,93.1880859213,92.7743383288,90.1681678988,88.4120237269,4.25575897256,2.83229918109,2.7978867078,-11.7874440901,-6.54044516802,-7.10175202945,1.10525930783,0.827927620616,90.3901992135,95.9859726291,90.078455053,95.7430534152,29.0909090909,45.3048353189,46.3005339436,-624186.563464,2.02395865398,1.65029640516,1.65910919405,58.5934377587,39.1735347501,56.0039210962,-11610.8279922
2014-12-12,85.5223831938,85.717620363,83.8384626095,84.4729834094,23769096.0,94.408928345,92.9834258471,93.2472671883,92.9775002071,90.2152195862,88.4371134225,3.82984724782,2.68322205151,2.67612495309,-10.5428071365,-7.3213938448,-6.39401729112,1.42550249786,1.16166115671,90.5711422352,95.9233921413,90.3002037956,95.6666478986,31.601362862,44.8024948025,46.6666666667,-429887.704488,1.9938595904,1.64758477781,1.64711024303,61.5302681829,39.5619589505,56.6612522754,624.594056277
2014-12-11,86.5229736859,87.4747548857,85.9616668245,86.376545809,18376461.0,94.7603552495,93.0647746676,93.3005506657,93.1762838642,90.2596160868,88.4600857489,3.33892622734,2.52884969793,2.56113919674,-8.46841221382,-6.71127769106,-5.5886639682,1.69558058191,1.45980458383,90.7394114689,95.8616898624,90.5359249697,95.5936243655,34.2701722575,45.193988116,47.0618424429,-599697.787961,1.97270889707,1.65463500892,1.63816187277,64.3547481237,40.0244844059,57.3050346496,127.668111539
2014-12-10,87.8164199318,87.8896338703,84.6926252247,85.9372621783,33700675.0,95.0426356566,93.1393444197,93.3471228654,93.3352202071,90.2896383222,88.4721599897,2.93981498506,2.42628364822,2.4838193345,-9.22495624444,-8.49281685996,-5.19818962981,1.90329123691,1.69551279122,90.8633035309,95.8309421999,90.7130607715,95.5656280679,32.7868852459,43.9958592133,47.2783030923,-3289997.53028,1.97840331451,1.6568043108,1.63836524482,66.8918768366,40.476175858,57.9686615949,201.534011234
2014-12-09,89.15867547,89.3051033469,85.9860714706,87.7432059934,49742009.0,95.3501341981,93.2337090515,93.3904411123,93.5081392791,90.3232890363,88.486849908,2.38459615256,2.30515895309,2.39732683217,-6.10116153733,-5.75949649124,-3.58748298395,2.11642514662,1.95969308579,90.9931142802,95.7877679445,90.9285500984,95.5388680046,38.4044526902,45.8770090846,48.0894203275,-2485535.40444,1.92145914016,1.63917873303,1.62290896893,69.8703721383,41.0341453241,58.6000776802,114.653629195
2014-12-08,92.258065531,93.6491303615,91.7455679619,92.5753259309,14386273.0,95.5535062494,93.297703457,93.4203368039,93.6428882071,90.3432371409,88.4911593881,1.93037280945,2.22973420644,2.34817648001,0.317260399941,-2.36725067648,1.36666018436,2.2558027924,2.1331694455,91.0721603239,95.7685132839,91.0679692505,95.5274376634,50.6878306878,48.2188762394,50.7662835249,41090.820261,1.76770986942,1.5846750233,1.57776037355,72.2474868661,41.4903325141,59.2141096002,492.335595719
2014-12-05,92.0384237157,92.2092562387,91.4283075619,91.8675911926,15512195.0,95.5429309027,93.3240062423,93.408947969,93.6678412924,90.3259795763,88.4674912429,1.94803926801,2.23507312124,2.35561171879,0.951781199824,-6.34520799882,1.17142301517,2.21892466044,2.13398293371,91.0533362502,95.7645596878,91.088933121,95.5590793635,52.0082389289,45.4031117397,50.6582556226,-73611.7120862,1.78642009813,1.6017582756,1.57450642073,73.7373419386,41.7083564421,59.637977809,551.199984718
2014-12-04,92.1604469464,92.5753259309,91.3794982696,92.2824701772,14648089.0,95.5112048627,93.3945085534,93.3991861105,93.7099201438,90.3140604861,88.4477872881,2.01650758511,2.2880635922,2.36446351869,1.14701836902,-6.44282658342,1.34225553821,2.11669630935,2.11201875217,91.0347225918,95.7636496292,91.1064449612,95.6825721456,52.440290758,45.3389830508,50.755702116,-192040.076097,1.81895962633,1.61206245953,1.57572665304,74.7468001571,42.171479057,60.068351675,523.922674196
2014-12-03,92.8681816847,92.8681816847,91.0622378697,92.3068748233,22429242.0,95.4729709171,93.4660955154,93.3880006477,93.7432852052,90.2988415703,88.425564829,2.08939369584,2.35275446116,2.37295035394,0.244046461493,-5.46664073745,1.6839205843,2.00687540168,2.08497026936,91.0150502938,95.7609510017,91.1133410542,95.8188499766,50.5,46.0975609756,50.94494659,-615414.453359,1.82628102017,1.65517733439,1.57328618843,75.5256088627,42.6235526598,60.4913531232,522.374464264
